https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume XRP,Volume USDT
1536883200,2018-09-14 00:00:00,XRP/USDT,0.2782,0.2852,0.272,0.2771,634465.26,2279978.65
1536796800,2018-09-13 00:00:00,XRP/USDT,0.27,0.2852,0.267,0.2782,608387.47,2194334.85
1536710400,2018-09-12 00:00:00,XRP/USDT,0.2642,0.2728,0.253,0.27,583096.42,2215691.95
1536624000,2018-09-11 00:00:00,XRP/USDT,0.2693,0.275,0.2525,0.2642,464201.7,1773451.83
1536537600,2018-09-10 00:00:00,XRP/USDT,0.2756,0.282,0.2593,0.2693,771352.89,2850624.62
1536451200,2018-09-09 00:00:00,XRP/USDT,0.2773,0.2902,0.271,0.2756,484343.98,1723335.58
1536364800,2018-09-08 00:00:00,XRP/USDT,0.287,0.2935,0.2692,0.2773,438244.32,1570324.35
1536278400,2018-09-07 00:00:00,XRP/USDT,0.3014,0.3039,0.2803,0.287,783830.93,2691786.61
1536192000,2018-09-06 00:00:00,XRP/USDT,0.2805,0.3048,0.2683,0.3014,2129708.58,7319059.87
1536105600,2018-09-05 00:00:00,XRP/USDT,0.3312,0.3331,0.2775,0.2805,1910654.1,6414759.66
1536019200,2018-09-04 00:00:00,XRP/USDT,0.335,0.3405,0.3284,0.3312,1118882.58,3329932.16
1535932800,2018-09-03 00:00:00,XRP/USDT,0.3418,0.343,0.3335,0.335,304041.66,901649.29
1535846400,2018-09-02 00:00:00,XRP/USDT,0.3463,0.3491,0.336,0.3418,969291.49,2839576.39
1535760000,2018-09-01 00:00:00,XRP/USDT,0.3349,0.3539,0.3343,0.3463,1666114.9,4822032.26
1535673600,2018-08-31 00:00:00,XRP/USDT,0.3352,0.3403,0.328,0.3349,498281.18,1494018.49
1535587200,2018-08-30 00:00:00,XRP/USDT,0.345,0.3458,0.3226,0.3352,927954.85,2795672.1
1535500800,2018-08-29 00:00:00,XRP/USDT,0.3513,0.355,0.3386,0.345,776187.5,2243550.63
1535414400,2018-08-28 00:00:00,XRP/USDT,0.3383,0.3579,0.3354,0.3513,944875.48,2726056.92
1535328000,2018-08-27 00:00:00,XRP/USDT,0.3221,0.3426,0.3216,0.3383,1181213.93,3574809.96
1535241600,2018-08-26 00:00:00,XRP/USDT,0.327,0.3273,0.318,0.3221,255649.18,791751.84
1535155200,2018-08-25 00:00:00,XRP/USDT,0.3266,0.332,0.3217,0.327,260372.83,795775.11
1535068800,2018-08-24 00:00:00,XRP/USDT,0.3262,0.3286,0.3137,0.3266,2136953.86,6726421.27
1534982400,2018-08-23 00:00:00,XRP/USDT,0.3188,0.331,0.315,0.3262,966741.78,2989110.21
1534896000,2018-08-22 00:00:00,XRP/USDT,0.336,0.3541,0.3109,0.3188,2430050.95,7264997.86
1534809600,2018-08-21 00:00:00,XRP/USDT,0.3127,0.3381,0.3127,0.336,814621.06,2488400.5
1534723200,2018-08-20 00:00:00,XRP/USDT,0.3428,0.3508,0.3127,0.3127,2773518.92,8223439.42
1534636800,2018-08-19 00:00:00,XRP/USDT,0.3293,0.3532,0.3169,0.3428,2185957.29,6355537.96
1534550400,2018-08-18 00:00:00,XRP/USDT,0.3681,0.3706,0.3127,0.3293,2008849.37,5982275.42
1534464000,2018-08-17 00:00:00,XRP/USDT,0.2898,0.3744,0.2898,0.3681,3104623.71,9496008.23
1534377600,2018-08-16 00:00:00,XRP/USDT,0.28,0.3018,0.2752,0.2898,1045633.03,3627038.76
1534291200,2018-08-15 00:00:00,XRP/USDT,0.2723,0.3029,0.2723,0.28,1442322.85,4988377.35
1534204800,2018-08-14 00:00:00,XRP/USDT,0.2747,0.2767,0.2469,0.2723,1124282.0,4321676.41
1534118400,2018-08-13 00:00:00,XRP/USDT,0.2953,0.309,0.2706,0.2747,828460.79,2831060.65
1534032000,2018-08-12 00:00:00,XRP/USDT,0.2981,0.3089,0.294,0.2953,666920.29,2214233.17
1533945600,2018-08-11 00:00:00,XRP/USDT,0.3194,0.32,0.2879,0.2981,1794535.54,5973445.98
1533859200,2018-08-10 00:00:00,XRP/USDT,0.3446,0.3464,0.31,0.3194,1569772.39,4882674.47
1533772800,2018-08-09 00:00:00,XRP/USDT,0.331,0.3576,0.3281,0.3446,1619319.29,4744010.61
1533686400,2018-08-08 00:00:00,XRP/USDT,0.3786,0.3786,0.32,0.331,2490800.32,7337993.24
1533600000,2018-08-07 00:00:00,XRP/USDT,0.4131,0.4148,0.3745,0.3786,1963500.05,4947203.98
1533513600,2018-08-06 00:00:00,XRP/USDT,0.4332,0.4364,0.4031,0.4131,400025.67,952536.72
1533427200,2018-08-05 00:00:00,XRP/USDT,0.4283,0.436,0.4275,0.4332,262474.33,608984.79
1533340800,2018-08-04 00:00:00,XRP/USDT,0.4411,0.4439,0.428,0.4283,226311.93,521678.72
1533254400,2018-08-03 00:00:00,XRP/USDT,0.43,0.446,0.4246,0.4411,709300.39,1626878.27
1533168000,2018-08-02 00:00:00,XRP/USDT,0.4461,0.4485,0.4293,0.43,556914.06,1278702.44
1533081600,2018-08-01 00:00:00,XRP/USDT,0.4359,0.463,0.4269,0.4461,942380.6,2113307.56
1532995200,2018-07-31 00:00:00,XRP/USDT,0.4462,0.4472,0.4275,0.4359,496060.33,1139528.86
1532908800,2018-07-30 00:00:00,XRP/USDT,0.4546,0.4564,0.4349,0.4462,1130100.9,2536765.61
1532822400,2018-07-29 00:00:00,XRP/USDT,0.458,0.4581,0.4504,0.4546,213554.65,470206.28
1532736000,2018-07-28 00:00:00,XRP/USDT,0.4549,0.458,0.4482,0.458,380893.09,841579.69
1532649600,2018-07-27 00:00:00,XRP/USDT,0.45,0.4609,0.4446,0.4549,731147.44,1613487.39
1532563200,2018-07-26 00:00:00,XRP/USDT,0.4601,0.4685,0.4443,0.45,1190174.11,2608719.34
1532476800,2018-07-25 00:00:00,XRP/USDT,0.459,0.4685,0.4521,0.4601,771105.63,1674471.94
1532390400,2018-07-24 00:00:00,XRP/USDT,0.446,0.4694,0.4382,0.459,2345854.02,5108158.81
1532304000,2018-07-23 00:00:00,XRP/USDT,0.4482,0.4635,0.4424,0.446,671960.93,1482669.23
1532217600,2018-07-22 00:00:00,XRP/USDT,0.4555,0.463,0.4473,0.4482,503571.48,1104313.37
1532131200,2018-07-21 00:00:00,XRP/USDT,0.4451,0.4595,0.4357,0.4555,1340745.88,2972605.67
1532044800,2018-07-20 00:00:00,XRP/USDT,0.4765,0.4765,0.4255,0.4451,3658449.72,8052083.32
1531958400,2018-07-19 00:00:00,XRP/USDT,0.4869,0.4949,0.4699,0.4765,3281999.36,6821512.58
1531872000,2018-07-18 00:00:00,XRP/USDT,0.507,0.5231,0.4765,0.4869,2274829.35,4515227.39
1531785600,2018-07-17 00:00:00,XRP/USDT,0.4818,0.5193,0.4682,0.507,1802629.4,3641708.06
1531699200,2018-07-16 00:00:00,XRP/USDT,0.4463,0.4839,0.4439,0.4818,791364.06,1710228.84
1531612800,2018-07-15 00:00:00,XRP/USDT,0.4381,0.45,0.4366,0.4463,314201.15,707140.07
1531526400,2018-07-14 00:00:00,XRP/USDT,0.4378,0.4431,0.4324,0.4381,271664.56,620575.43
1531440000,2018-07-13 00:00:00,XRP/USDT,0.4372,0.4459,0.431,0.4378,671208.26,1529447.45
1531353600,2018-07-12 00:00:00,XRP/USDT,0.4485,0.4491,0.425,0.4372,562183.56,1295470.09
1531267200,2018-07-11 00:00:00,XRP/USDT,0.4416,0.451,0.4402,0.4485,437668.42,981241.11
1531180800,2018-07-10 00:00:00,XRP/USDT,0.4726,0.473,0.4386,0.4416,1031845.23,2276919.28
1531094400,2018-07-09 00:00:00,XRP/USDT,0.4778,0.481,0.4699,0.4726,1097453.38,2321079.87
1531008000,2018-07-08 00:00:00,XRP/USDT,0.486,0.488,0.474,0.4778,1015879.74,2102329.67
1530921600,2018-07-07 00:00:00,XRP/USDT,0.4766,0.4868,0.4634,0.486,461253.69,973341.27
1530835200,2018-07-06 00:00:00,XRP/USDT,0.4787,0.4813,0.46,0.4766,843875.09,1790584.57
1530748800,2018-07-05 00:00:00,XRP/USDT,0.49,0.5031,0.47,0.4787,885927.95,1829370.05
1530662400,2018-07-04 00:00:00,XRP/USDT,0.4846,0.5061,0.4751,0.49,1135043.67,2309567.42
1530576000,2018-07-03 00:00:00,XRP/USDT,0.4897,0.5192,0.4787,0.4846,1915002.64,3834465.75
1530489600,2018-07-02 00:00:00,XRP/USDT,0.46,0.4963,0.4532,0.4897,1297236.51,2702627.57
1530403200,2018-07-01 00:00:00,XRP/USDT,0.4679,0.4696,0.4501,0.46,539790.11,1180017.38
1530316800,2018-06-30 00:00:00,XRP/USDT,0.454,0.4826,0.454,0.4679,1438170.44,3082406.0
1530230400,2018-06-29 00:00:00,XRP/USDT,0.4475,0.462,0.4247,0.454,1121516.69,2530412.17
1530144000,2018-06-28 00:00:00,XRP/USDT,0.4708,0.4739,0.4404,0.4475,736428.67,1613096.86
1530057600,2018-06-27 00:00:00,XRP/USDT,0.4509,0.4741,0.448,0.4708,709847.28,1538330.1
1529971200,2018-06-26 00:00:00,XRP/USDT,0.4794,0.4828,0.4507,0.4509,1651324.38,3481470.83
1529884800,2018-06-25 00:00:00,XRP/USDT,0.4743,0.4915,0.4711,0.4794,820210.59,1704718.32
1529798400,2018-06-24 00:00:00,XRP/USDT,0.487,0.4944,0.4389,0.4743,1557021.5,3358713.4
1529712000,2018-06-23 00:00:00,XRP/USDT,0.4825,0.4939,0.475,0.487,779171.55,1605924.18
1529625600,2018-06-22 00:00:00,XRP/USDT,0.5326,0.5352,0.47,0.4825,1606775.36,3230835.04
1529539200,2018-06-21 00:00:00,XRP/USDT,0.54,0.5486,0.5306,0.5326,493848.9,920798.59
1529452800,2018-06-20 00:00:00,XRP/USDT,0.5491,0.55,0.524,0.54,737727.8,1380125.45
1529366400,2018-06-19 00:00:00,XRP/USDT,0.5395,0.5607,0.534,0.5491,756927.18,1385590.59
1529280000,2018-06-18 00:00:00,XRP/USDT,0.5245,0.5517,0.5093,0.5395,1666378.63,3126974.11
1529193600,2018-06-17 00:00:00,XRP/USDT,0.5335,0.5404,0.5208,0.5245,410283.28,773711.4
1529107200,2018-06-16 00:00:00,XRP/USDT,0.5334,0.5385,0.517,0.5335,628512.34,1185278.96
1529020800,2018-06-15 00:00:00,XRP/USDT,0.5587,0.56,0.5279,0.5334,699925.52,1287421.46
1528934400,2018-06-14 00:00:00,XRP/USDT,0.5282,0.5671,0.52,0.5587,1927363.26,3522174.97
1528848000,2018-06-13 00:00:00,XRP/USDT,0.556,0.5619,0.5037,0.5282,1998274.17,3802729.08
1528761600,2018-06-12 00:00:00,XRP/USDT,0.5989,0.5994,0.542,0.556,1516772.59,2641517.88
1528675200,2018-06-11 00:00:00,XRP/USDT,0.5793,0.601,0.5605,0.5989,955121.37,1646695.08
1528588800,2018-06-10 00:00:00,XRP/USDT,0.658,0.6593,0.552,0.5793,3184720.66,5302602.89
1528502400,2018-06-09 00:00:00,XRP/USDT,0.6732,0.6791,0.6567,0.658,330033.28,492163.91
1528416000,2018-06-08 00:00:00,XRP/USDT,0.6767,0.68,0.6543,0.6732,1357787.84,2045168.14
1528329600,2018-06-07 00:00:00,XRP/USDT,0.6746,0.688,0.6714,0.6767,1078474.8,1586391.7
1528243200,2018-06-06 00:00:00,XRP/USDT,0.6722,0.6811,0.6545,0.6746,922259.22,1376879.31
1528156800,2018-06-05 00:00:00,XRP/USDT,0.6591,0.6849,0.632,0.6722,1480207.84,2242690.94
1528070400,2018-06-04 00:00:00,XRP/USDT,0.6893,0.7044,0.634,0.6591,2387552.35,3591296.29
1527984000,2018-06-03 00:00:00,XRP/USDT,0.6425,0.6893,0.6391,0.6893,1651640.23,2502140.66
1527897600,2018-06-02 00:00:00,XRP/USDT,0.622,0.6511,0.616,0.6425,1091480.23,1717284.32
1527811200,2018-06-01 00:00:00,XRP/USDT,0.6124,0.6238,0.605,0.622,822692.19,1343857.45
1527724800,2018-05-31 00:00:00,XRP/USDT,0.5995,0.62,0.5902,0.6124,767212.04,1256759.12
1527638400,2018-05-30 00:00:00,XRP/USDT,0.5993,0.6249,0.5815,0.5995,1413260.47,2333700.24
1527552000,2018-05-29 00:00:00,XRP/USDT,0.548,0.609,0.5425,0.5993,1749424.11,2991202.63
1527465600,2018-05-28 00:00:00,XRP/USDT,0.6035,0.6082,0.546,0.548,1181861.49,2062589.12
1527379200,2018-05-27 00:00:00,XRP/USDT,0.6078,0.612,0.5979,0.6035,784597.7,1301168.47
1527292800,2018-05-26 00:00:00,XRP/USDT,0.6075,0.625,0.5975,0.6078,1153209.2,1875472.87
1527206400,2018-05-25 00:00:00,XRP/USDT,0.6277,0.633,0.5924,0.6075,1141141.58,1868008.13
1527120000,2018-05-24 00:00:00,XRP/USDT,0.591,0.6377,0.5771,0.6277,1604929.97,2649900.3
1527033600,2018-05-23 00:00:00,XRP/USDT,0.6389,0.6459,0.5742,0.591,2330689.39,3846635.25
1526947200,2018-05-22 00:00:00,XRP/USDT,0.6741,0.6794,0.635,0.6389,1075778.79,1631110.94
1526860800,2018-05-21 00:00:00,XRP/USDT,0.6984,0.702,0.67,0.6741,910254.74,1327133.89
1526774400,2018-05-20 00:00:00,XRP/USDT,0.6765,0.7068,0.6689,0.6984,1331008.43,1925359.47
1526688000,2018-05-19 00:00:00,XRP/USDT,0.6748,0.6914,0.6603,0.6765,640435.93,948052.97
1526601600,2018-05-18 00:00:00,XRP/USDT,0.66,0.6842,0.6455,0.6748,1079583.97,1622810.24
1526515200,2018-05-17 00:00:00,XRP/USDT,0.705,0.71,0.6484,0.66,1827447.78,2671272.37
1526428800,2018-05-16 00:00:00,XRP/USDT,0.6919,0.7099,0.6588,0.705,1433229.03,2108598.11
1526342400,2018-05-15 00:00:00,XRP/USDT,0.73,0.7494,0.6817,0.6919,3052513.44,4298238.65
1526256000,2018-05-14 00:00:00,XRP/USDT,0.7281,0.7517,0.6885,0.73,3478885.1,4837848.17
1526169600,2018-05-13 00:00:00,XRP/USDT,0.6817,0.75,0.6635,0.7281,2969857.23,4162676.43
1526083200,2018-05-12 00:00:00,XRP/USDT,0.6761,0.7079,0.6282,0.6817,2360469.64,3512651.92
1525996800,2018-05-11 00:00:00,XRP/USDT,0.752,0.7549,0.65,0.6761,7087449.38,10247167.53
1525910400,2018-05-10 00:00:00,XRP/USDT,0.7972,0.805,0.745,0.752,1452240.02,1857065.69
1525824000,2018-05-09 00:00:00,XRP/USDT,0.8101,0.8176,0.758,0.7972,3427638.67,4382716.33
1525737600,2018-05-08 00:00:00,XRP/USDT,0.827,0.8456,0.7915,0.8101,2472114.65,3032080.75
1525651200,2018-05-07 00:00:00,XRP/USDT,0.8672,0.8676,0.8,0.827,3568327.23,4339698.1
1525564800,2018-05-06 00:00:00,XRP/USDT,0.9045,0.9174,0.8496,0.8672,4293396.47,4900628.09
1525478400,2018-05-05 00:00:00,XRP/USDT,0.8917,0.9315,0.889,0.9045,4342735.24,4772759.0
1525392000,2018-05-04 00:00:00,XRP/USDT,0.8839,0.9301,0.859,0.8917,5219483.75,5820389.41
1525305600,2018-05-03 00:00:00,XRP/USDT,0.8619,0.8937,0.843,0.8839,4940354.69,5659795.48
1525219200,2018-05-02 00:00:00,XRP/USDT,0.8383,0.866,0.825,0.8619,2470121.59,2911104.82
1525132800,2018-05-01 00:00:00,XRP/USDT,0.8306,0.8399,0.7845,0.8383,2963246.4,3658950.13
1525046400,2018-04-30 00:00:00,XRP/USDT,0.8724,0.876,0.819,0.8306,2262686.2,2675532.25
1524960000,2018-04-29 00:00:00,XRP/USDT,0.8665,0.9088,0.8257,0.8724,3293357.19,3798155.76
1524873600,2018-04-28 00:00:00,XRP/USDT,0.805,0.891,0.8004,0.8665,3081479.33,3614596.66
1524787200,2018-04-27 00:00:00,XRP/USDT,0.8498,0.8609,0.805,0.805,4687077.24,5593414.01
1524700800,2018-04-26 00:00:00,XRP/USDT,0.7905,0.85,0.762,0.8498,8052727.12,10072070.07
1524614400,2018-04-25 00:00:00,XRP/USDT,0.9245,0.9245,0.7699,0.7905,18202534.94,22141501.29
1524528000,2018-04-24 00:00:00,XRP/USDT,0.8778,0.9649,0.8682,0.9245,10332188.75,11210048.45
1524441600,2018-04-23 00:00:00,XRP/USDT,0.8589,0.884,0.8447,0.8778,4105687.48,4716306.51
1524355200,2018-04-22 00:00:00,XRP/USDT,0.8614,0.9131,0.8383,0.8589,4567634.78,5179131.55
1524268800,2018-04-21 00:00:00,XRP/USDT,0.9242,0.9246,0.806,0.8614,13312405.19,15464430.74
1524182400,2018-04-20 00:00:00,XRP/USDT,0.7801,0.9372,0.7801,0.9242,14865966.91,17327224.37
1524096000,2018-04-19 00:00:00,XRP/USDT,0.7142,0.788,0.701,0.7801,6609007.9,9036806.9
1524009600,2018-04-18 00:00:00,XRP/USDT,0.6548,0.7291,0.6523,0.7142,5816193.67,8437015.87
1523923200,2018-04-17 00:00:00,XRP/USDT,0.6645,0.6818,0.6497,0.6548,3862489.84,5813852.63
1523836800,2018-04-16 00:00:00,XRP/USDT,0.692,0.6981,0.6354,0.6645,4003466.6,6095920.92
1523750400,2018-04-15 00:00:00,XRP/USDT,0.6405,0.6961,0.6405,0.692,5166990.7,7688505.09
1523664000,2018-04-14 00:00:00,XRP/USDT,0.6397,0.6727,0.6196,0.6405,4596256.74,7163025.68
1523577600,2018-04-13 00:00:00,XRP/USDT,0.642,0.7146,0.6124,0.6397,10002580.16,15153026.31
1523491200,2018-04-12 00:00:00,XRP/USDT,0.5429,0.665,0.5024,0.642,10864553.92,19005835.48
1523404800,2018-04-11 00:00:00,XRP/USDT,0.4905,0.558,0.4855,0.5429,3413913.59,6488408.95
1523318400,2018-04-10 00:00:00,XRP/USDT,0.4838,0.4986,0.4775,0.4905,1149059.21,2347363.68
1523232000,2018-04-09 00:00:00,XRP/USDT,0.498,0.5114,0.4751,0.4838,2266319.83,4612906.08
1523145600,2018-04-08 00:00:00,XRP/USDT,0.4851,0.5009,0.4836,0.498,718950.0,1457023.44
1523059200,2018-04-07 00:00:00,XRP/USDT,0.4736,0.496,0.4695,0.4851,1393726.48,2860116.6
1522972800,2018-04-06 00:00:00,XRP/USDT,0.4911,0.4943,0.4577,0.4736,1237244.0,2622251.39
1522886400,2018-04-05 00:00:00,XRP/USDT,0.488,0.4965,0.4742,0.4911,1071960.53,2217752.34
1522800000,2018-04-04 00:00:00,XRP/USDT,0.547,0.5523,0.485,0.488,3440789.66,6771889.33
1522713600,2018-04-03 00:00:00,XRP/USDT,0.4939,0.5527,0.4918,0.547,3604909.16,6847931.55
1522627200,2018-04-02 00:00:00,XRP/USDT,0.476,0.5039,0.471,0.4939,1678216.81,3456809.46
1522540800,2018-04-01 00:00:00,XRP/USDT,0.497,0.5076,0.4546,0.476,2703981.22,5631432.97
1522454400,2018-03-31 00:00:00,XRP/USDT,0.5022,0.523,0.4927,0.497,2349840.43,4629885.09
1522368000,2018-03-30 00:00:00,XRP/USDT,0.5034,0.5251,0.4701,0.5022,4441084.37,8973010.98
1522281600,2018-03-29 00:00:00,XRP/USDT,0.571,0.5749,0.4955,0.5034,3996166.63,7598767.2
1522195200,2018-03-28 00:00:00,XRP/USDT,0.5671,0.588,0.5641,0.571,1464142.99,2559783.28
1522108800,2018-03-27 00:00:00,XRP/USDT,0.588,0.6025,0.557,0.5671,2631015.02,4552900.71
1522022400,2018-03-26 00:00:00,XRP/USDT,0.6329,0.6382,0.5744,0.588,4127916.71,6907168.53
1521936000,2018-03-25 00:00:00,XRP/USDT,0.6274,0.654,0.6167,0.6329,1753430.72,2766440.6
1521849600,2018-03-24 00:00:00,XRP/USDT,0.641,0.6787,0.6273,0.6274,2253673.24,3461769.67
1521763200,2018-03-23 00:00:00,XRP/USDT,0.65,0.654,0.6123,0.641,2377405.5,3774532.9
1521676800,2018-03-22 00:00:00,XRP/USDT,0.68,0.6909,0.6208,0.65,3385359.21,5154040.08
1521590400,2018-03-21 00:00:00,XRP/USDT,0.6979,0.7088,0.6606,0.68,4905047.03,7121108.98
1521504000,2018-03-20 00:00:00,XRP/USDT,0.724,0.724,0.658,0.6979,5601036.28,8100231.42
1521417600,2018-03-19 00:00:00,XRP/USDT,0.6483,0.7247,0.6256,0.724,6063138.21,8989916.85
1521331200,2018-03-18 00:00:00,XRP/USDT,0.6286,0.685,0.5377,0.6483,6163534.34,10370579.2
1521244800,2018-03-17 00:00:00,XRP/USDT,0.68,0.683,0.614,0.6286,3518358.54,5471196.53
1521158400,2018-03-16 00:00:00,XRP/USDT,0.6823,0.7113,0.658,0.68,3044560.12,4425578.03
1521072000,2018-03-15 00:00:00,XRP/USDT,0.6893,0.7233,0.628,0.6823,4405043.23,6615088.65
1520985600,2018-03-14 00:00:00,XRP/USDT,0.7756,0.7899,0.6523,0.6893,4521410.18,6316211.98
1520899200,2018-03-13 00:00:00,XRP/USDT,0.7801,0.7996,0.7607,0.7756,2869259.09,3685970.36
1520812800,2018-03-12 00:00:00,XRP/USDT,0.8127,0.828,0.765,0.7801,3014837.54,3787056.58
1520726400,2018-03-11 00:00:00,XRP/USDT,0.774,0.83,0.75,0.8127,4664759.19,5849357.73
1520640000,2018-03-10 00:00:00,XRP/USDT,0.821,0.84,0.768,0.774,3075823.73,3809920.35
1520553600,2018-03-09 00:00:00,XRP/USDT,0.8047,0.841,0.7293,0.821,7547415.12,9627494.93
1520467200,2018-03-08 00:00:00,XRP/USDT,0.8509,0.87,0.7957,0.8047,4649025.38,5583454.62
1520380800,2018-03-07 00:00:00,XRP/USDT,0.9,0.9123,0.7863,0.8509,11016586.33,12912000.04
1520294400,2018-03-06 00:00:00,XRP/USDT,0.9411,0.9813,0.891,0.9,11041723.91,11930455.33
1520208000,2018-03-05 00:00:00,XRP/USDT,1.007,1.09,0.9411,0.9411,17468062.04,17248698.16
1520121600,2018-03-04 00:00:00,XRP/USDT,0.8991,1.03,0.89,1.007,5894822.0,6180582.76
1520035200,2018-03-03 00:00:00,XRP/USDT,0.8992,0.9212,0.887,0.8991,2128367.52,2353821.99
1519948800,2018-03-02 00:00:00,XRP/USDT,0.9142,0.9211,0.8857,0.8992,2147375.17,2376854.58
1519862400,2018-03-01 00:00:00,XRP/USDT,0.8855,0.9485,0.874,0.9142,3544354.93,3884066.68
1519776000,2018-02-28 00:00:00,XRP/USDT,0.9268,0.9467,0.8801,0.8855,3209288.53,3513081.29
1519689600,2018-02-27 00:00:00,XRP/USDT,0.929,0.9558,0.9175,0.9268,3082924.69,3286706.07
1519603200,2018-02-26 00:00:00,XRP/USDT,0.901,0.942,0.8737,0.929,4125010.95,4519503.8
1519516800,2018-02-25 00:00:00,XRP/USDT,0.9,0.923,0.873,0.901,3887669.48,4328192.15
1519430400,2018-02-24 00:00:00,XRP/USDT,0.9373,0.969,0.8682,0.9,5943075.41,6523252.12
1519344000,2018-02-23 00:00:00,XRP/USDT,0.89,0.9824,0.85,0.9373,7250985.16,7804533.52
1519257600,2018-02-22 00:00:00,XRP/USDT,0.9478,0.9992,0.861,0.89,9982248.87,10915826.43
1519171200,2018-02-21 00:00:00,XRP/USDT,1.022,1.042,0.9362,0.9478,11033199.8,11223929.67
1519084800,2018-02-20 00:00:00,XRP/USDT,1.107,1.133,1.008,1.022,9868221.66,9162889.38
1518998400,2018-02-19 00:00:00,XRP/USDT,1.065,1.133,1.065,1.107,4905087.54,4427749.25
1518912000,2018-02-18 00:00:00,XRP/USDT,1.175,1.178,1.036,1.065,10855215.49,9881365.42
1518825600,2018-02-17 00:00:00,XRP/USDT,1.112,1.2,1.102,1.175,10026040.91,8722477.38
1518739200,2018-02-16 00:00:00,XRP/USDT,1.105,1.118,1.063,1.112,6453929.39,5902626.26
1518652800,2018-02-15 00:00:00,XRP/USDT,1.127,1.143,1.065,1.105,14709636.78,13285188.43
1518566400,2018-02-14 00:00:00,XRP/USDT,0.9857,1.154,0.9782,1.127,16872448.33,15838871.89
1518480000,2018-02-13 00:00:00,XRP/USDT,1.042,1.048,0.9633,0.9857,8243551.1,8269708.95
1518393600,2018-02-12 00:00:00,XRP/USDT,0.9584,1.076,0.9584,1.042,14715351.27,14297752.18
1518307200,2018-02-11 00:00:00,XRP/USDT,1.028,1.04,0.892,0.9584,21801258.64,22640133.35
1518220800,2018-02-10 00:00:00,XRP/USDT,0.92,1.23,0.905,1.028,43103191.5,41456840.09
1518134400,2018-02-09 00:00:00,XRP/USDT,0.7808,0.9299,0.74,0.92,14086493.95,16554877.9
1518048000,2018-02-08 00:00:00,XRP/USDT,0.715,0.7898,0.708,0.7808,8197372.45,10888327.95
1517961600,2018-02-07 00:00:00,XRP/USDT,0.7676,0.822,0.6971,0.715,11686301.1,15406208.31
1517875200,2018-02-06 00:00:00,XRP/USDT,0.6841,0.7805,0.5723,0.7676,26259714.88,39206756.14
1517788800,2018-02-05 00:00:00,XRP/USDT,0.8162,0.8345,0.64,0.6841,19933680.01,27613921.39
1517702400,2018-02-04 00:00:00,XRP/USDT,0.9592,0.9671,0.7783,0.8162,11706930.56,13536024.79
1517616000,2018-02-03 00:00:00,XRP/USDT,0.9039,1.02,0.7783,0.9592,17853888.25,19380782.61
1517529600,2018-02-02 00:00:00,XRP/USDT,0.966,0.9688,0.6718,0.9039,34280267.12,41092874.48
1517443200,2018-02-01 00:00:00,XRP/USDT,1.138,1.151,0.905,0.966,15070992.36,15004583.28
1517356800,2018-01-31 00:00:00,XRP/USDT,1.112,1.149,1.026,1.138,10233674.41,9323449.76
1517270400,2018-01-30 00:00:00,XRP/USDT,1.271,1.271,1.086,1.112,17209145.48,14639726.58
1517184000,2018-01-29 00:00:00,XRP/USDT,1.37,1.379,1.251,1.271,10916824.56,8386219.04
1517097600,2018-01-28 00:00:00,XRP/USDT,1.219,1.4,1.214,1.37,16539099.57,12815674.06
1517011200,2018-01-27 00:00:00,XRP/USDT,1.206,1.245,1.173,1.219,9567224.87,7889893.21
1516924800,2018-01-26 00:00:00,XRP/USDT,1.301,1.321,1.1,1.206,19922727.43,16509785.36
1516838400,2018-01-25 00:00:00,XRP/USDT,1.351,1.375,1.272,1.301,10280703.21,7747911.16
1516752000,2018-01-24 00:00:00,XRP/USDT,1.333,1.42,1.282,1.351,17247126.22,12798982.1
1516665600,2018-01-23 00:00:00,XRP/USDT,1.34,1.434,1.175,1.333,31021545.85,23423661.68
1516579200,2018-01-22 00:00:00,XRP/USDT,1.354,1.411,1.13,1.34,28478288.1,22898159.7
1516492800,2018-01-21 00:00:00,XRP/USDT,1.56,1.568,1.3,1.354,23685327.59,16891461.99
1516406400,2018-01-20 00:00:00,XRP/USDT,1.522,1.625,1.461,1.56,18424589.24,11911117.68
1516320000,2018-01-19 00:00:00,XRP/USDT,1.546,1.67,1.444,1.522,30642960.58,19729763.36
1516233600,2018-01-18 00:00:00,XRP/USDT,1.32,1.72,1.217,1.546,72964109.05,49189279.63
1516147200,2018-01-17 00:00:00,XRP/USDT,1.143,1.386,0.87,1.32,79739815.75,72945928.19
1516060800,2018-01-16 00:00:00,XRP/USDT,1.655,1.678,0.85,1.143,85881825.78,69786271.86
1515974400,2018-01-15 00:00:00,XRP/USDT,1.82,1.872,1.62,1.655,10333021.81,5862411.2
1515888000,2018-01-14 00:00:00,XRP/USDT,1.99,1.99,1.74,1.82,15908867.66,8604798.87
1515801600,2018-01-13 00:00:00,XRP/USDT,2.013,2.095,1.946,1.99,16122852.63,7945766.41
1515715200,2018-01-12 00:00:00,XRP/USDT,1.93,2.152,1.781,2.013,31393181.93,15696448.82
1515628800,2018-01-11 00:00:00,XRP/USDT,1.94,2.27,1.539,1.93,85332703.52,45036472.75
1515542400,2018-01-10 00:00:00,XRP/USDT,2.05,2.122,1.61,1.94,57257352.03,30453734.85
