https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume ETH,Volume USD
1625356800000.0,2021-07-04 00:00:00,ETH/USD,2227.6,2398.2,2190.0,2323.5,95354.40210768237,221555953.2972
1625270400000.0,2021-07-03 00:00:00,ETH/USD,2155.0,2240.0,2113.0,2227.6,61686.07254044712,137411895.1911
1625184000000.0,2021-07-02 00:00:00,ETH/USD,2106.3,2160.0,2016.9,2155.0,87352.04308946636,188243652.8578
1625097600000.0,2021-07-01 00:00:00,ETH/USD,2276.6,2277.3,2072.0,2106.3,122988.1273638133,259049892.6664
1625011200000.0,2021-06-30 00:00:00,ETH/USD,2165.7,2289.9,2089.3,2276.6,112250.82017618378,255550217.2131
1624924800000.0,2021-06-29 00:00:00,ETH/USD,2084.5,2246.3,2074.1,2165.7,119633.19907198598,259089619.2302
1624838400000.0,2021-06-28 00:00:00,ETH/USD,1983.1,2147.4,1962.0,2084.5,115375.55462993524,240500343.6261
1624752000000.0,2021-06-27 00:00:00,ETH/USD,1829.5,1986.3,1806.2,1983.1,77132.99302077557,152962438.4595
1624665600000.0,2021-06-26 00:00:00,ETH/USD,1809.2,1852.3,1716.1,1829.5,114213.50971719048,208953616.0276
1624579200000.0,2021-06-25 00:00:00,ETH/USD,1990.1,2021.0,1790.5,1809.2,137832.7893737011,249367082.5349
1624492800000.0,2021-06-24 00:00:00,ETH/USD,1968.6,2037.4,1885.7,1990.1,64641.50229631677,128643053.7199
1624406400000.0,2021-06-23 00:00:00,ETH/USD,1880.1,2045.1,1822.9,1968.6,116795.48839022656,229923598.445
1624320000000.0,2021-06-22 00:00:00,ETH/USD,1885.6,1997.4,1699.9,1880.1,229633.71237599067,431734342.6381
1624233600000.0,2021-06-21 00:00:00,ETH/USD,2243.3,2259.6,1860.0,1885.0,291397.7911546949,549284836.3266
1624147200000.0,2021-06-20 00:00:00,ETH/USD,2163.8,2276.5,2042.0,2243.3,77404.04260776534,173640488.782
1624060800000.0,2021-06-19 00:00:00,ETH/USD,2234.0,2278.6,2161.4,2163.8,65713.79995105832,142191520.3341
1623974400000.0,2021-06-18 00:00:00,ETH/USD,2373.3,2377.3,2137.6,2234.0,133151.52409427037,297460504.8266
1623888000000.0,2021-06-17 00:00:00,ETH/USD,2367.3,2461.1,2304.5,2373.3,73318.94369316984,174007849.067
1623801600000.0,2021-06-16 00:00:00,ETH/USD,2543.3,2557.4,2351.1,2367.3,82049.5473926414,194235893.5426
1623715200000.0,2021-06-15 00:00:00,ETH/USD,2582.1,2640.9,2508.0,2543.3,65842.39446066135,167456961.8318
1623628800000.0,2021-06-14 00:00:00,ETH/USD,2509.9,2637.6,2462.3,2582.1,54947.93279807134,141881057.2779
1623542400000.0,2021-06-13 00:00:00,ETH/USD,2371.2,2549.9,2309.0,2509.8,64142.6626174994,160985254.6374
1623456000000.0,2021-06-12 00:00:00,ETH/USD,2353.8,2454.4,2256.7,2371.2,75381.99147684718,178745778.1899
1623369600000.0,2021-06-11 00:00:00,ETH/USD,2472.1,2498.5,2319.9,2353.9,76421.43042716343,179888405.0825
1623283200000.0,2021-06-10 00:00:00,ETH/USD,2611.8,2625.9,2427.4,2472.1,89355.00609392824,220894510.5648
1623196800000.0,2021-06-09 00:00:00,ETH/USD,2509.6,2628.6,2406.8,2612.3,128597.87612540672,335936231.8024
1623110400000.0,2021-06-08 00:00:00,ETH/USD,2592.3,2622.1,2308.8,2509.6,255742.6426724976,641811736.0509
1623024000000.0,2021-06-07 00:00:00,ETH/USD,2712.8,2859.0,2570.0,2592.3,192235.787912703,498332833.0061
1622937600000.0,2021-06-06 00:00:00,ETH/USD,2627.3,2746.9,2614.6,2712.8,84793.07233751105,230026646.6372
1622851200000.0,2021-06-05 00:00:00,ETH/USD,2691.0,2817.6,2553.2,2627.3,135744.8168281125,356642357.2525
1622764800000.0,2021-06-04 00:00:00,ETH/USD,2857.1,2860.4,2552.0,2691.0,191687.34921014492,515830656.7245
1622678400000.0,2021-06-03 00:00:00,ETH/USD,2706.8,2896.5,2662.9,2857.1,139053.7205385181,397290384.9506
1622592000000.0,2021-06-02 00:00:00,ETH/USD,2634.5,2803.2,2551.7,2706.8,137767.17125188414,372908179.1446
1622505600000.0,2021-06-01 00:00:00,ETH/USD,2707.1,2741.3,2527.0,2634.5,175584.00297388498,462576055.8347
1622419200000.0,2021-05-31 00:00:00,ETH/USD,2387.5,2720.0,2269.0,2707.1,186080.8242987699,503739399.4592
1622332800000.0,2021-05-30 00:00:00,ETH/USD,2280.0,2478.9,2182.3,2387.5,177987.69852356022,424945630.225
1622246400000.0,2021-05-29 00:00:00,ETH/USD,2413.0,2575.4,2208.3,2279.9,261451.5877229264,596083474.8495
1622160000000.0,2021-05-28 00:00:00,ETH/USD,2745.7,2764.4,2330.0,2413.0,280884.6071108164,677774556.9584
1622073600000.0,2021-05-27 00:00:00,ETH/USD,2890.6,2895.0,2643.0,2745.7,183898.46627497542,504930018.8512
1621987200000.0,2021-05-26 00:00:00,ETH/USD,2708.5,2915.5,2650.0,2890.6,192468.46652383587,556349349.3338
1621900800000.0,2021-05-25 00:00:00,ETH/USD,2652.1,2754.0,2386.1,2708.5,285371.23488200107,772927989.6779
1621814400000.0,2021-05-24 00:00:00,ETH/USD,2098.5,2676.2,2051.0,2652.1,283059.7639955884,750702800.0927
1621728000000.0,2021-05-23 00:00:00,ETH/USD,2296.7,2382.2,1730.0,2098.5,434746.4798955444,912315488.0608
1621641600000.0,2021-05-22 00:00:00,ETH/USD,2434.7,2500.0,2153.3,2296.7,263978.38726990897,606279162.0428
1621555200000.0,2021-05-21 00:00:00,ETH/USD,2773.2,2944.1,2105.0,2434.7,341306.36100620206,830978597.1418
1621468800000.0,2021-05-20 00:00:00,ETH/USD,2443.0,2993.8,2154.0,2773.2,335622.6647235324,930748773.8113
1621382400000.0,2021-05-19 00:00:00,ETH/USD,3377.3,3442.4,1821.8,2454.0,667601.0296215566,1638292926.6913
1621296000000.0,2021-05-18 00:00:00,ETH/USD,3283.9,3567.7,3240.9,3377.3,154966.49410170846,523368340.5297
1621209600000.0,2021-05-17 00:00:00,ETH/USD,3584.8,3589.4,3118.4,3282.9,245068.8415294709,804536499.8571
1621123200000.0,2021-05-16 00:00:00,ETH/USD,3648.0,3883.4,3349.2,3584.8,199072.74699266345,713635983.4193
1621036800000.0,2021-05-15 00:00:00,ETH/USD,4080.6,4137.6,3632.0,3648.0,143513.02345685306,523535509.5706
1620950400000.0,2021-05-14 00:00:00,ETH/USD,3719.0,4178.2,3691.8,4080.6,107578.99412147724,438986843.4121
1620864000000.0,2021-05-13 00:00:00,ETH/USD,3823.6,4039.6,3530.5,3719.0,288901.857878193,1074426009.449
1620777600000.0,2021-05-12 00:00:00,ETH/USD,4179.1,4381.4,3735.0,3824.2,168369.714938157,643879463.8665
1620691200000.0,2021-05-11 00:00:00,ETH/USD,3948.9,4185.9,3775.9,4179.1,140759.48042650332,588247944.6504
1620604800000.0,2021-05-10 00:00:00,ETH/USD,3928.5,4213.3,3610.7,3948.9,161839.20294998607,639086828.5292
1620518400000.0,2021-05-09 00:00:00,ETH/USD,3915.7,3986.0,3725.0,3928.5,71432.14413552247,280621178.2364
1620432000000.0,2021-05-08 00:00:00,ETH/USD,3482.2,3963.6,3452.3,3915.7,85439.77852779835,334556540.7813
1620345600000.0,2021-05-07 00:00:00,ETH/USD,3490.9,3590.8,3352.8,3482.2,78382.41438627879,272943243.3759
1620259200000.0,2021-05-06 00:00:00,ETH/USD,3529.8,3611.6,3378.2,3490.9,92121.9513482483,321588519.9616
1620172800000.0,2021-05-05 00:00:00,ETH/USD,3238.4,3548.6,3207.7,3529.8,130314.28233452319,459983353.7844
1620086400000.0,2021-05-04 00:00:00,ETH/USD,3431.3,3528.6,3162.1,3238.6,213586.2220742605,691720338.8097
1620000000000.0,2021-05-03 00:00:00,ETH/USD,2951.3,3456.6,2951.3,3431.3,115348.19757325212,395794270.3331
1619913600000.0,2021-05-02 00:00:00,ETH/USD,2947.8,2985.8,2852.6,2951.3,53748.42590644801,158627729.3777
1619827200000.0,2021-05-01 00:00:00,ETH/USD,2775.0,2957.3,2755.2,2947.8,63765.157586437344,187966931.5333
1619740800000.0,2021-04-30 00:00:00,ETH/USD,2759.0,2801.7,2726.3,2775.0,58386.2054525045,162021720.1307
1619654400000.0,2021-04-29 00:00:00,ETH/USD,2748.4,2800.7,2669.6,2759.0,69835.69297944907,192676676.9303
1619568000000.0,2021-04-28 00:00:00,ETH/USD,2669.5,2765.2,2563.4,2748.4,94701.39440689128,260277312.3879
1619481600000.0,2021-04-27 00:00:00,ETH/USD,2534.0,2684.0,2483.4,2669.5,68141.76822824498,181904450.2853
1619395200000.0,2021-04-26 00:00:00,ETH/USD,2322.3,2544.8,2305.0,2534.8,101780.72480684865,257993781.2404
1619308800000.0,2021-04-25 00:00:00,ETH/USD,2214.6,2357.4,2163.9,2322.3,71216.81933079274,165386819.5319
1619222400000.0,2021-04-24 00:00:00,ETH/USD,2368.7,2370.2,2155.2,2214.6,105834.83962769802,234381835.8395
1619136000000.0,2021-04-23 00:00:00,ETH/USD,2400.1,2442.7,2107.9,2368.7,278366.79417811456,659367425.3697
1619049600000.0,2021-04-22 00:00:00,ETH/USD,2357.6,2645.9,2301.9,2400.0,209568.58111416668,502964594.674
1618963200000.0,2021-04-21 00:00:00,ETH/USD,2333.9,2470.2,2237.1,2357.6,95736.25342555989,225707791.0761
1618876800000.0,2021-04-20 00:00:00,ETH/USD,2161.6,2349.4,2051.4,2333.9,109576.2980884785,255740122.1087
1618790400000.0,2021-04-19 00:00:00,ETH/USD,2240.3,2282.5,2078.0,2161.6,91445.8717657291,197669396.4088
1618704000000.0,2021-04-18 00:00:00,ETH/USD,2317.4,2339.8,1925.0,2240.3,159785.87639441143,357968298.8864
1618617600000.0,2021-04-17 00:00:00,ETH/USD,2424.8,2498.4,2310.3,2317.4,56691.05056347631,131375840.5758
1618531200000.0,2021-04-16 00:00:00,ETH/USD,2517.6,2549.2,2303.6,2424.8,103563.22207406795,251120100.8852
1618444800000.0,2021-04-15 00:00:00,ETH/USD,2432.9,2546.8,2401.0,2517.6,95091.9131684938,239403400.593
1618358400000.0,2021-04-14 00:00:00,ETH/USD,2300.3,2446.5,2279.8,2432.9,72821.667808048,177167835.6102
1618272000000.0,2021-04-13 00:00:00,ETH/USD,2136.5,2317.4,2134.9,2300.3,46653.30145337564,107316589.3332
1618185600000.0,2021-04-12 00:00:00,ETH/USD,2150.2,2202.1,2101.0,2136.5,36133.544479756616,77199317.781
1618099200000.0,2021-04-11 00:00:00,ETH/USD,2133.2,2164.3,2112.1,2150.2,24843.77396437541,53419082.7782
1618012800000.0,2021-04-10 00:00:00,ETH/USD,2065.4,2198.6,2056.8,2133.2,45917.09889757173,97950355.3683
1617926400000.0,2021-04-09 00:00:00,ETH/USD,2080.7,2101.5,2048.9,2065.4,29628.382611455407,61194461.4457
1617840000000.0,2021-04-08 00:00:00,ETH/USD,1962.1,2084.5,1945.0,2080.8,31520.070292531716,65586962.2647
1617753600000.0,2021-04-07 00:00:00,ETH/USD,2113.0,2129.5,1930.6,1962.1,69782.03071826104,136919322.4723
1617667200000.0,2021-04-06 00:00:00,ETH/USD,2108.1,2151.9,2044.8,2113.0,57101.59964311406,120655680.0459
1617580800000.0,2021-04-05 00:00:00,ETH/USD,2077.2,2132.8,2001.7,2108.1,56908.37231734738,119968539.6822
1617494400000.0,2021-04-04 00:00:00,ETH/USD,2008.2,2092.4,1971.9,2077.2,47968.002847101874,99639135.514
1617408000000.0,2021-04-03 00:00:00,ETH/USD,2134.2,2139.2,2002.2,2008.2,77805.42146628822,156248847.3886
1617321600000.0,2021-04-02 00:00:00,ETH/USD,1967.9,2145.1,1948.4,2134.2,48674.55068456565,103881226.071
1617235200000.0,2021-04-01 00:00:00,ETH/USD,1921.1,1985.8,1884.6,1967.9,56315.00810808476,110822304.4559
1617148800000.0,2021-03-31 00:00:00,ETH/USD,1841.6,1949.7,1771.0,1921.1,46119.92040799542,88600979.0958
1617062400000.0,2021-03-30 00:00:00,ETH/USD,1816.8,1860.0,1786.3,1841.6,26446.47355033667,48703825.6903
1616976000000.0,2021-03-29 00:00:00,ETH/USD,1687.0,1842.7,1677.7,1816.8,44756.89094138045,81314319.4623
1616889600000.0,2021-03-28 00:00:00,ETH/USD,1713.8,1725.9,1662.0,1687.0,13006.95347403675,21942730.5107
1616803200000.0,2021-03-27 00:00:00,ETH/USD,1700.0,1733.6,1666.5,1713.8,12428.996241568444,21300813.7588
1616716800000.0,2021-03-26 00:00:00,ETH/USD,1586.1,1701.3,1585.9,1700.0,24284.469404411764,41283597.9875
1616630400000.0,2021-03-25 00:00:00,ETH/USD,1581.0,1622.8,1548.4,1586.1,68235.88472921001,108228936.769
1616544000000.0,2021-03-24 00:00:00,ETH/USD,1667.9,1740.5,1546.0,1581.0,56195.7634345351,88845501.99
1616457600000.0,2021-03-23 00:00:00,ETH/USD,1681.3,1721.9,1650.7,1667.9,39886.54315060855,66526765.3209
1616371200000.0,2021-03-22 00:00:00,ETH/USD,1783.9,1807.0,1654.3,1681.3,37579.341424017126,63182146.7362
1616284800000.0,2021-03-21 00:00:00,ETH/USD,1805.0,1817.6,1747.3,1783.9,34039.37188811032,60722835.5112
1616198400000.0,2021-03-20 00:00:00,ETH/USD,1809.6,1868.8,1801.1,1805.0,23542.53567828255,42494276.8993
1616112000000.0,2021-03-19 00:00:00,ETH/USD,1775.6,1841.7,1733.7,1809.6,45270.66815959329,81921801.1016
1616025600000.0,2021-03-18 00:00:00,ETH/USD,1824.3,1849.7,1758.6,1775.6,26182.51264389502,46489669.4505
1615939200000.0,2021-03-17 00:00:00,ETH/USD,1806.1,1840.6,1742.1,1824.4,33643.281634784034,61378803.0145
1615852800000.0,2021-03-16 00:00:00,ETH/USD,1794.9,1818.5,1712.2,1806.1,43494.41570627319,78555264.2071
1615766400000.0,2021-03-15 00:00:00,ETH/USD,1848.1,1891.0,1734.7,1794.9,80723.57545879993,144890745.591
1615680000000.0,2021-03-14 00:00:00,ETH/USD,1921.6,1932.4,1836.9,1848.1,38666.35169855528,71459284.5741
1615593600000.0,2021-03-13 00:00:00,ETH/USD,1766.0,1944.0,1726.9,1921.6,47538.891983087015,91350734.8347
1615507200000.0,2021-03-12 00:00:00,ETH/USD,1827.4,1843.1,1710.7,1766.0,51518.93501766704,90982439.2412
1615420800000.0,2021-03-11 00:00:00,ETH/USD,1794.2,1847.6,1723.8,1827.4,43514.30106758235,79518033.7709
1615334400000.0,2021-03-10 00:00:00,ETH/USD,1871.7,1879.9,1758.2,1794.2,79722.39293060974,143037917.3961
1615248000000.0,2021-03-09 00:00:00,ETH/USD,1833.9,1871.8,1801.3,1871.7,41896.177352032915,78417075.1498
1615161600000.0,2021-03-08 00:00:00,ETH/USD,1726.5,1844.6,1666.1,1833.9,42638.706762309834,78195124.3314
1615075200000.0,2021-03-07 00:00:00,ETH/USD,1651.3,1734.6,1630.9,1726.5,34721.417492151755,59946527.3002
1614988800000.0,2021-03-06 00:00:00,ETH/USD,1528.8,1671.9,1512.6,1651.3,45366.3932346636,74913525.1484
1614902400000.0,2021-03-05 00:00:00,ETH/USD,1538.5,1549.7,1442.3,1528.8,38858.60524221612,59407035.6943
1614816000000.0,2021-03-04 00:00:00,ETH/USD,1568.5,1625.3,1501.5,1538.5,36245.16546447839,55763187.0671
1614729600000.0,2021-03-03 00:00:00,ETH/USD,1487.8,1657.1,1476.9,1568.6,33892.38314369501,53163592.1992
1614643200000.0,2021-03-02 00:00:00,ETH/USD,1571.7,1604.9,1456.1,1487.8,47129.86941665546,70119819.7181
1614556800000.0,2021-03-01 00:00:00,ETH/USD,1420.9,1573.9,1412.2,1571.7,52328.850181459566,82245253.8302
1614470400000.0,2021-02-28 00:00:00,ETH/USD,1459.3,1469.4,1292.4,1420.9,103822.61594264199,147521554.9929
1614384000000.0,2021-02-27 00:00:00,ETH/USD,1444.0,1527.7,1423.4,1459.3,40159.88789570342,58605324.4062
1614297600000.0,2021-02-26 00:00:00,ETH/USD,1481.2,1562.8,1400.0,1444.0,82737.81165006926,119473400.0227
1614211200000.0,2021-02-25 00:00:00,ETH/USD,1623.8,1672.8,1457.8,1481.2,88042.07690825006,130407924.3165
1614124800000.0,2021-02-24 00:00:00,ETH/USD,1577.9,1714.4,1499.9,1623.8,74378.52519805395,120775849.2166
1614038400000.0,2021-02-23 00:00:00,ETH/USD,1777.3,1782.5,1370.0,1578.1,169061.74235846906,266796335.6159
1613952000000.0,2021-02-22 00:00:00,ETH/USD,1935.1,1938.4,1550.0,1777.3,97912.39815270354,174019705.2368
1613865600000.0,2021-02-21 00:00:00,ETH/USD,1914.1,1976.3,1884.1,1935.1,31366.90716577955,60698102.0565
1613779200000.0,2021-02-20 00:00:00,ETH/USD,1957.2,2043.3,1801.6,1914.1,53297.02097732616,102015827.8527
1613692800000.0,2021-02-19 00:00:00,ETH/USD,1938.6,2155.0,1760.7,1957.2,37602.165951767834,73594959.2008
1613606400000.0,2021-02-18 00:00:00,ETH/USD,1850.6,1950.5,1850.6,1938.6,39611.471694109154,76790799.0262
1613520000000.0,2021-02-17 00:00:00,ETH/USD,1782.3,1857.1,1733.6,1850.6,49694.80918042797,91965213.8693
1613433600000.0,2021-02-16 00:00:00,ETH/USD,1779.0,1828.6,1724.9,1782.3,36211.1622675756,64539154.5095
1613347200000.0,2021-02-15 00:00:00,ETH/USD,1802.1,1837.0,1663.9,1779.0,41888.81086048341,74520194.5208
1613260800000.0,2021-02-14 00:00:00,ETH/USD,1817.4,1852.6,1783.6,1802.1,32240.073386382555,58099836.2496
1613174400000.0,2021-02-13 00:00:00,ETH/USD,1844.8,1876.9,1764.6,1817.4,55065.20050137559,100075495.3912
1613088000000.0,2021-02-12 00:00:00,ETH/USD,1788.3,1869.6,1739.3,1844.8,42056.52828686036,77585883.3836
1613001600000.0,2021-02-11 00:00:00,ETH/USD,1741.8,1820.4,1703.6,1788.3,36619.97733461947,65487505.4675
1612915200000.0,2021-02-10 00:00:00,ETH/USD,1770.8,1840.0,1678.4,1741.8,45137.808090768165,78621034.1325
1612828800000.0,2021-02-09 00:00:00,ETH/USD,1751.6,1825.0,1706.0,1770.8,36623.64255822227,64853146.2421
1612742400000.0,2021-02-08 00:00:00,ETH/USD,1614.6,1780.0,1566.2,1751.6,46087.35524531856,80726611.4477
1612656000000.0,2021-02-07 00:00:00,ETH/USD,1678.4,1694.4,1492.3,1614.6,54339.21805357365,87736101.4693
1612569600000.0,2021-02-06 00:00:00,ETH/USD,1720.7,1744.9,1644.9,1678.4,35575.80826507388,59710436.5921
1612483200000.0,2021-02-05 00:00:00,ETH/USD,1597.0,1764.7,1591.6,1720.7,39505.94152606498,67977873.5839
1612396800000.0,2021-02-04 00:00:00,ETH/USD,1666.8,1698.9,1557.3,1597.0,50406.155732373205,80498630.7046
1612310400000.0,2021-02-03 00:00:00,ETH/USD,1512.8,1672.4,1509.1,1666.8,41728.358995740346,69552828.7741
1612224000000.0,2021-02-02 00:00:00,ETH/USD,1375.0,1549.5,1361.0,1512.8,59570.72997801428,90118600.31074
1612137600000.0,2021-02-01 00:00:00,ETH/USD,1312.8,1378.0,1269.3,1375.0,41776.30746967273,57442422.7708
1612051200000.0,2021-01-31 00:00:00,ETH/USD,1379.4,1382.0,1281.3,1312.8,32478.828918875686,42638206.6047
1611964800000.0,2021-01-30 00:00:00,ETH/USD,1379.2,1407.3,1325.9,1379.4,42223.185993040446,58242662.7588
1611878400000.0,2021-01-29 00:00:00,ETH/USD,1332.2,1442.5,1287.5,1379.2,92373.29801834396,127401252.6269
1611792000000.0,2021-01-28 00:00:00,ETH/USD,1240.4,1362.2,1219.1,1332.2,50540.60997267677,67330200.6056
1611705600000.0,2021-01-27 00:00:00,ETH/USD,1368.5,1375.8,1207.1,1240.4,68276.28398839083,84689902.6592
1611619200000.0,2021-01-26 00:00:00,ETH/USD,1317.3,1378.0,1244.8,1368.5,64829.693857289,88719436.0437
1611532800000.0,2021-01-25 00:00:00,ETH/USD,1394.6,1478.2,1291.9,1317.3,64740.92733538298,85283223.5789
1611446400000.0,2021-01-24 00:00:00,ETH/USD,1233.9,1400.4,1221.4,1394.6,41743.0241795497,58214821.5208
1611360000000.0,2021-01-23 00:00:00,ETH/USD,1234.3,1273.8,1197.2,1233.9,26157.746948294025,32276043.9595
1611273600000.0,2021-01-22 00:00:00,ETH/USD,1110.8,1274.4,1041.0,1234.3,80212.17689872802,99005889.9461
1611187200000.0,2021-01-21 00:00:00,ETH/USD,1377.9,1389.4,1080.0,1110.8,109706.79522722363,121862308.1384
1611100800000.0,2021-01-20 00:00:00,ETH/USD,1366.6,1408.4,1233.6,1378.1,58854.66969356361,81107620.3047
1611014400000.0,2021-01-19 00:00:00,ETH/USD,1259.1,1439.6,1252.5,1367.3,69604.95458686462,95170854.40662
1610928000000.0,2021-01-18 00:00:00,ETH/USD,1232.4,1262.9,1182.5,1259.1,31363.61197529982,39489923.8381
1610841600000.0,2021-01-17 00:00:00,ETH/USD,1228.3,1270.6,1164.8,1232.4,38754.25096113274,47760738.8845
1610755200000.0,2021-01-16 00:00:00,ETH/USD,1167.9,1292.7,1151.3,1228.3,56370.41031751201,69239774.993
1610668800000.0,2021-01-15 00:00:00,ETH/USD,1231.5,1255.3,1070.0,1167.9,73283.60378559808,85587920.8612
1610582400000.0,2021-01-14 00:00:00,ETH/USD,1130.4,1247.0,1086.2,1231.5,47084.87918968737,57985028.7221
1610496000000.0,2021-01-13 00:00:00,ETH/USD,1048.8,1137.5,986.1,1130.4,48916.369013888885,55295063.5333
1610409600000.0,2021-01-12 00:00:00,ETH/USD,1087.9,1151.1,1006.2,1048.8,66112.78057427536,69339084.2663
1610323200000.0,2021-01-11 00:00:00,ETH/USD,1254.5,1259.8,913.0,1087.9,144862.67363779756,157596102.65056
1610236800000.0,2021-01-10 00:00:00,ETH/USD,1279.5,1353.5,1161.7,1254.5,66616.44520095656,83570330.5046
1610150400000.0,2021-01-09 00:00:00,ETH/USD,1217.3,1309.18,1171.6,1279.5,46199.406757491204,59112140.94621
1610064000000.0,2021-01-08 00:00:00,ETH/USD,1226.19,1275.78,1059.88,1217.3,90900.50827837017,110653188.72726
1609977600000.0,2021-01-07 00:00:00,ETH/USD,1211.3,1291.82,1138.37,1226.19,72505.80358622236,88905891.29939
1609891200000.0,2021-01-06 00:00:00,ETH/USD,1103.57,1217.0,1059.23,1211.3,67700.75818428962,82005928.38863
1609804800000.0,2021-01-05 00:00:00,ETH/USD,1042.67,1136.24,974.38,1103.57,74283.77234888589,81977342.65106
1609718400000.0,2021-01-04 00:00:00,ETH/USD,979.91,1169.9,888.5,1042.67,118929.94064438411,124004681.21168
1609632000000.0,2021-01-03 00:00:00,ETH/USD,775.09,1017.36,769.88,979.91,75723.85680067558,74202564.51755
1609545600000.0,2021-01-02 00:00:00,ETH/USD,730.69,788.88,716.31,775.09,50102.762608548685,38834150.27026
1609459200000.0,2021-01-01 00:00:00,ETH/USD,737.28,750.41,716.32,730.69,27311.415374864853,19956178.10026
1609372800000.0,2020-12-31 00:00:00,ETH/USD,752.2,755.83,723.35,737.27,67592.94698570401,49834252.02415
1609286400000.0,2020-12-30 00:00:00,ETH/USD,731.55,758.6,715.86,752.2,28953.90781980856,21779129.46206
1609200000000.0,2020-12-29 00:00:00,ETH/USD,729.16,739.39,688.0,731.55,42511.40445063222,31099217.92586
1609113600000.0,2020-12-28 00:00:00,ETH/USD,684.09,746.83,681.15,729.16,51724.33814420704,37715318.40123
1609027200000.0,2020-12-27 00:00:00,ETH/USD,636.73,716.57,623.65,684.09,62847.58571532985,42993404.912
1608940800000.0,2020-12-26 00:00:00,ETH/USD,626.6,652.79,615.4,636.73,21810.481774566924,13887388.06032
1608854400000.0,2020-12-25 00:00:00,ETH/USD,612.22,634.05,603.64,626.6,11893.436477864667,7452427.29703
1608768000000.0,2020-12-24 00:00:00,ETH/USD,585.04,614.69,565.07,612.22,26650.340753862987,16315871.61633
1608681600000.0,2020-12-23 00:00:00,ETH/USD,636.93,638.61,546.28,585.04,43007.44215144264,25161073.95628
1608595200000.0,2020-12-22 00:00:00,ETH/USD,608.03,637.99,586.85,636.93,22308.46723757713,14208932.03763
1608508800000.0,2020-12-21 00:00:00,ETH/USD,638.09,648.19,595.45,608.03,41176.19452665165,25036361.55804
1608422400000.0,2020-12-20 00:00:00,ETH/USD,659.02,661.49,621.55,638.09,19765.033364055227,12611870.13927
1608336000000.0,2020-12-19 00:00:00,ETH/USD,654.74,671.17,646.46,659.02,22062.170292631483,14539411.46625
1608249600000.0,2020-12-18 00:00:00,ETH/USD,643.59,664.45,629.57,654.74,30711.283845098817,20107905.98474
1608163200000.0,2020-12-17 00:00:00,ETH/USD,638.01,676.71,623.06,643.59,53381.192950045835,34355601.97072
1608076800000.0,2020-12-16 00:00:00,ETH/USD,589.0,639.5,581.1,638.01,28347.371863763892,18085906.7228
1607990400000.0,2020-12-15 00:00:00,ETH/USD,586.15,597.32,578.91,589.0,11954.366188370119,7041121.68495
1607904000000.0,2020-12-14 00:00:00,ETH/USD,590.69,591.64,575.54,586.15,16090.733244374307,9431583.29119
1607817600000.0,2020-12-13 00:00:00,ETH/USD,568.27,595.0,563.78,590.69,16774.53329944641,9908549.07465
1607731200000.0,2020-12-12 00:00:00,ETH/USD,544.18,574.23,542.95,568.44,21243.895373531064,12075879.88613
1607644800000.0,2020-12-11 00:00:00,ETH/USD,558.76,560.51,534.23,544.18,28895.59154079533,15724403.00467
1607558400000.0,2020-12-10 00:00:00,ETH/USD,573.47,575.72,548.12,558.76,17647.104930542628,9860496.35099
1607472000000.0,2020-12-09 00:00:00,ETH/USD,554.63,578.18,530.08,573.47,28454.729347847315,16317933.63911
1607385600000.0,2020-12-08 00:00:00,ETH/USD,591.57,595.22,548.81,554.51,23293.752349028873,12916618.61506
1607299200000.0,2020-12-07 00:00:00,ETH/USD,602.09,603.47,584.54,591.57,9639.352316733437,5702351.65001
1607212800000.0,2020-12-06 00:00:00,ETH/USD,597.26,607.84,583.55,602.09,15678.301367519805,9439748.47037
1607126400000.0,2020-12-05 00:00:00,ETH/USD,567.72,597.62,561.19,597.26,14936.526801543716,8920989.99749
1607040000000.0,2020-12-04 00:00:00,ETH/USD,616.54,620.64,565.5,567.72,32028.724221024448,18183347.31476
1606953600000.0,2020-12-03 00:00:00,ETH/USD,597.4,624.04,586.4,616.54,15839.889550767184,9765925.50363
1606867200000.0,2020-12-02 00:00:00,ETH/USD,585.69,605.0,575.0,597.41,18793.543019333458,11227450.53518
1606780800000.0,2020-12-01 00:00:00,ETH/USD,617.0,636.66,560.0,585.69,55179.89836546637,32318314.67367
1606694400000.0,2020-11-30 00:00:00,ETH/USD,576.58,617.0,571.06,617.0,48869.69267105348,30152600.37804
1606608000000.0,2020-11-29 00:00:00,ETH/USD,537.9,577.32,531.3,576.58,22192.852561708693,12795954.93003
1606521600000.0,2020-11-28 00:00:00,ETH/USD,519.16,548.7,507.09,537.87,30467.795285050288,16387713.04997
1606435200000.0,2020-11-27 00:00:00,ETH/USD,520.45,530.97,493.89,519.16,52393.709541258955,27200718.24544
1606348800000.0,2020-11-26 00:00:00,ETH/USD,569.26,576.88,480.67,520.45,128946.38433075223,67110145.72494
1606262400000.0,2020-11-25 00:00:00,ETH/USD,605.45,606.47,555.25,569.31,50729.72899945548,28880942.01668
1606176000000.0,2020-11-24 00:00:00,ETH/USD,609.14,623.45,589.0,605.45,83135.3989043191,50334327.26662
1606089600000.0,2020-11-23 00:00:00,ETH/USD,560.62,611.21,550.89,609.14,90821.06324145517,55322742.4629
