https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume ANT,Volume EUR
1662559200,2022-09-07 14:00:00,ANT/EUR,1.96,1.96,1.96,1.96,0.0,0.0
1662555600,2022-09-07 13:00:00,ANT/EUR,1.96,1.96,1.96,1.96,0.0,0.0
1662552000,2022-09-07 12:00:00,ANT/EUR,1.96,1.96,1.96,1.96,0.0,0.0
1662548400,2022-09-07 11:00:00,ANT/EUR,1.96,1.96,1.96,1.96,0.0,0.0
1662544800,2022-09-07 10:00:00,ANT/EUR,1.96,1.96,1.96,1.96,132.0,258.71999999999997
1662541200,2022-09-07 09:00:00,ANT/EUR,1.95,1.95,1.95,1.95,0.0,0.0
1662537600,2022-09-07 08:00:00,ANT/EUR,1.95,1.95,1.95,1.95,5.8,11.309999999999999
1662534000,2022-09-07 07:00:00,ANT/EUR,1.95,1.95,1.95,1.95,0.0,0.0
1662530400,2022-09-07 06:00:00,ANT/EUR,1.95,1.95,1.95,1.95,40.0,78.0
1662526800,2022-09-07 05:00:00,ANT/EUR,1.97,1.97,1.97,1.97,19.8,39.006
1662523200,2022-09-07 04:00:00,ANT/EUR,1.88,1.88,1.88,1.88,0.0,0.0
1662519600,2022-09-07 03:00:00,ANT/EUR,1.88,1.88,1.88,1.88,0.0,0.0
1662516000,2022-09-07 02:00:00,ANT/EUR,1.88,1.88,1.88,1.88,0.0,0.0
1662512400,2022-09-07 01:00:00,ANT/EUR,1.88,1.88,1.88,1.88,0.0,0.0
1662508800,2022-09-07 00:00:00,ANT/EUR,1.88,1.88,1.88,1.88,0.0,0.0
1662505200,2022-09-06 23:00:00,ANT/EUR,1.88,1.88,1.88,1.88,0.0,0.0
1662501600,2022-09-06 22:00:00,ANT/EUR,1.88,1.88,1.88,1.88,0.0,0.0
1662498000,2022-09-06 21:00:00,ANT/EUR,1.88,1.88,1.88,1.88,0.0,0.0
1662494400,2022-09-06 20:00:00,ANT/EUR,1.88,1.88,1.88,1.88,46.5,87.42
1662490800,2022-09-06 19:00:00,ANT/EUR,1.84,1.84,1.83,1.83,126.8,232.044
1662487200,2022-09-06 18:00:00,ANT/EUR,1.79,1.79,1.79,1.79,0.0,0.0
1662483600,2022-09-06 17:00:00,ANT/EUR,1.87,1.87,1.79,1.79,654.3,1171.197
1662480000,2022-09-06 16:00:00,ANT/EUR,1.87,1.87,1.87,1.87,1386.1,2592.007
1662476400,2022-09-06 15:00:00,ANT/EUR,1.87,1.87,1.87,1.87,44.6,83.402
1662472800,2022-09-06 14:00:00,ANT/EUR,1.90,1.90,1.90,1.90,0.0,0.0
1662469200,2022-09-06 13:00:00,ANT/EUR,1.90,1.90,1.90,1.90,0.0,0.0
1662465600,2022-09-06 12:00:00,ANT/EUR,1.90,1.90,1.90,1.90,0.0,0.0
1662462000,2022-09-06 11:00:00,ANT/EUR,1.90,1.90,1.90,1.90,0.0,0.0
1662458400,2022-09-06 10:00:00,ANT/EUR,1.90,1.90,1.90,1.90,0.0,0.0
1662454800,2022-09-06 09:00:00,ANT/EUR,1.90,1.90,1.90,1.90,0.0,0.0
1662451200,2022-09-06 08:00:00,ANT/EUR,1.91,1.91,1.90,1.90,105.8,201.01999999999998
1662447600,2022-09-06 07:00:00,ANT/EUR,1.92,1.92,1.92,1.92,0.0,0.0
1662444000,2022-09-06 06:00:00,ANT/EUR,1.92,1.92,1.92,1.92,0.0,0.0
1662440400,2022-09-06 05:00:00,ANT/EUR,1.92,1.92,1.92,1.92,0.0,0.0
1662436800,2022-09-06 04:00:00,ANT/EUR,1.92,1.92,1.92,1.92,0.0,0.0
1662433200,2022-09-06 03:00:00,ANT/EUR,1.92,1.92,1.92,1.92,0.0,0.0
1662429600,2022-09-06 02:00:00,ANT/EUR,1.92,1.92,1.92,1.92,0.0,0.0
1662426000,2022-09-06 01:00:00,ANT/EUR,1.92,1.92,1.92,1.92,0.0,0.0
1662422400,2022-09-06 00:00:00,ANT/EUR,1.92,1.92,1.92,1.92,0.0,0.0
1662418800,2022-09-05 23:00:00,ANT/EUR,1.92,1.92,1.92,1.92,45.0,86.39999999999999
1662415200,2022-09-05 22:00:00,ANT/EUR,1.89,1.89,1.89,1.89,19.8,37.422
1662411600,2022-09-05 21:00:00,ANT/EUR,1.87,1.87,1.87,1.87,0.0,0.0
1662408000,2022-09-05 20:00:00,ANT/EUR,1.87,1.87,1.87,1.87,0.0,0.0
1662404400,2022-09-05 19:00:00,ANT/EUR,1.87,1.87,1.87,1.87,0.0,0.0
1662400800,2022-09-05 18:00:00,ANT/EUR,1.87,1.87,1.87,1.87,0.0,0.0
1662397200,2022-09-05 17:00:00,ANT/EUR,1.87,1.87,1.87,1.87,0.0,0.0
1662393600,2022-09-05 16:00:00,ANT/EUR,1.87,1.87,1.87,1.87,0.0,0.0
1662390000,2022-09-05 15:00:00,ANT/EUR,1.87,1.87,1.87,1.87,40.2,75.174
1662386400,2022-09-05 14:00:00,ANT/EUR,1.86,1.86,1.86,1.86,0.0,0.0
1662382800,2022-09-05 13:00:00,ANT/EUR,1.86,1.86,1.86,1.86,0.0,0.0
1662379200,2022-09-05 12:00:00,ANT/EUR,1.86,1.86,1.86,1.86,0.0,0.0
1662375600,2022-09-05 11:00:00,ANT/EUR,1.86,1.86,1.86,1.86,0.0,0.0
1662372000,2022-09-05 10:00:00,ANT/EUR,1.86,1.86,1.86,1.86,0.0,0.0
1662368400,2022-09-05 09:00:00,ANT/EUR,1.86,1.86,1.86,1.86,0.0,0.0
1662364800,2022-09-05 08:00:00,ANT/EUR,1.86,1.86,1.86,1.86,0.0,0.0
1662361200,2022-09-05 07:00:00,ANT/EUR,1.86,1.86,1.86,1.86,0.0,0.0
1662357600,2022-09-05 06:00:00,ANT/EUR,1.86,1.86,1.86,1.86,0.0,0.0
1662354000,2022-09-05 05:00:00,ANT/EUR,1.86,1.86,1.86,1.86,17.7,32.922
1662350400,2022-09-05 04:00:00,ANT/EUR,1.86,1.86,1.86,1.86,0.0,0.0
1662346800,2022-09-05 03:00:00,ANT/EUR,1.86,1.86,1.86,1.86,0.0,0.0
1662343200,2022-09-05 02:00:00,ANT/EUR,1.86,1.86,1.86,1.86,0.0,0.0
1662339600,2022-09-05 01:00:00,ANT/EUR,1.86,1.86,1.86,1.86,0.0,0.0
1662336000,2022-09-05 00:00:00,ANT/EUR,1.86,1.86,1.86,1.86,0.0,0.0
1662332400,2022-09-04 23:00:00,ANT/EUR,1.86,1.86,1.86,1.86,0.0,0.0
1662328800,2022-09-04 22:00:00,ANT/EUR,1.86,1.86,1.86,1.86,0.0,0.0
1662325200,2022-09-04 21:00:00,ANT/EUR,1.86,1.86,1.86,1.86,48.9,90.95400000000001
1662321600,2022-09-04 20:00:00,ANT/EUR,1.85,1.85,1.85,1.85,0.0,0.0
1662318000,2022-09-04 19:00:00,ANT/EUR,1.85,1.85,1.85,1.85,0.0,0.0
1662314400,2022-09-04 18:00:00,ANT/EUR,1.85,1.85,1.85,1.85,0.0,0.0
1662310800,2022-09-04 17:00:00,ANT/EUR,1.85,1.85,1.85,1.85,0.0,0.0
1662307200,2022-09-04 16:00:00,ANT/EUR,1.85,1.85,1.85,1.85,0.0,0.0
1662303600,2022-09-04 15:00:00,ANT/EUR,1.85,1.85,1.85,1.85,0.0,0.0
1662300000,2022-09-04 14:00:00,ANT/EUR,1.85,1.85,1.85,1.85,500.0,925.0
1662296400,2022-09-04 13:00:00,ANT/EUR,1.84,1.84,1.84,1.84,43.3,79.672
1662292800,2022-09-04 12:00:00,ANT/EUR,1.86,1.86,1.86,1.86,34.5,64.17
1662289200,2022-09-04 11:00:00,ANT/EUR,1.79,1.79,1.79,1.79,0.0,0.0
1662285600,2022-09-04 10:00:00,ANT/EUR,1.79,1.79,1.79,1.79,0.0,0.0
1662282000,2022-09-04 09:00:00,ANT/EUR,1.79,1.80,1.79,1.79,193.6,346.544
1662278400,2022-09-04 08:00:00,ANT/EUR,1.78,1.78,1.78,1.78,45.6,81.168
1662274800,2022-09-04 07:00:00,ANT/EUR,1.81,1.81,1.81,1.81,0.0,0.0
1662271200,2022-09-04 06:00:00,ANT/EUR,1.81,1.81,1.81,1.81,44.0,79.64
1662267600,2022-09-04 05:00:00,ANT/EUR,1.81,1.81,1.81,1.81,48.7,88.147
1662264000,2022-09-04 04:00:00,ANT/EUR,1.84,1.84,1.84,1.84,0.0,0.0
1662260400,2022-09-04 03:00:00,ANT/EUR,1.84,1.84,1.84,1.84,0.0,0.0
1662256800,2022-09-04 02:00:00,ANT/EUR,1.84,1.84,1.84,1.84,0.0,0.0
1662253200,2022-09-04 01:00:00,ANT/EUR,1.84,1.84,1.84,1.84,0.0,0.0
1662249600,2022-09-04 00:00:00,ANT/EUR,1.84,1.84,1.84,1.84,0.0,0.0
1662246000,2022-09-03 23:00:00,ANT/EUR,1.84,1.84,1.84,1.84,0.0,0.0
1662242400,2022-09-03 22:00:00,ANT/EUR,1.84,1.84,1.84,1.84,0.0,0.0
1662238800,2022-09-03 21:00:00,ANT/EUR,1.84,1.84,1.84,1.84,0.0,0.0
1662235200,2022-09-03 20:00:00,ANT/EUR,1.84,1.84,1.84,1.84,0.0,0.0
1662231600,2022-09-03 19:00:00,ANT/EUR,1.84,1.84,1.84,1.84,23.3,42.872
1662228000,2022-09-03 18:00:00,ANT/EUR,1.80,1.80,1.80,1.80,0.0,0.0
1662224400,2022-09-03 17:00:00,ANT/EUR,1.80,1.80,1.80,1.80,0.0,0.0
1662220800,2022-09-03 16:00:00,ANT/EUR,1.80,1.80,1.80,1.80,100.0,180.0
1662217200,2022-09-03 15:00:00,ANT/EUR,1.82,1.82,1.82,1.82,0.0,0.0
1662213600,2022-09-03 14:00:00,ANT/EUR,1.82,1.82,1.82,1.82,0.0,0.0
1662210000,2022-09-03 13:00:00,ANT/EUR,1.82,1.82,1.82,1.82,43.0,78.26
1662206400,2022-09-03 12:00:00,ANT/EUR,1.81,1.81,1.81,1.81,0.0,0.0
1662202800,2022-09-03 11:00:00,ANT/EUR,1.81,1.81,1.81,1.81,41.0,74.21000000000001
1662199200,2022-09-03 10:00:00,ANT/EUR,1.78,1.78,1.78,1.78,0.0,0.0
1662195600,2022-09-03 09:00:00,ANT/EUR,1.78,1.78,1.78,1.78,0.0,0.0
1662192000,2022-09-03 08:00:00,ANT/EUR,1.78,1.78,1.78,1.78,0.0,0.0
1662188400,2022-09-03 07:00:00,ANT/EUR,1.78,1.78,1.78,1.78,42.4,75.472
1662184800,2022-09-03 06:00:00,ANT/EUR,1.80,1.80,1.80,1.80,0.0,0.0
1662181200,2022-09-03 05:00:00,ANT/EUR,1.80,1.80,1.80,1.80,0.0,0.0
1662177600,2022-09-03 04:00:00,ANT/EUR,1.80,1.80,1.80,1.80,0.0,0.0
1662174000,2022-09-03 03:00:00,ANT/EUR,1.80,1.80,1.80,1.80,0.0,0.0
1662170400,2022-09-03 02:00:00,ANT/EUR,1.80,1.80,1.80,1.80,21.6,38.88
1662166800,2022-09-03 01:00:00,ANT/EUR,1.77,1.77,1.77,1.77,0.0,0.0
1662163200,2022-09-03 00:00:00,ANT/EUR,1.77,1.77,1.77,1.77,79.1,140.007
1662159600,2022-09-02 23:00:00,ANT/EUR,1.78,1.78,1.78,1.78,0.0,0.0
1662156000,2022-09-02 22:00:00,ANT/EUR,1.78,1.78,1.78,1.78,0.0,0.0
1662152400,2022-09-02 21:00:00,ANT/EUR,1.78,1.78,1.78,1.78,0.0,0.0
1662148800,2022-09-02 20:00:00,ANT/EUR,1.78,1.78,1.78,1.78,0.0,0.0
1662145200,2022-09-02 19:00:00,ANT/EUR,1.79,1.80,1.78,1.78,190.6,339.268
1662141600,2022-09-02 18:00:00,ANT/EUR,1.74,1.74,1.74,1.74,0.0,0.0
1662138000,2022-09-02 17:00:00,ANT/EUR,1.74,1.74,1.74,1.74,0.0,0.0
1662134400,2022-09-02 16:00:00,ANT/EUR,1.74,1.74,1.74,1.74,0.0,0.0
1662130800,2022-09-02 15:00:00,ANT/EUR,1.74,1.74,1.74,1.74,0.0,0.0
1662127200,2022-09-02 14:00:00,ANT/EUR,1.74,1.74,1.74,1.74,0.0,0.0
1662123600,2022-09-02 13:00:00,ANT/EUR,1.74,1.74,1.74,1.74,86.5,150.51
1662120000,2022-09-02 12:00:00,ANT/EUR,1.70,1.72,1.70,1.72,85.2,146.544
1662116400,2022-09-02 11:00:00,ANT/EUR,1.72,1.72,1.72,1.72,0.0,0.0
1662112800,2022-09-02 10:00:00,ANT/EUR,1.72,1.72,1.72,1.72,52.1,89.612
1662109200,2022-09-02 09:00:00,ANT/EUR,1.74,1.74,1.74,1.74,0.0,0.0
1662105600,2022-09-02 08:00:00,ANT/EUR,1.74,1.74,1.74,1.74,0.0,0.0
1662102000,2022-09-02 07:00:00,ANT/EUR,1.74,1.74,1.74,1.74,0.0,0.0
1662098400,2022-09-02 06:00:00,ANT/EUR,1.74,1.74,1.74,1.74,0.0,0.0
1662094800,2022-09-02 05:00:00,ANT/EUR,1.74,1.74,1.74,1.74,290.7,505.818
1662091200,2022-09-02 04:00:00,ANT/EUR,1.74,1.74,1.74,1.74,0.0,0.0
1662087600,2022-09-02 03:00:00,ANT/EUR,1.74,1.74,1.74,1.74,0.0,0.0
1662084000,2022-09-02 02:00:00,ANT/EUR,1.74,1.74,1.74,1.74,0.0,0.0
1662080400,2022-09-02 01:00:00,ANT/EUR,1.74,1.74,1.74,1.74,0.0,0.0
1662076800,2022-09-02 00:00:00,ANT/EUR,1.74,1.74,1.74,1.74,0.0,0.0
1662073200,2022-09-01 23:00:00,ANT/EUR,1.74,1.74,1.74,1.74,0.0,0.0
1662069600,2022-09-01 22:00:00,ANT/EUR,1.74,1.74,1.74,1.74,0.0,0.0
1662066000,2022-09-01 21:00:00,ANT/EUR,1.74,1.74,1.74,1.74,43.9,76.386
1662062400,2022-09-01 20:00:00,ANT/EUR,1.73,1.73,1.73,1.73,0.0,0.0
1662058800,2022-09-01 19:00:00,ANT/EUR,1.73,1.73,1.73,1.73,22.1,38.233000000000004
1662055200,2022-09-01 18:00:00,ANT/EUR,1.72,1.72,1.72,1.72,0.0,0.0
1662051600,2022-09-01 17:00:00,ANT/EUR,1.72,1.72,1.72,1.72,125.0,215.0
1662048000,2022-09-01 16:00:00,ANT/EUR,1.71,1.72,1.71,1.71,335.6,573.876
1662044400,2022-09-01 15:00:00,ANT/EUR,1.72,1.72,1.72,1.72,0.0,0.0
1662040800,2022-09-01 14:00:00,ANT/EUR,1.72,1.72,1.72,1.72,0.0,0.0
1662037200,2022-09-01 13:00:00,ANT/EUR,1.72,1.72,1.72,1.72,0.0,0.0
1662033600,2022-09-01 12:00:00,ANT/EUR,1.72,1.72,1.72,1.72,0.0,0.0
1662030000,2022-09-01 11:00:00,ANT/EUR,1.72,1.72,1.72,1.72,0.0,0.0
1662026400,2022-09-01 10:00:00,ANT/EUR,1.72,1.72,1.72,1.72,26.7,45.924
1662022800,2022-09-01 09:00:00,ANT/EUR,1.71,1.72,1.71,1.72,62.4,107.328
1662019200,2022-09-01 08:00:00,ANT/EUR,1.68,1.68,1.68,1.68,44.2,74.256
1662015600,2022-09-01 07:00:00,ANT/EUR,1.66,1.66,1.66,1.66,47.2,78.352
1662012000,2022-09-01 06:00:00,ANT/EUR,1.69,1.69,1.69,1.69,0.0,0.0
1662008400,2022-09-01 05:00:00,ANT/EUR,1.69,1.69,1.69,1.69,41.8,70.642
1662004800,2022-09-01 04:00:00,ANT/EUR,1.69,1.69,1.69,1.69,0.0,0.0
1662001200,2022-09-01 03:00:00,ANT/EUR,1.69,1.69,1.69,1.69,22.8,38.532
1661997600,2022-09-01 02:00:00,ANT/EUR,1.62,1.62,1.62,1.62,0.0,0.0
1661994000,2022-09-01 01:00:00,ANT/EUR,1.62,1.62,1.62,1.62,0.0,0.0
1661990400,2022-09-01 00:00:00,ANT/EUR,1.62,1.62,1.62,1.62,0.0,0.0
1661986800,2022-08-31 23:00:00,ANT/EUR,1.62,1.62,1.62,1.62,0.0,0.0
1661983200,2022-08-31 22:00:00,ANT/EUR,1.62,1.62,1.62,1.62,0.0,0.0
1661979600,2022-08-31 21:00:00,ANT/EUR,1.62,1.62,1.62,1.62,0.0,0.0
1661976000,2022-08-31 20:00:00,ANT/EUR,1.62,1.62,1.62,1.62,0.0,0.0
1661972400,2022-08-31 19:00:00,ANT/EUR,1.62,1.62,1.62,1.62,0.0,0.0
1661968800,2022-08-31 18:00:00,ANT/EUR,1.62,1.62,1.62,1.62,19.3,31.266000000000002
1661965200,2022-08-31 17:00:00,ANT/EUR,1.62,1.62,1.62,1.62,0.0,0.0
1661961600,2022-08-31 16:00:00,ANT/EUR,1.62,1.62,1.62,1.62,0.0,0.0
1661958000,2022-08-31 15:00:00,ANT/EUR,1.62,1.62,1.62,1.62,0.0,0.0
1661954400,2022-08-31 14:00:00,ANT/EUR,1.62,1.62,1.62,1.62,0.0,0.0
1661950800,2022-08-31 13:00:00,ANT/EUR,1.62,1.62,1.62,1.62,0.0,0.0
1661947200,2022-08-31 12:00:00,ANT/EUR,1.62,1.62,1.62,1.62,0.0,0.0
1661943600,2022-08-31 11:00:00,ANT/EUR,1.62,1.62,1.62,1.62,0.0,0.0
1661940000,2022-08-31 10:00:00,ANT/EUR,1.62,1.62,1.62,1.62,0.0,0.0
1661936400,2022-08-31 09:00:00,ANT/EUR,1.62,1.62,1.62,1.62,0.0,0.0
1661932800,2022-08-31 08:00:00,ANT/EUR,1.62,1.62,1.62,1.62,0.0,0.0
1661929200,2022-08-31 07:00:00,ANT/EUR,1.62,1.62,1.62,1.62,0.0,0.0
1661925600,2022-08-31 06:00:00,ANT/EUR,1.62,1.62,1.62,1.62,0.0,0.0
1661922000,2022-08-31 05:00:00,ANT/EUR,1.62,1.62,1.62,1.62,0.0,0.0
1661918400,2022-08-31 04:00:00,ANT/EUR,1.62,1.62,1.62,1.62,0.0,0.0
1661914800,2022-08-31 03:00:00,ANT/EUR,1.62,1.62,1.62,1.62,0.0,0.0
1661911200,2022-08-31 02:00:00,ANT/EUR,1.62,1.62,1.62,1.62,0.0,0.0
1661907600,2022-08-31 01:00:00,ANT/EUR,1.62,1.62,1.62,1.62,0.0,0.0
1661904000,2022-08-31 00:00:00,ANT/EUR,1.62,1.62,1.62,1.62,0.0,0.0
1661900400,2022-08-30 23:00:00,ANT/EUR,1.62,1.62,1.62,1.62,0.0,0.0
1661896800,2022-08-30 22:00:00,ANT/EUR,1.62,1.62,1.62,1.62,0.0,0.0
1661893200,2022-08-30 21:00:00,ANT/EUR,1.62,1.62,1.62,1.62,0.0,0.0
1661889600,2022-08-30 20:00:00,ANT/EUR,1.62,1.62,1.62,1.62,0.0,0.0
1661886000,2022-08-30 19:00:00,ANT/EUR,1.62,1.62,1.62,1.62,0.0,0.0
1661882400,2022-08-30 18:00:00,ANT/EUR,1.62,1.62,1.62,1.62,0.0,0.0
1661878800,2022-08-30 17:00:00,ANT/EUR,1.62,1.62,1.62,1.62,0.0,0.0
1661875200,2022-08-30 16:00:00,ANT/EUR,1.62,1.62,1.62,1.62,0.0,0.0
1661871600,2022-08-30 15:00:00,ANT/EUR,1.62,1.62,1.62,1.62,0.0,0.0
1661868000,2022-08-30 14:00:00,ANT/EUR,1.62,1.62,1.62,1.62,0.0,0.0
1661864400,2022-08-30 13:00:00,ANT/EUR,1.62,1.62,1.62,1.62,40.7,65.93400000000001
1661860800,2022-08-30 12:00:00,ANT/EUR,1.63,1.63,1.63,1.63,0.0,0.0
1661857200,2022-08-30 11:00:00,ANT/EUR,1.63,1.63,1.63,1.63,0.0,0.0
1661853600,2022-08-30 10:00:00,ANT/EUR,1.63,1.63,1.63,1.63,15.3,24.939
1661850000,2022-08-30 09:00:00,ANT/EUR,1.64,1.64,1.64,1.64,0.0,0.0
1661846400,2022-08-30 08:00:00,ANT/EUR,1.64,1.64,1.64,1.64,0.0,0.0
1661842800,2022-08-30 07:00:00,ANT/EUR,1.64,1.64,1.64,1.64,0.0,0.0
1661839200,2022-08-30 06:00:00,ANT/EUR,1.64,1.64,1.64,1.64,0.0,0.0
1661835600,2022-08-30 05:00:00,ANT/EUR,1.64,1.64,1.64,1.64,0.0,0.0
1661832000,2022-08-30 04:00:00,ANT/EUR,1.64,1.64,1.64,1.64,0.0,0.0
1661828400,2022-08-30 03:00:00,ANT/EUR,1.64,1.64,1.64,1.64,0.0,0.0
1661824800,2022-08-30 02:00:00,ANT/EUR,1.64,1.64,1.64,1.64,0.0,0.0
1661821200,2022-08-30 01:00:00,ANT/EUR,1.64,1.64,1.64,1.64,44.6,73.14399999999999
1661817600,2022-08-30 00:00:00,ANT/EUR,1.62,1.62,1.62,1.62,0.0,0.0
1661814000,2022-08-29 23:00:00,ANT/EUR,1.62,1.62,1.62,1.62,0.0,0.0
1661810400,2022-08-29 22:00:00,ANT/EUR,1.62,1.62,1.62,1.62,0.0,0.0
1661806800,2022-08-29 21:00:00,ANT/EUR,1.62,1.62,1.62,1.62,0.0,0.0
1661803200,2022-08-29 20:00:00,ANT/EUR,1.62,1.62,1.62,1.62,0.0,0.0
1661799600,2022-08-29 19:00:00,ANT/EUR,1.62,1.62,1.62,1.62,0.0,0.0
1661796000,2022-08-29 18:00:00,ANT/EUR,1.62,1.62,1.62,1.62,0.0,0.0
1661792400,2022-08-29 17:00:00,ANT/EUR,1.62,1.62,1.62,1.62,0.0,0.0
1661788800,2022-08-29 16:00:00,ANT/EUR,1.62,1.62,1.62,1.62,21.3,34.506
1661785200,2022-08-29 15:00:00,ANT/EUR,1.59,1.59,1.59,1.59,0.0,0.0
1661781600,2022-08-29 14:00:00,ANT/EUR,1.59,1.59,1.59,1.59,0.0,0.0
1661778000,2022-08-29 13:00:00,ANT/EUR,1.59,1.59,1.59,1.59,0.0,0.0
1661774400,2022-08-29 12:00:00,ANT/EUR,1.59,1.59,1.59,1.59,0.0,0.0
1661770800,2022-08-29 11:00:00,ANT/EUR,1.59,1.59,1.59,1.59,0.0,0.0
1661767200,2022-08-29 10:00:00,ANT/EUR,1.59,1.59,1.59,1.59,0.0,0.0
1661763600,2022-08-29 09:00:00,ANT/EUR,1.59,1.59,1.59,1.59,0.0,0.0
1661760000,2022-08-29 08:00:00,ANT/EUR,1.59,1.59,1.59,1.59,0.0,0.0
1661756400,2022-08-29 07:00:00,ANT/EUR,1.59,1.59,1.59,1.59,0.0,0.0
1661752800,2022-08-29 06:00:00,ANT/EUR,1.59,1.59,1.59,1.59,0.0,0.0
1661749200,2022-08-29 05:00:00,ANT/EUR,1.59,1.59,1.59,1.59,0.0,0.0
1661745600,2022-08-29 04:00:00,ANT/EUR,1.59,1.59,1.59,1.59,0.0,0.0
1661742000,2022-08-29 03:00:00,ANT/EUR,1.59,1.59,1.59,1.59,0.0,0.0
1661738400,2022-08-29 02:00:00,ANT/EUR,1.59,1.59,1.59,1.59,0.0,0.0
1661734800,2022-08-29 01:00:00,ANT/EUR,1.59,1.59,1.59,1.59,0.0,0.0
1661731200,2022-08-29 00:00:00,ANT/EUR,1.59,1.59,1.59,1.59,0.0,0.0
1661727600,2022-08-28 23:00:00,ANT/EUR,1.59,1.59,1.59,1.59,0.0,0.0
1661724000,2022-08-28 22:00:00,ANT/EUR,1.59,1.59,1.59,1.59,0.0,0.0
1661720400,2022-08-28 21:00:00,ANT/EUR,1.59,1.59,1.59,1.59,0.0,0.0
1661716800,2022-08-28 20:00:00,ANT/EUR,1.59,1.59,1.59,1.59,0.0,0.0
1661713200,2022-08-28 19:00:00,ANT/EUR,1.60,1.60,1.58,1.59,260.8,414.672
1661709600,2022-08-28 18:00:00,ANT/EUR,1.59,1.59,1.59,1.59,86.7,137.853
1661706000,2022-08-28 17:00:00,ANT/EUR,1.58,1.58,1.58,1.58,0.0,0.0
1661702400,2022-08-28 16:00:00,ANT/EUR,1.58,1.58,1.58,1.58,0.0,0.0
1661698800,2022-08-28 15:00:00,ANT/EUR,1.58,1.58,1.58,1.58,0.0,0.0
1661695200,2022-08-28 14:00:00,ANT/EUR,1.58,1.58,1.58,1.58,0.0,0.0
1661691600,2022-08-28 13:00:00,ANT/EUR,1.58,1.58,1.58,1.58,0.0,0.0
1661688000,2022-08-28 12:00:00,ANT/EUR,1.58,1.58,1.58,1.58,0.0,0.0
1661684400,2022-08-28 11:00:00,ANT/EUR,1.58,1.58,1.58,1.58,0.0,0.0
1661680800,2022-08-28 10:00:00,ANT/EUR,1.58,1.58,1.58,1.58,0.0,0.0
1661677200,2022-08-28 09:00:00,ANT/EUR,1.58,1.58,1.58,1.58,44.5,70.31
1661673600,2022-08-28 08:00:00,ANT/EUR,1.58,1.58,1.58,1.58,0.0,0.0
1661670000,2022-08-28 07:00:00,ANT/EUR,1.58,1.58,1.58,1.58,0.0,0.0
1661666400,2022-08-28 06:00:00,ANT/EUR,1.58,1.58,1.58,1.58,0.0,0.0
1661662800,2022-08-28 05:00:00,ANT/EUR,1.58,1.58,1.58,1.58,0.0,0.0
1661659200,2022-08-28 04:00:00,ANT/EUR,1.58,1.58,1.58,1.58,0.0,0.0
1661655600,2022-08-28 03:00:00,ANT/EUR,1.58,1.58,1.58,1.58,0.0,0.0
1661652000,2022-08-28 02:00:00,ANT/EUR,1.58,1.58,1.58,1.58,0.0,0.0
1661648400,2022-08-28 01:00:00,ANT/EUR,1.58,1.58,1.58,1.58,0.0,0.0
1661644800,2022-08-28 00:00:00,ANT/EUR,1.58,1.58,1.58,1.58,0.0,0.0
1661641200,2022-08-27 23:00:00,ANT/EUR,1.58,1.58,1.58,1.58,0.0,0.0
1661637600,2022-08-27 22:00:00,ANT/EUR,1.58,1.58,1.58,1.58,0.0,0.0
1661634000,2022-08-27 21:00:00,ANT/EUR,1.58,1.58,1.58,1.58,0.0,0.0
1661630400,2022-08-27 20:00:00,ANT/EUR,1.58,1.58,1.58,1.58,0.0,0.0
1661626800,2022-08-27 19:00:00,ANT/EUR,1.58,1.58,1.58,1.58,0.0,0.0
1661623200,2022-08-27 18:00:00,ANT/EUR,1.58,1.58,1.58,1.58,0.0,0.0
1661619600,2022-08-27 17:00:00,ANT/EUR,1.58,1.58,1.58,1.58,0.0,0.0
1661616000,2022-08-27 16:00:00,ANT/EUR,1.58,1.58,1.58,1.58,0.0,0.0
1661612400,2022-08-27 15:00:00,ANT/EUR,1.58,1.58,1.58,1.58,0.0,0.0
1661608800,2022-08-27 14:00:00,ANT/EUR,1.58,1.58,1.58,1.58,0.0,0.0
1661605200,2022-08-27 13:00:00,ANT/EUR,1.58,1.58,1.58,1.58,20.0,31.6
1661601600,2022-08-27 12:00:00,ANT/EUR,1.57,1.57,1.57,1.57,0.0,0.0
1661598000,2022-08-27 11:00:00,ANT/EUR,1.57,1.57,1.57,1.57,41.0,64.37
1661594400,2022-08-27 10:00:00,ANT/EUR,1.53,1.53,1.53,1.53,0.0,0.0
1661590800,2022-08-27 09:00:00,ANT/EUR,1.53,1.53,1.53,1.53,0.0,0.0
1661587200,2022-08-27 08:00:00,ANT/EUR,1.53,1.53,1.53,1.53,0.0,0.0
1661583600,2022-08-27 07:00:00,ANT/EUR,1.53,1.53,1.53,1.53,0.0,0.0
1661580000,2022-08-27 06:00:00,ANT/EUR,1.53,1.53,1.53,1.53,0.0,0.0
1661576400,2022-08-27 05:00:00,ANT/EUR,1.53,1.53,1.53,1.53,0.0,0.0
1661572800,2022-08-27 04:00:00,ANT/EUR,1.53,1.53,1.53,1.53,0.0,0.0
1661569200,2022-08-27 03:00:00,ANT/EUR,1.53,1.53,1.53,1.53,0.0,0.0
1661565600,2022-08-27 02:00:00,ANT/EUR,1.53,1.53,1.53,1.53,0.0,0.0
1661562000,2022-08-27 01:00:00,ANT/EUR,1.53,1.53,1.53,1.53,0.0,0.0
