https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume BTCG,Volume USD
1645984800000,2022-02-27 18:00:00,BTCG/USD,39011.54,39124.89,38976.78,38976.78,0.00258202,100.6388254956
1645981200000,2022-02-27 17:00:00,BTCG/USD,39064.24,39157.47,39011.54,39011.54,0.20634711,8049.9185356494
1645977600000,2022-02-27 16:00:00,BTCG/USD,39247.63,39274.83,39064.24,39064.24,0.00551698,215.5166307952
1645974000000,2022-02-27 15:00:00,BTCG/USD,38790.67,39376.28,38790.67,39247.63,0.00971772,381.3974790035999
1645970400000,2022-02-27 14:00:00,BTCG/USD,38884.31,39048.75,38790.67,38790.67,0.02511763,974.3296965120999
1645966800000,2022-02-27 13:00:00,BTCG/USD,39676.24,39676.24,38884.31,38884.31,0.04369446,1699.0289279226
1645963200000,2022-02-27 12:00:00,BTCG/USD,39336.0,39700.0,39336.0,39676.24,0.06161466,2444.6380376784
1645959600000,2022-02-27 11:00:00,BTCG/USD,39336.0,39336.0,39336.0,39336.0,0.0,0.0
1645956000000,2022-02-27 10:00:00,BTCG/USD,38849.32,39336.0,38849.32,39336.0,0.00047525,18.694433999999998
1645952400000,2022-02-27 09:00:00,BTCG/USD,38849.32,38849.32,38849.32,38849.32,0.0,0.0
1645948800000,2022-02-27 08:00:00,BTCG/USD,38908.16,38908.16,38680.74,38849.32,0.01363583,529.7427231356
1645945200000,2022-02-27 07:00:00,BTCG/USD,38783.46,38908.16,38783.46,38908.16,0.0004873,18.959946368000004
1645941600000,2022-02-27 06:00:00,BTCG/USD,38728.3,38783.46,38724.06,38783.46,0.00143712,55.7364860352
1645938000000,2022-02-27 05:00:00,BTCG/USD,38564.71,38728.3,38550.41,38728.3,0.07152033,2769.860796339
1645934400000,2022-02-27 04:00:00,BTCG/USD,38655.77,38655.77,38493.02,38564.71,0.00156797,60.4683083387
1645930800000,2022-02-27 03:00:00,BTCG/USD,38513.01,38664.56,38513.01,38655.77,1.07963555,41734.1435046235
1645927200000,2022-02-27 02:00:00,BTCG/USD,38495.98,38513.01,38358.28,38513.01,0.04537331,1747.4627417631
1645923600000,2022-02-27 01:00:00,BTCG/USD,38837.73,38837.73,38430.05,38495.98,0.07251026,2791.3535187548005
1645920000000,2022-02-27 00:00:00,BTCG/USD,39072.14,39162.43,38738.36,38837.73,0.02225224,864.2264890152001
1645916400000,2022-02-26 23:00:00,BTCG/USD,39257.58,39257.58,39072.14,39072.14,0.00254957,99.6171559798
1645912800000,2022-02-26 22:00:00,BTCG/USD,39434.26,39434.26,39257.58,39257.58,0.00025472,9.9996907776
1645909200000,2022-02-26 21:00:00,BTCG/USD,39421.4,39625.55,39353.11,39434.26,2.37031544,93471.6353429744
1645905600000,2022-02-26 20:00:00,BTCG/USD,39312.67,39421.4,39277.19,39421.4,0.01145241,451.470035574
1645902000000,2022-02-26 19:00:00,BTCG/USD,38963.84,39425.69,38963.84,39312.67,1.15720377,45492.7699327659
1645898400000,2022-02-26 18:00:00,BTCG/USD,39191.63,39191.63,38938.38,38963.84,0.02240014,872.7954709375999
1645894800000,2022-02-26 17:00:00,BTCG/USD,39200.71,39200.71,39151.8,39191.63,0.37982653,14886.0208279439
1645891200000,2022-02-26 16:00:00,BTCG/USD,39369.01,39369.01,39200.71,39200.71,0.09041811,3544.4541088581
1645887600000,2022-02-26 15:00:00,BTCG/USD,39347.27,39369.01,39255.25,39369.01,0.05434158,2139.3742064358003
1645884000000,2022-02-26 14:00:00,BTCG/USD,39126.04,39347.27,39120.16,39347.27,0.00678841,267.1054011407
1645880400000,2022-02-26 13:00:00,BTCG/USD,38908.34,39129.94,38908.34,39126.04,0.00517148,202.33953333920002
1645876800000,2022-02-26 12:00:00,BTCG/USD,38988.12,38988.12,38908.34,38908.34,0.18350109,7139.7228000906
1645873200000,2022-02-26 11:00:00,BTCG/USD,39030.46,39160.16,38882.74,38988.12,0.65008673,25345.6594396476
1645869600000,2022-02-26 10:00:00,BTCG/USD,38780.86,39030.46,38780.86,39030.46,0.00296796,115.8408440616
1645866000000,2022-02-26 09:00:00,BTCG/USD,39129.55,39129.55,38650.0,38780.86,0.03169602,1229.1989141771999
1645862400000,2022-02-26 08:00:00,BTCG/USD,39098.9,39343.8,39098.9,39129.55,0.02591007,1013.8493795685001
1645858800000,2022-02-26 07:00:00,BTCG/USD,39171.97,39171.97,39098.9,39098.9,0.00148024,57.875755736
1645855200000,2022-02-26 06:00:00,BTCG/USD,39175.93,39175.93,39119.34,39171.97,0.00546248,213.97610268559998
1645851600000,2022-02-26 05:00:00,BTCG/USD,39383.13,39384.74,39175.93,39175.93,0.0067466,264.304329338
1645848000000,2022-02-26 04:00:00,BTCG/USD,39394.24,39461.36,39337.84,39383.13,0.04578853,1803.2956294988999
1645844400000,2022-02-26 03:00:00,BTCG/USD,39613.16,39613.16,39394.24,39394.24,0.00183025,72.10130776
1645840800000,2022-02-26 02:00:00,BTCG/USD,39745.0,39745.0,39544.15,39613.16,0.41287918,16355.449018008801
1645837200000,2022-02-26 01:00:00,BTCG/USD,40254.0,40254.0,39623.27,39745.0,0.51286127,20383.67117615
1645833600000,2022-02-26 00:00:00,BTCG/USD,39183.29,40254.0,39183.29,40254.0,0.19483786,7843.00321644
1645830000000,2022-02-25 23:00:00,BTCG/USD,38955.98,39553.66,38955.98,39183.29,1.37328153,53809.688441633705
1645826400000,2022-02-25 22:00:00,BTCG/USD,39007.86,39054.35,38941.35,38955.98,0.05360231,2088.1305163138004
1645822800000,2022-02-25 21:00:00,BTCG/USD,39004.59,39123.47,39004.59,39007.86,0.02099633,819.0219011538001
1645819200000,2022-02-25 20:00:00,BTCG/USD,38614.99,39004.59,38614.99,39004.59,0.00493582,192.51963541379996
1645815600000,2022-02-25 19:00:00,BTCG/USD,38653.72,38880.12,38614.99,38614.99,0.10781827,4163.4014178673
1645812000000,2022-02-25 18:00:00,BTCG/USD,39004.37,39014.6,38653.72,38653.72,1.26355566,48841.1266860552
1645808400000,2022-02-25 17:00:00,BTCG/USD,39341.26,39341.26,38962.39,39004.37,0.83664125,32632.664872262503
1645804800000,2022-02-25 16:00:00,BTCG/USD,39485.81,39526.48,39264.33,39341.26,0.2621624,10313.799140624002
1645801200000,2022-02-25 15:00:00,BTCG/USD,39329.36,39508.14,39057.5,39485.81,0.35871457,14164.1353552517
1645797600000,2022-02-25 14:00:00,BTCG/USD,39415.37,39415.37,39101.43,39329.36,1.28651606,50597.853269521605
1645794000000,2022-02-25 13:00:00,BTCG/USD,39276.16,39660.59,39276.16,39415.37,0.35668281,14058.784928789702
1645790400000,2022-02-25 12:00:00,BTCG/USD,38721.6,39359.0,38721.6,39276.16,0.03116915,1224.204522464
1645786800000,2022-02-25 11:00:00,BTCG/USD,38219.2,38721.6,38219.2,38721.6,0.01596189,618.069919824
1645783200000,2022-02-25 10:00:00,BTCG/USD,38219.2,38219.2,38219.2,38219.2,0.0,0.0
1645779600000,2022-02-25 09:00:00,BTCG/USD,38219.2,38219.2,38219.2,38219.2,0.0,0.0
1645776000000,2022-02-25 08:00:00,BTCG/USD,38488.55,38488.55,38201.77,38219.2,0.00476288,182.03346329599998
1645772400000,2022-02-25 07:00:00,BTCG/USD,38732.87,38732.87,38488.55,38488.55,0.0017955,69.106191525
1645768800000,2022-02-25 06:00:00,BTCG/USD,38496.97,38732.87,38407.47,38732.87,0.08219333,3183.5835657571
1645765200000,2022-02-25 05:00:00,BTCG/USD,39000.0,40838.0,38496.97,38496.97,0.02010173,773.8556967581001
1645761600000,2022-02-25 04:00:00,BTCG/USD,39000.0,39000.0,39000.0,39000.0,0.0,0.0
1645758000000,2022-02-25 03:00:00,BTCG/USD,38671.0,39000.0,38671.0,39000.0,1.02648972,40033.09908
1645754400000,2022-02-25 02:00:00,BTCG/USD,38258.47,38671.0,38258.47,38671.0,0.01840945,711.91184095
1645750800000,2022-02-25 01:00:00,BTCG/USD,38325.79,38325.79,38221.74,38258.47,0.00227831,87.1646547857
1645747200000,2022-02-25 00:00:00,BTCG/USD,38054.59,38808.55,38054.59,38325.79,1.02259555,39191.7823042345
1645743600000,2022-02-24 23:00:00,BTCG/USD,38054.59,38054.59,38054.59,38054.59,0.0,0.0
1645740000000,2022-02-24 22:00:00,BTCG/USD,38448.65,38534.43,38054.59,38054.59,0.47284547,17993.940494207298
1645736400000,2022-02-24 21:00:00,BTCG/USD,38374.67,38525.78,38366.53,38448.65,1.73943757,66879.0263257805
1645732800000,2022-02-24 20:00:00,BTCG/USD,37259.0,39372.12,37259.0,38374.67,0.72853688,27957.3623528296
1645729200000,2022-02-24 19:00:00,BTCG/USD,36669.0,37259.83,36431.03,37259.0,0.4456326,16603.8250434
1645725600000,2022-02-24 18:00:00,BTCG/USD,35859.0,36669.0,35803.1,36669.0,0.09463308,3470.10041052
1645722000000,2022-02-24 17:00:00,BTCG/USD,36118.56,36118.56,35854.93,35859.0,0.15786153,5660.75660427
1645718400000,2022-02-24 16:00:00,BTCG/USD,36166.47,36340.57,36021.93,36118.56,1.17841202,42562.54524909119
1645714800000,2022-02-24 15:00:00,BTCG/USD,35559.24,36166.47,35559.24,36166.47,0.22739622,8224.1185687434
1645711200000,2022-02-24 14:00:00,BTCG/USD,35530.69,35672.4,35245.18,35559.24,0.32318272,11492.131904332799
1645707600000,2022-02-24 13:00:00,BTCG/USD,35296.19,35608.17,35190.29,35530.69,0.06017463,2138.0461243947
1645704000000,2022-02-24 12:00:00,BTCG/USD,35355.38,35355.38,35181.82,35296.19,0.03889043,1372.6840064617
1645700400000,2022-02-24 11:00:00,BTCG/USD,35170.24,35355.38,34984.47,35355.38,0.32378731,11447.6233842278
1645696800000,2022-02-24 10:00:00,BTCG/USD,35447.77,35447.77,34878.93,35170.24,0.14838006,5218.5623214144
1645693200000,2022-02-24 09:00:00,BTCG/USD,35593.76,35696.5,35447.77,35447.77,0.09599815,3402.9203416255
1645689600000,2022-02-24 08:00:00,BTCG/USD,35320.75,35593.76,35320.75,35593.76,1.24879303,44449.239399492806
1645686000000,2022-02-24 07:00:00,BTCG/USD,34864.3,35320.75,34367.95,35320.75,1.73284513,61205.389625447504
1645682400000,2022-02-24 06:00:00,BTCG/USD,34693.17,35061.82,34693.17,34864.3,0.07204183,2511.6879736690003
1645678800000,2022-02-24 05:00:00,BTCG/USD,35043.82,35043.82,34338.9,34693.17,5.25062024,182160.6605917608
1645675200000,2022-02-24 04:00:00,BTCG/USD,35240.59,35240.59,34555.0,35043.82,1.61309368,56528.9645650576
1645671600000,2022-02-24 03:00:00,BTCG/USD,35914.59,35914.59,34838.1,35240.59,5.83784872,205729.23322354478
1645668000000,2022-02-24 02:00:00,BTCG/USD,36920.01,37005.51,35914.59,35914.59,2.98181159,107090.54071209808
1645664400000,2022-02-24 01:00:00,BTCG/USD,36780.99,36923.19,36669.0,36920.01,0.0494268,1824.837950268
1645660800000,2022-02-24 00:00:00,BTCG/USD,37339.03,37352.07,36750.0,36780.99,1.07525906,39549.0927332694
1645657200000,2022-02-23 23:00:00,BTCG/USD,37569.94,37625.57,37100.0,37339.03,0.00972387,363.0798736461
1645653600000,2022-02-23 22:00:00,BTCG/USD,37560.8,37598.54,37181.12,37569.94,1.06121701,39869.859392679406
1645650000000,2022-02-23 21:00:00,BTCG/USD,37624.03,37644.11,37516.04,37560.8,0.11797674,4431.3007357920005
1645646400000,2022-02-23 20:00:00,BTCG/USD,37791.44,37791.44,37431.11,37624.03,4.02892103,151584.2457003509
1645642800000,2022-02-23 19:00:00,BTCG/USD,37720.77,37791.44,37720.77,37791.44,0.01585119,599.0392958136001
1645639200000,2022-02-23 18:00:00,BTCG/USD,38500.96,38500.96,37694.32,37720.77,5.01587091,189202.5129458007
1645635600000,2022-02-23 17:00:00,BTCG/USD,38703.95,38878.35,38449.8,38500.96,2.59572328,99937.8381743488
1645632000000,2022-02-23 16:00:00,BTCG/USD,38552.47,38733.91,38407.53,38703.95,2.14194525,82901.7418587375
1645628400000,2022-02-23 15:00:00,BTCG/USD,38888.57,38888.57,38552.47,38552.47,0.26364298,10164.0880771606
1645624800000,2022-02-23 14:00:00,BTCG/USD,38985.6,38985.6,38863.26,38888.57,0.01125418,437.65896672260004
1645621200000,2022-02-23 13:00:00,BTCG/USD,39012.35,39012.35,38985.6,38985.6,0.06430256,2506.8738831359997
1645617600000,2022-02-23 12:00:00,BTCG/USD,38951.03,39012.35,38951.03,39012.35,0.00133191,51.9609390885
1645614000000,2022-02-23 11:00:00,BTCG/USD,38861.38,38959.52,38861.38,38951.03,0.04211219,1640.3131760557
1645610400000,2022-02-23 10:00:00,BTCG/USD,38910.58,38910.58,38861.38,38861.38,0.00357127,138.7844805526
1645606800000,2022-02-23 09:00:00,BTCG/USD,38651.26,38956.14,38651.26,38910.58,1.84424169,71760.5138180802
1645603200000,2022-02-23 08:00:00,BTCG/USD,38133.33,38727.42,38133.33,38651.26,0.53590794,20713.5171250044
1645599600000,2022-02-23 07:00:00,BTCG/USD,38019.43,38133.33,38019.43,38133.33,0.00518095,197.56687606350002
1645596000000,2022-02-23 06:00:00,BTCG/USD,37992.36,38134.42,37992.36,38019.43,0.58421092,22211.366178175598
1645592400000,2022-02-23 05:00:00,BTCG/USD,38033.78,38134.42,37992.36,37992.36,0.0041516,157.72908177600002
1645588800000,2022-02-23 04:00:00,BTCG/USD,37806.15,38059.75,37806.15,38033.78,1.10162341,41898.902418789796
1645585200000,2022-02-23 03:00:00,BTCG/USD,37720.77,37828.76,37605.16,37806.15,0.11411207,4314.1380352305005
1645581600000,2022-02-23 02:00:00,BTCG/USD,38056.54,38101.07,37647.38,37720.77,0.20316332,7663.476866156399
1645578000000,2022-02-23 01:00:00,BTCG/USD,38101.54,38182.31,38055.97,38056.54,0.02804151,1067.1628469754
1645574400000,2022-02-23 00:00:00,BTCG/USD,38250.0,38267.49,38101.54,38101.54,0.13254494,5050.1663332076005
1645570800000,2022-02-22 23:00:00,BTCG/USD,37900.57,38402.02,37900.57,38250.0,0.89949485,34405.6780125
1645567200000,2022-02-22 22:00:00,BTCG/USD,37903.33,37903.33,37854.0,37900.57,0.11589978,4392.6677248746
1645563600000,2022-02-22 21:00:00,BTCG/USD,37884.83,38036.68,37884.83,37903.33,0.32616762,12362.8389361746
1645560000000,2022-02-22 20:00:00,BTCG/USD,38150.9,38266.28,37884.83,37884.83,0.41119329,15577.9878887907
1645556400000,2022-02-22 19:00:00,BTCG/USD,37820.41,38193.31,37667.0,38150.9,6.44222758,245776.78018182202
1645552800000,2022-02-22 18:00:00,BTCG/USD,37686.29,37820.41,37681.26,37820.41,0.41251542,15601.502315722202
1645549200000,2022-02-22 17:00:00,BTCG/USD,37689.1,37792.35,37433.8,37686.29,0.03407808,1284.2764055231999
1645545600000,2022-02-22 16:00:00,BTCG/USD,37866.62,37866.62,37607.6,37689.1,0.05431937,2047.248167867
1645542000000,2022-02-22 15:00:00,BTCG/USD,38223.49,38223.49,37866.62,37866.62,0.82001871,31051.336884460205
1645538400000,2022-02-22 14:00:00,BTCG/USD,37606.69,38242.61,37547.97,38223.49,2.20147699,84148.13371249511
1645534800000,2022-02-22 13:00:00,BTCG/USD,37611.93,37611.93,37428.37,37606.69,0.02750559,1034.3941963971001
1645531200000,2022-02-22 12:00:00,BTCG/USD,37557.7,37611.93,37557.7,37611.93,0.00840566,316.1530955238
1645527600000,2022-02-22 11:00:00,BTCG/USD,37883.47,37883.47,37494.7,37557.7,0.01140663,428.4067875509999
1645524000000,2022-02-22 10:00:00,BTCG/USD,37193.07,37883.47,37193.07,37883.47,0.59686554,22611.3377786238
1645520400000,2022-02-22 09:00:00,BTCG/USD,36952.31,37304.17,36952.31,37193.07,0.00665237,247.4220630759
1645516800000,2022-02-22 08:00:00,BTCG/USD,36834.25,36996.6,36834.25,36952.31,0.00163702,60.4916705162
1645513200000,2022-02-22 07:00:00,BTCG/USD,36834.25,36834.25,36834.25,36834.25,0.0,0.0
1645509600000,2022-02-22 06:00:00,BTCG/USD,37145.92,37145.92,36750.33,36834.25,0.0903143,3326.659504775
1645506000000,2022-02-22 05:00:00,BTCG/USD,36645.66,37145.92,36645.66,37145.92,0.00743249,276.08667894079997
1645502400000,2022-02-22 04:00:00,BTCG/USD,36548.57,36729.78,36523.95,36645.66,3.12533774,114530.06420520841
1645498800000,2022-02-22 03:00:00,BTCG/USD,37020.04,37020.04,36479.08,36548.57,1.71730424,62765.0142269368
1645495200000,2022-02-22 02:00:00,BTCG/USD,37284.12,37284.12,36927.35,37020.04,0.29713285,10999.869992314001
1645491600000,2022-02-22 01:00:00,BTCG/USD,37197.02,37488.07,36882.02,37284.12,0.63712837,23754.7706024844
1645488000000,2022-02-22 00:00:00,BTCG/USD,37064.46,37224.91,37064.46,37197.02,0.24022795,8935.763860709
1645484400000,2022-02-21 23:00:00,BTCG/USD,37490.81,37624.18,37050.51,37064.46,1.86170578,69003.1194145788
1645480800000,2022-02-21 22:00:00,BTCG/USD,37005.0,37490.81,36900.0,37490.81,1.01155008,37923.831854764794
1645477200000,2022-02-21 21:00:00,BTCG/USD,38271.94,38381.44,37005.0,37005.0,0.06882456,2546.8528428000004
1645473600000,2022-02-21 20:00:00,BTCG/USD,38140.57,38446.64,38093.35,38271.94,0.5570855,21320.74283087
1645470000000,2022-02-21 19:00:00,BTCG/USD,37856.83,38212.32,37603.37,38140.57,0.32338982,12334.2720669974
1645466400000,2022-02-21 18:00:00,BTCG/USD,38507.93,38646.97,37631.88,37856.83,1.30628032,49451.6320065856
1645462800000,2022-02-21 17:00:00,BTCG/USD,38856.69,38856.69,38501.64,38507.93,0.12367496,4762.4667024328
1645459200000,2022-02-21 16:00:00,BTCG/USD,38829.48,39097.92,38829.48,38856.69,6.41105803,249112.49444372073
1645455600000,2022-02-21 15:00:00,BTCG/USD,38662.81,39322.14,38662.81,38829.48,0.5784807,22462.104771036
1645452000000,2022-02-21 14:00:00,BTCG/USD,37571.63,38662.81,37511.89,38662.81,0.02885498,1115.6146092938
1645448400000,2022-02-21 13:00:00,BTCG/USD,37493.55,37571.63,37323.21,37571.63,0.07691697,2889.8959375611
1645444800000,2022-02-21 12:00:00,BTCG/USD,37473.42,37664.71,37473.42,37493.55,0.25496336,9559.481486328003
1645441200000,2022-02-21 11:00:00,BTCG/USD,38340.59,38340.59,37473.42,37473.42,0.6447329,24160.346749518
1645437600000,2022-02-21 10:00:00,BTCG/USD,39098.08,39098.08,38308.4,38340.59,0.00052542,20.144912797799996
1645434000000,2022-02-21 09:00:00,BTCG/USD,39301.75,39301.75,38973.92,39098.08,0.13743157,5373.3105183856005
1645430400000,2022-02-21 08:00:00,BTCG/USD,39301.75,39301.75,39301.75,39301.75,0.0,0.0
1645426800000,2022-02-21 07:00:00,BTCG/USD,39192.71,39301.75,39192.71,39301.75,0.00623495,245.0444461625
1645423200000,2022-02-21 06:00:00,BTCG/USD,39315.24,39315.24,39192.71,39192.71,0.00386501,151.48021607709998
1645419600000,2022-02-21 05:00:00,BTCG/USD,39340.06,39365.04,39263.53,39315.24,0.00187141,73.57493328839999
1645416000000,2022-02-21 04:00:00,BTCG/USD,38867.13,39340.06,38867.13,39340.06,2.12151592,83460.56358375521
1645412400000,2022-02-21 03:00:00,BTCG/USD,39114.47,39222.24,38841.64,38867.13,1.99071307,77373.30368438909
1645408800000,2022-02-21 02:00:00,BTCG/USD,38992.37,39114.47,38992.37,39114.47,0.00050114,19.6018254958
1645405200000,2022-02-21 01:00:00,BTCG/USD,38308.4,39012.35,38308.4,38992.37,2.51769056,98170.72186102721
1645401600000,2022-02-21 00:00:00,BTCG/USD,38421.8,38421.8,38308.4,38308.4,0.0239999,919.39776916
1645398000000,2022-02-20 23:00:00,BTCG/USD,38750.91,38809.17,38421.8,38421.8,0.03370608,1295.0482645440002
1645394400000,2022-02-20 22:00:00,BTCG/USD,38193.6,38750.91,38193.6,38750.91,0.53183598,20609.1281957418
1645390800000,2022-02-20 21:00:00,BTCG/USD,38303.53,38304.06,38129.61,38193.6,1.34159451,51240.324077136
1645387200000,2022-02-20 20:00:00,BTCG/USD,38417.35,38417.35,38292.89,38303.53,0.01833211,702.1845253482999
1645383600000,2022-02-20 19:00:00,BTCG/USD,38333.28,38459.32,38333.28,38417.35,0.0055763,214.226668805
1645380000000,2022-02-20 18:00:00,BTCG/USD,38259.19,38333.28,38220.9,38333.28,0.11165734,4280.1920782751995
1645376400000,2022-02-20 17:00:00,BTCG/USD,38310.55,38379.81,38259.19,38259.19,0.10781991,4125.102422472901
1645372800000,2022-02-20 16:00:00,BTCG/USD,38374.02,38511.23,38300.43,38310.55,0.12150064,4654.756343752
1645369200000,2022-02-20 15:00:00,BTCG/USD,38210.94,38374.02,38210.94,38374.02,0.52158616,20015.3577355632
1645365600000,2022-02-20 14:00:00,BTCG/USD,38183.81,38357.32,38139.83,38210.94,0.10368133,3961.7610797502
1645362000000,2022-02-20 13:00:00,BTCG/USD,38317.08,38366.73,38164.27,38183.81,0.05093212,1944.7823929771998
1645358400000,2022-02-20 12:00:00,BTCG/USD,38365.28,38536.79,38317.08,38317.08,0.01254313,480.6161156604
1645354800000,2022-02-20 11:00:00,BTCG/USD,38386.98,38386.98,38141.35,38365.28,0.03772665,1447.393490712
1645351200000,2022-02-20 10:00:00,BTCG/USD,38356.15,38387.39,38333.31,38386.98,0.01146685,440.1777416130001
1645347600000,2022-02-20 09:00:00,BTCG/USD,38150.0,38356.15,38080.0,38356.15,0.00500543,191.9890238945
1645344000000,2022-02-20 08:00:00,BTCG/USD,38837.87,38837.87,38150.0,38150.0,1.92766034,73540.24197100001
1645340400000,2022-02-20 07:00:00,BTCG/USD,38750.0,38885.71,38621.3,38837.87,0.50899831,19768.410193999698
1645336800000,2022-02-20 06:00:00,BTCG/USD,39381.42,39426.19,38750.0,38750.0,2.03009338,78666.118475
1645333200000,2022-02-20 05:00:00,BTCG/USD,39660.94,39660.94,39356.23,39381.42,1.36377308,53707.3204481736
1645329600000,2022-02-20 04:00:00,BTCG/USD,39847.24,39847.24,39660.94,39660.94,0.01429342,566.8904730148
1645326000000,2022-02-20 03:00:00,BTCG/USD,39825.92,39897.17,39776.21,39847.24,0.00498716,198.7245614384
1645322400000,2022-02-20 02:00:00,BTCG/USD,39958.45,40072.27,39825.92,39825.92,1.03056087,41043.034763750395
1645318800000,2022-02-20 01:00:00,BTCG/USD,39908.23,39958.45,39892.82,39958.45,0.02168912,866.6636170639999
1645315200000,2022-02-20 00:00:00,BTCG/USD,40078.91,40078.91,39908.23,39908.23,0.08828458,3523.2813240934
1645311600000,2022-02-19 23:00:00,BTCG/USD,40011.89,40084.56,40011.89,40078.91,0.0373287,1496.0936077170002
1645308000000,2022-02-19 22:00:00,BTCG/USD,39911.48,40011.89,39911.48,40011.89,0.00292445,117.01277171049999
1645304400000,2022-02-19 21:00:00,BTCG/USD,40109.85,40109.85,39875.76,39911.48,0.00568471,226.88518947080001
1645300800000,2022-02-19 20:00:00,BTCG/USD,39988.0,40109.85,39988.0,40109.85,0.56703754,22743.790673768995
1645297200000,2022-02-19 19:00:00,BTCG/USD,40139.72,40139.72,39934.32,39988.0,0.00832168,332.76733984
1645293600000,2022-02-19 18:00:00,BTCG/USD,40121.65,40139.72,40121.65,40139.72,0.00372391,149.4767047052
1645290000000,2022-02-19 17:00:00,BTCG/USD,39875.76,40139.56,39875.76,40121.65,0.00688975,276.42813808750003
1645286400000,2022-02-19 16:00:00,BTCG/USD,39996.69,40244.27,39875.76,39875.76,0.7127332,28420.778027232
1645282800000,2022-02-19 15:00:00,BTCG/USD,39940.34,39996.69,39885.33,39996.69,0.04591983,1836.6412053627002
1645279200000,2022-02-19 14:00:00,BTCG/USD,40070.06,40070.06,39790.89,39940.34,0.15995909,6388.8204406906
1645275600000,2022-02-19 13:00:00,BTCG/USD,39783.62,40070.06,39717.44,40070.06,0.14636207,5864.7369266242
1645272000000,2022-02-19 12:00:00,BTCG/USD,39830.24,39943.65,39783.62,39783.62,0.01260549,501.49202407380005
1645268400000,2022-02-19 11:00:00,BTCG/USD,39888.0,40036.9,39780.0,39830.24,0.57995916,23099.9125329984
1645264800000,2022-02-19 10:00:00,BTCG/USD,40023.13,40023.13,39888.0,39888.0,0.00188026,74.99981088
1645261200000,2022-02-19 09:00:00,BTCG/USD,40000.0,40023.13,40000.0,40023.13,0.00027458,10.9895510354
1645257600000,2022-02-19 08:00:00,BTCG/USD,40302.1,40302.1,40000.0,40000.0,0.00627458,250.9832
1645254000000,2022-02-19 07:00:00,BTCG/USD,40236.22,40319.1,40236.22,40302.1,0.02856859,1151.374171039
1645250400000,2022-02-19 06:00:00,BTCG/USD,40236.22,40236.22,40236.22,40236.22,0.0,0.0
1645246800000,2022-02-19 05:00:00,BTCG/USD,40266.99,40266.99,40199.54,40236.22,0.62971409,25337.314662339802
1645243200000,2022-02-19 04:00:00,BTCG/USD,40070.08,40266.99,40070.08,40266.99,0.01419947,571.7699164953
1645239600000,2022-02-19 03:00:00,BTCG/USD,40198.2,40198.2,40070.08,40070.08,0.00020763,8.3197507104
1645236000000,2022-02-19 02:00:00,BTCG/USD,40218.24,40218.24,40115.79,40198.2,0.00602181,242.06592274199997
1645232400000,2022-02-19 01:00:00,BTCG/USD,40198.83,40218.24,40187.71,40218.24,0.11095758,4462.5185822592
1645228800000,2022-02-19 00:00:00,BTCG/USD,40059.73,40198.83,39947.84,40198.83,1.52045525,61120.5221173575
1645225200000,2022-02-18 23:00:00,BTCG/USD,39931.17,40059.73,39931.17,40059.73,0.35041935,14037.704547775502
1645221600000,2022-02-18 22:00:00,BTCG/USD,40048.53,40091.08,39781.89,39931.17,0.15054453,6011.4192200001
1645218000000,2022-02-18 21:00:00,BTCG/USD,39937.09,40155.33,39937.09,40048.53,0.03622223,1450.6470648219
1645214400000,2022-02-18 20:00:00,BTCG/USD,40161.81,40250.52,39935.88,39937.09,0.01298993,518.7800035037
1645210800000,2022-02-18 19:00:00,BTCG/USD,40052.96,40161.81,40052.96,40161.81,0.09901737,3976.7168006396996
1645207200000,2022-02-18 18:00:00,BTCG/USD,40098.7,40133.97,39963.89,40052.96,0.00775975,310.80095636
1645203600000,2022-02-18 17:00:00,BTCG/USD,40111.8,40261.63,39991.51,40098.7,0.22978936,9214.254609832
1645200000000,2022-02-18 16:00:00,BTCG/USD,39832.12,40392.16,39500.0,40111.8,1.49268291,59874.19834933801
1645196400000,2022-02-18 15:00:00,BTCG/USD,40264.07,40746.29,39743.67,39832.12,2.43652475,97051.94622497
1645192800000,2022-02-18 14:00:00,BTCG/USD,40418.14,40488.07,39694.48,40264.07,4.43262788,178475.6392442716
1645189200000,2022-02-18 13:00:00,BTCG/USD,40465.07,40465.07,40383.42,40418.14,0.00126613,51.1746195982
1645185600000,2022-02-18 12:00:00,BTCG/USD,40211.86,40474.87,40211.86,40465.07,0.65665583,26571.624126858103
1645182000000,2022-02-18 11:00:00,BTCG/USD,40874.65,40874.65,40203.26,40211.86,0.24575791,9882.3826708126
1645178400000,2022-02-18 10:00:00,BTCG/USD,40816.78,40874.65,40793.11,40874.65,7.875e-05,3.2188786875
1645174800000,2022-02-18 09:00:00,BTCG/USD,40816.78,40816.78,40816.78,40816.78,0.0,0.0
1645171200000,2022-02-18 08:00:00,BTCG/USD,40650.51,40827.15,40650.51,40816.78,0.00079202,32.3277060956
1645167600000,2022-02-18 07:00:00,BTCG/USD,40771.31,40827.15,40650.51,40650.51,0.06034608,2453.0989285008004
1645164000000,2022-02-18 06:00:00,BTCG/USD,40623.79,40771.31,40623.79,40771.31,9.322e-05,3.8007015182
1645160400000,2022-02-18 05:00:00,BTCG/USD,40768.9,40768.9,40599.54,40623.79,0.14418417,5857.3074434043
