https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume XRP,Volume USDT
1661990400,2022-09-01 00:00:00,XRP/USDT,0.32651,0.33306,0.32211,0.33228,53368.44112153,17733.26561586199
1661904000,2022-08-31 00:00:00,XRP/USDT,0.33308,0.33308,0.32936,0.32955,10495.27842584,3458.7190052355722
1661817600,2022-08-30 00:00:00,XRP/USDT,0.33411,0.33413,0.32107,0.32846,37159.69631227,12205.473850728204
1661731200,2022-08-29 00:00:00,XRP/USDT,0.32250,0.33296,0.31888,0.33296,442140.87141548,147215.2245464982
1661644800,2022-08-28 00:00:00,XRP/USDT,0.33559,0.33566,0.33359,0.33566,76579.25540902,25704.592870591656
1661558400,2022-08-27 00:00:00,XRP/USDT,0.33989,0.34072,0.33235,0.33562,98318.48836783,32997.6510660111
1661472000,2022-08-26 00:00:00,XRP/USDT,0.34644,0.37014,0.33273,0.33920,439593.63865466,149110.16223166068
1661385600,2022-08-25 00:00:00,XRP/USDT,0.34790,0.34973,0.34410,0.34914,12888.85408361,4500.014514751596
1661299200,2022-08-24 00:00:00,XRP/USDT,0.34209,0.34961,0.33958,0.34591,13769.33741703,4762.951505924847
1661212800,2022-08-23 00:00:00,XRP/USDT,0.34168,0.34287,0.33423,0.34285,22147.61584086,7593.31009103885
1661126400,2022-08-22 00:00:00,XRP/USDT,0.34407,0.34407,0.33240,0.33997,207541.65684670,70557.9370781726
1661040000,2022-08-21 00:00:00,XRP/USDT,0.34307,0.34682,0.34270,0.34348,49728.75725048,17080.83354039487
1660953600,2022-08-20 00:00:00,XRP/USDT,0.33935,0.34143,0.33419,0.33419,52412.78629322,17515.82905133119
1660867200,2022-08-19 00:00:00,XRP/USDT,0.36988,0.36988,0.33383,0.33585,114516.75074651,38460.45073821538
1660780800,2022-08-18 00:00:00,XRP/USDT,0.37524,0.37924,0.36987,0.36987,13298.72204825,4918.798323986227
1660694400,2022-08-17 00:00:00,XRP/USDT,0.37980,0.38465,0.37042,0.38010,4027.60456689,1530.892495874889
1660608000,2022-08-16 00:00:00,XRP/USDT,0.37000,0.37684,0.37000,0.37541,31736.78379822,11914.30600568977
1660521600,2022-08-15 00:00:00,XRP/USDT,0.38172,0.38407,0.37014,0.37502,12819.57092721,4807.595489122295
1660435200,2022-08-14 00:00:00,XRP/USDT,0.38682,0.38760,0.37665,0.37665,1139.63178082,429.24231024585293
1660348800,2022-08-13 00:00:00,XRP/USDT,0.38142,0.38617,0.37962,0.38134,15000.93195716,5720.455392543395
1660262400,2022-08-12 00:00:00,XRP/USDT,0.37592,0.37828,0.37141,0.37828,26821.23022215,10145.934968434902
1660176000,2022-08-11 00:00:00,XRP/USDT,0.38238,0.38440,0.37592,0.37592,142427.05895094,53541.18000083736
1660089600,2022-08-10 00:00:00,XRP/USDT,0.36400,0.38019,0.35893,0.38019,71960.55843791,27358.684712509003
1660003200,2022-08-09 00:00:00,XRP/USDT,0.37655,0.37724,0.36200,0.36838,64250.88453005,23668.740843179818
1659916800,2022-08-08 00:00:00,XRP/USDT,0.37556,0.38083,0.37419,0.37419,4167.56589657,1559.4614828375286
1659830400,2022-08-07 00:00:00,XRP/USDT,0.37401,0.37517,0.37401,0.37517,821.35659629,308.1483542301193
1659744000,2022-08-06 00:00:00,XRP/USDT,0.37437,0.37781,0.35503,0.37368,9129.49948614,3411.511367980795
1659657600,2022-08-05 00:00:00,XRP/USDT,0.37182,0.37699,0.36948,0.37388,30255.34482281,11311.868322352202
1659571200,2022-08-04 00:00:00,XRP/USDT,0.37197,0.37435,0.36642,0.37117,1142.17904181,423.9425949486177
1659484800,2022-08-03 00:00:00,XRP/USDT,0.36539,0.37615,0.36338,0.36981,2241.23564051,828.8313522170031
1659398400,2022-08-02 00:00:00,XRP/USDT,0.36806,0.37827,0.36764,0.37576,24569.47135119,9232.224554923154
1659312000,2022-08-01 00:00:00,XRP/USDT,0.38347,0.38347,0.37139,0.37825,29766.07119060,11259.01642784445
1659225600,2022-07-31 00:00:00,XRP/USDT,0.39083,0.40936,0.38239,0.38239,79277.82120568,30315.046050839974
1659139200,2022-07-30 00:00:00,XRP/USDT,0.37257,0.40465,0.37257,0.39077,11026.24723681,4308.726632728244
1659052800,2022-07-29 00:00:00,XRP/USDT,0.37635,0.37643,0.36187,0.36757,7612.48749215,2798.122027489576
1658966400,2022-07-28 00:00:00,XRP/USDT,0.35945,0.37177,0.35434,0.36909,52701.98640466,19451.776162095957
1658880000,2022-07-27 00:00:00,XRP/USDT,0.33300,0.35825,0.33300,0.35825,1946.30270329,697.2629434536425
1658793600,2022-07-26 00:00:00,XRP/USDT,0.33430,0.33518,0.32359,0.32359,2434.68554613,787.8398958722067
1658707200,2022-07-25 00:00:00,XRP/USDT,0.34749,0.39611,0.34512,0.34512,29792.77783172,10282.083485283205
1658620800,2022-07-24 00:00:00,XRP/USDT,0.36214,0.36439,0.33604,0.36439,24517.81952322,8934.048256066137
1658534400,2022-07-23 00:00:00,XRP/USDT,0.35763,0.36161,0.35589,0.35589,15429.81581296,5491.317149674334
1658448000,2022-07-22 00:00:00,XRP/USDT,0.36377,0.37060,0.35465,0.35956,63287.32566203,22755.590815039508
1658361600,2022-07-21 00:00:00,XRP/USDT,0.35492,0.36450,0.35135,0.36450,1833.30018396,668.23791705342
1658275200,2022-07-20 00:00:00,XRP/USDT,0.37044,0.37699,0.36096,0.36096,38812.29285108,14009.685227525835
1658188800,2022-07-19 00:00:00,XRP/USDT,0.36248,0.37176,0.35578,0.37044,52513.00578827,19452.917864206738
1658102400,2022-07-18 00:00:00,XRP/USDT,0.34375,0.36873,0.34375,0.35582,11062.69400208,3936.3277798201057
1658016000,2022-07-17 00:00:00,XRP/USDT,0.30621,0.38377,0.30621,0.34916,4167.49655303,1455.1230964559547
1657929600,2022-07-16 00:00:00,XRP/USDT,0.33561,0.35284,0.33493,0.35127,11333.75235719,3981.2071905101316
1657843200,2022-07-15 00:00:00,XRP/USDT,0.33932,0.33932,0.32874,0.33487,18126.99484521,6070.186763815473
1657756800,2022-07-14 00:00:00,XRP/USDT,0.32150,0.33338,0.31553,0.33338,13995.88256739,4665.947330316478
1657670400,2022-07-13 00:00:00,XRP/USDT,0.30793,0.32793,0.30161,0.32535,108819.24041150,35404.33986788152
1657584000,2022-07-12 00:00:00,XRP/USDT,0.31272,0.31489,0.30848,0.30848,9646.18070558,2975.653824057318
1657497600,2022-07-11 00:00:00,XRP/USDT,0.31773,0.32528,0.31495,0.31495,12280.50063600,3867.7436753082
1657411200,2022-07-10 00:00:00,XRP/USDT,0.34262,0.34262,0.32091,0.33002,86331.95426008,28491.2715449116
1657324800,2022-07-09 00:00:00,XRP/USDT,0.34413,0.34413,0.34309,0.34309,29342.50000000,10067.118325
1657238400,2022-07-08 00:00:00,XRP/USDT,0.35121,0.35484,0.33742,0.34402,21398.19930699,7361.4085255907
1657152000,2022-07-07 00:00:00,XRP/USDT,0.32856,0.34414,0.32823,0.34159,17770.09237285,6070.085853641831
1657065600,2022-07-06 00:00:00,XRP/USDT,0.32335,0.33151,0.32239,0.33151,61030.81661895,20232.326017348114
1656979200,2022-07-05 00:00:00,XRP/USDT,0.32846,0.32846,0.27974,0.32485,15874.61366909,5156.868250403887
1656892800,2022-07-04 00:00:00,XRP/USDT,0.31718,0.32610,0.28206,0.32610,37642.09918153,12275.088543096934
1656806400,2022-07-03 00:00:00,XRP/USDT,0.31400,0.32100,0.31134,0.32100,10404.97820418,3339.9980035417802
1656720000,2022-07-02 00:00:00,XRP/USDT,0.31201,0.31697,0.31201,0.31524,55556.97707931,17513.781454481687
1656633600,2022-07-01 00:00:00,XRP/USDT,0.33037,0.33390,0.27154,0.31549,52682.40228447,16620.77109672744
1656547200,2022-06-30 00:00:00,XRP/USDT,0.32354,0.32641,0.29217,0.32276,120983.35145727,39048.58651634846
1656460800,2022-06-29 00:00:00,XRP/USDT,0.33679,0.33679,0.31665,0.33223,122749.11099952,40780.93714737053
1656374400,2022-06-28 00:00:00,XRP/USDT,0.34656,0.35217,0.33992,0.34313,11494.09037839,3943.9672315369603
1656288000,2022-06-27 00:00:00,XRP/USDT,0.36209,0.36456,0.35216,0.35850,37069.36999927,13289.369144738293
1656201600,2022-06-26 00:00:00,XRP/USDT,0.36962,0.37302,0.35790,0.35790,4084.49178479,1461.839609776341
1656115200,2022-06-25 00:00:00,XRP/USDT,0.36533,0.37209,0.35475,0.36754,22971.44460910,8442.924751628612
1656028800,2022-06-24 00:00:00,XRP/USDT,0.33828,0.39499,0.33649,0.36981,90884.88084447,33610.13778509345
1655942400,2022-06-23 00:00:00,XRP/USDT,0.32758,0.33566,0.32290,0.33566,12094.28635503,4059.56815792937
1655856000,2022-06-22 00:00:00,XRP/USDT,0.32604,0.32846,0.31914,0.32142,2452.10214159,788.1546703498577
1655769600,2022-06-21 00:00:00,XRP/USDT,0.32525,0.33406,0.32525,0.32874,31028.82664992,10200.4164728947
1655683200,2022-06-20 00:00:00,XRP/USDT,0.32740,0.32741,0.31390,0.32050,62278.80597690,19960.35731559645
1655596800,2022-06-19 00:00:00,XRP/USDT,0.30779,0.32843,0.30779,0.32574,9097.82385825,2963.5251435863547
1655510400,2022-06-18 00:00:00,XRP/USDT,0.32500,0.32500,0.29765,0.30828,42240.35419355,13021.856390787594
1655424000,2022-06-17 00:00:00,XRP/USDT,0.31404,0.33901,0.31404,0.31963,81226.58156795,25962.452266563858
1655337600,2022-06-16 00:00:00,XRP/USDT,0.34517,0.34517,0.31000,0.31104,186354.43344024,57963.68297725225
1655251200,2022-06-15 00:00:00,XRP/USDT,0.32053,0.34591,0.30076,0.34177,60437.89354575,20655.858877130977
1655164800,2022-06-14 00:00:00,XRP/USDT,0.30975,0.32482,0.29435,0.31560,58858.94571869,18575.883268818565
1655078400,2022-06-13 00:00:00,XRP/USDT,0.33707,0.33855,0.30547,0.31019,114166.36926545,35413.26608244994
1654992000,2022-06-12 00:00:00,XRP/USDT,0.35974,0.36248,0.34102,0.35703,22463.31834669,8020.078549318731
1654905600,2022-06-11 00:00:00,XRP/USDT,0.38613,0.38613,0.35723,0.36079,47578.42317583,17165.819297607704
1654819200,2022-06-10 00:00:00,XRP/USDT,0.40006,0.40667,0.38179,0.38357,315775.77475191,121122.11392159013
1654732800,2022-06-09 00:00:00,XRP/USDT,0.39834,0.40334,0.39805,0.40105,151385.24589522,60713.05286627798
1654646400,2022-06-08 00:00:00,XRP/USDT,0.40798,0.40798,0.39613,0.40330,93917.13660646,37876.781193385315
1654560000,2022-06-07 00:00:00,XRP/USDT,0.38613,0.41613,0.38613,0.40460,205968.28089681,83334.76645084933
1654473600,2022-06-06 00:00:00,XRP/USDT,0.40254,0.40850,0.39701,0.40200,129183.31965532,51931.694501438644
1654387200,2022-06-05 00:00:00,XRP/USDT,0.39322,0.39725,0.39138,0.39677,9390.79334875,3725.9850769835375
1654300800,2022-06-04 00:00:00,XRP/USDT,0.38817,0.39201,0.38817,0.39055,31877.95302245,12449.934552917848
1654214400,2022-06-03 00:00:00,XRP/USDT,0.40746,0.40835,0.38506,0.39260,78974.36647901,31005.33627965933
1654128000,2022-06-02 00:00:00,XRP/USDT,0.39737,0.40528,0.38507,0.40528,48354.69361963,19597.190230163647
1654041600,2022-06-01 00:00:00,XRP/USDT,0.42196,0.42196,0.39351,0.39351,55267.04919237,21748.136527689523
1653955200,2022-05-31 00:00:00,XRP/USDT,0.43000,0.43000,0.38767,0.42486,66552.52468270,28275.50563669192
1653868800,2022-05-30 00:00:00,XRP/USDT,0.40015,0.41932,0.39650,0.41932,610640.85866088,256053.92485368022
1653782400,2022-05-29 00:00:00,XRP/USDT,0.38331,0.38936,0.38327,0.38936,29998.18419003,11680.09299623008
1653696000,2022-05-28 00:00:00,XRP/USDT,0.38552,0.38674,0.38483,0.38674,48989.21000651,18946.087077917677
1653609600,2022-05-27 00:00:00,XRP/USDT,0.39045,0.39994,0.36035,0.38720,39158.14625385,15162.034229490719
1653523200,2022-05-26 00:00:00,XRP/USDT,0.40775,0.40775,0.38299,0.39717,125688.41910225,49919.66941484064
1653436800,2022-05-25 00:00:00,XRP/USDT,0.40881,0.41203,0.38577,0.40775,165784.02700452,67598.43701109303
1653350400,2022-05-24 00:00:00,XRP/USDT,0.40591,0.41163,0.39100,0.40604,130742.90574811,53086.84944996259
1653264000,2022-05-23 00:00:00,XRP/USDT,0.41943,0.42615,0.40372,0.40372,113293.35917838,45738.794967495574
1653177600,2022-05-22 00:00:00,XRP/USDT,0.41176,0.42067,0.41176,0.41712,17862.87356448,7450.9618212158975
1653091200,2022-05-21 00:00:00,XRP/USDT,0.41129,0.41740,0.41021,0.41499,33221.45721519,13786.572529731699
1653004800,2022-05-20 00:00:00,XRP/USDT,0.42453,0.43434,0.40236,0.41238,285816.64825166,117865.06940601955
1652918400,2022-05-19 00:00:00,XRP/USDT,0.40697,0.42035,0.39418,0.41665,85093.18692590,35454.07633267623
1652832000,2022-05-18 00:00:00,XRP/USDT,0.43900,0.44173,0.40517,0.41021,97989.64871071,40196.33379762035
1652745600,2022-05-17 00:00:00,XRP/USDT,0.42648,0.43964,0.41909,0.43964,75925.94246600,33380.08134575224
1652659200,2022-05-16 00:00:00,XRP/USDT,0.44724,0.44724,0.39815,0.42163,195197.69404136,82301.20373865862
1652572800,2022-05-15 00:00:00,XRP/USDT,0.42414,0.44978,0.41492,0.44725,86491.71850351,38683.421100694846
1652486400,2022-05-14 00:00:00,XRP/USDT,0.42386,0.44026,0.39598,0.42605,303498.70053517,129305.62136300917
1652400000,2022-05-13 00:00:00,XRP/USDT,0.38291,0.46566,0.38244,0.42260,360054.35001052,152158.96831444575
1652313600,2022-05-12 00:00:00,XRP/USDT,0.41344,0.42012,0.34346,0.38510,469397.22419146,180764.87103613126
1652227200,2022-05-11 00:00:00,XRP/USDT,0.51194,0.52192,0.35035,0.41357,256574.78325912,106111.63311247426
1652140800,2022-05-10 00:00:00,XRP/USDT,0.48723,0.53567,0.47346,0.50418,102249.51096069,51552.15843616068
1652054400,2022-05-09 00:00:00,XRP/USDT,0.56528,0.56880,0.47345,0.48657,275591.47927989,134094.54607321607
1651968000,2022-05-08 00:00:00,XRP/USDT,0.58026,0.58058,0.56476,0.57287,287333.16359733,164604.54943000243
1651881600,2022-05-07 00:00:00,XRP/USDT,0.59853,0.60085,0.57501,0.58292,197411.59841767,115075.16894962819
1651795200,2022-05-06 00:00:00,XRP/USDT,0.59731,0.61443,0.58899,0.60516,141082.20807192,85377.30903680311
1651708800,2022-05-05 00:00:00,XRP/USDT,0.64694,0.65660,0.58097,0.59718,391451.85632441,233767.21955981117
1651622400,2022-05-04 00:00:00,XRP/USDT,0.60511,0.64960,0.60504,0.64592,328339.78167937,212081.23178233867
1651536000,2022-05-03 00:00:00,XRP/USDT,0.62243,0.62243,0.59723,0.60480,205779.20977558,124455.2660722708
1651449600,2022-05-02 00:00:00,XRP/USDT,0.61733,0.62938,0.60032,0.61677,145979.42132725,90035.72769200799
1651363200,2022-05-01 00:00:00,XRP/USDT,0.58461,0.60856,0.57960,0.60734,122586.79481782,74451.8639646548
1651276800,2022-04-30 00:00:00,XRP/USDT,0.61328,0.62836,0.56816,0.58694,57563.97555797,33786.599813994915
1651190400,2022-04-29 00:00:00,XRP/USDT,0.64106,0.64149,0.59989,0.61184,148465.59760127,90837.19123636105
1651104000,2022-04-28 00:00:00,XRP/USDT,0.65380,0.65588,0.63551,0.64368,89511.81445434,57616.96472796957
1651017600,2022-04-27 00:00:00,XRP/USDT,0.64135,0.66255,0.63895,0.64981,155827.38472112,101258.19286563099
1650931200,2022-04-26 00:00:00,XRP/USDT,0.69473,0.70424,0.63002,0.64232,266560.39643421,171217.07383762178
1650844800,2022-04-25 00:00:00,XRP/USDT,0.69958,0.70033,0.64662,0.69370,249189.71184030,172862.90310361612
1650758400,2022-04-24 00:00:00,XRP/USDT,0.70775,0.70892,0.69500,0.69979,38463.37478133,26916.28503822692
1650672000,2022-04-23 00:00:00,XRP/USDT,0.72012,0.72518,0.70466,0.70595,37701.83365206,26615.609466671754
1650585600,2022-04-22 00:00:00,XRP/USDT,0.72895,0.73629,0.71597,0.71743,182063.47384610,130617.79804140753
1650499200,2022-04-21 00:00:00,XRP/USDT,0.75346,0.76484,0.71977,0.72681,133742.26805247,97205.21784321571
1650412800,2022-04-20 00:00:00,XRP/USDT,0.77279,0.77279,0.74408,0.75304,80185.95914194,60383.23467224649
1650326400,2022-04-19 00:00:00,XRP/USDT,0.77365,0.78038,0.75911,0.77396,102572.65036092,79387.12847333764
1650240000,2022-04-18 00:00:00,XRP/USDT,0.75074,0.76882,0.72861,0.76882,149376.84380762,114843.9050561744
1650153600,2022-04-17 00:00:00,XRP/USDT,0.78063,0.78569,0.74930,0.74930,67750.85605276,50765.71644033307
1650067200,2022-04-16 00:00:00,XRP/USDT,0.78085,0.79757,0.76744,0.77891,73172.76613177,56994.99926769697
1649980800,2022-04-15 00:00:00,XRP/USDT,0.72799,0.79526,0.72799,0.78396,109393.14175243,85759.84740823503
1649894400,2022-04-14 00:00:00,XRP/USDT,0.72854,0.73909,0.71053,0.72704,43515.50569092,31637.513257526476
1649808000,2022-04-13 00:00:00,XRP/USDT,0.71554,0.72490,0.70182,0.72272,119726.01010267,86528.38202140166
1649721600,2022-04-12 00:00:00,XRP/USDT,0.69689,0.72385,0.69274,0.71437,265765.83528926,189855.13975558867
1649635200,2022-04-11 00:00:00,XRP/USDT,0.75121,0.75193,0.68452,0.69569,234286.34988912,162990.6707543619
1649548800,2022-04-10 00:00:00,XRP/USDT,0.76126,0.77253,0.75386,0.75873,42688.47919661,32389.02982084391
1649462400,2022-04-09 00:00:00,XRP/USDT,0.75690,0.76612,0.75431,0.76241,45213.85785867,34471.4973700286
1649376000,2022-04-08 00:00:00,XRP/USDT,0.78592,0.79356,0.74924,0.75339,207428.75505982,156274.74977451778
1649289600,2022-04-07 00:00:00,XRP/USDT,0.76113,0.78948,0.75558,0.78829,241360.61694183,190262.16072907517
1649203200,2022-04-06 00:00:00,XRP/USDT,0.81233,0.81684,0.74467,0.75889,90371.88873108,68582.3226391293
1649116800,2022-04-05 00:00:00,XRP/USDT,0.82599,0.83331,0.81583,0.82176,1056493.45658010,868184.0628792631
1649030400,2022-04-04 00:00:00,XRP/USDT,0.84164,0.84164,0.80720,0.82787,89723.04700734,74279.01892596656
1648944000,2022-04-03 00:00:00,XRP/USDT,0.82166,0.84879,0.81530,0.84171,46307.95146024,38977.86582359861
1648857600,2022-04-02 00:00:00,XRP/USDT,0.82861,0.84827,0.82067,0.82430,23884.93899467,19688.35521330648
1648771200,2022-04-01 00:00:00,XRP/USDT,0.81722,0.83224,0.80842,0.82613,35111.33214354,29006.5248237427
1648684800,2022-03-31 00:00:00,XRP/USDT,0.85918,0.87104,0.78268,0.81356,130550.13506520,106210.3678836441
1648598400,2022-03-30 00:00:00,XRP/USDT,0.85606,0.86918,0.84776,0.86157,67300.45177704,57984.05023754435
1648512000,2022-03-29 00:00:00,XRP/USDT,0.86446,0.88519,0.80773,0.85642,105078.46005309,89991.29475866734
1648425600,2022-03-28 00:00:00,XRP/USDT,0.85597,0.90913,0.85481,0.86140,292381.83851594,251857.71569763075
