https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume ETH,Volume BTC
1592352000,2020-06-17 00:00:00,ETH/BTC,0.02468034,0.02485709,0.02457556,0.02474621,3723.49274810,92.14233347795971
1592265600,2020-06-16 00:00:00,ETH/BTC,0.02450100,0.02473266,0.02430000,0.02468801,6003.57966232,148.2164347391528
1592179200,2020-06-15 00:00:00,ETH/BTC,0.02480000,0.02485515,0.02427440,0.02451184,7070.96249057,173.32230121485335
1592092800,2020-06-14 00:00:00,ETH/BTC,0.02515089,0.02523000,0.02481874,0.02483611,3475.66226901,86.32193043598195
1592006400,2020-06-13 00:00:00,ETH/BTC,0.02511580,0.02528457,0.02501273,0.02512141,2637.76993143,66.26449993312491
1591920000,2020-06-12 00:00:00,ETH/BTC,0.02483629,0.02519587,0.02470929,0.02511830,4802.81302807,120.63849848297068
1591833600,2020-06-11 00:00:00,ETH/BTC,0.02507230,0.02517642,0.02454628,0.02483633,5627.18943598,139.75873380451316
1591747200,2020-06-10 00:00:00,ETH/BTC,0.02494000,0.02516663,0.02479500,0.02507034,2968.54211591,74.42236015018311
1591660800,2020-06-09 00:00:00,ETH/BTC,0.02522868,0.02545668,0.02484891,0.02494795,3089.55744484,77.07812465599608
1591574400,2020-06-08 00:00:00,ETH/BTC,0.02508000,0.02525772,0.02492045,0.02520676,3610.82814380,91.0172784220121
1591488000,2020-06-07 00:00:00,ETH/BTC,0.02505189,0.02514684,0.02472000,0.02507418,3807.43335118,95.46826918549054
1591401600,2020-06-06 00:00:00,ETH/BTC,0.02495766,0.02518579,0.02490026,0.02506586,3274.95034775,82.08944692365282
1591315200,2020-06-05 00:00:00,ETH/BTC,0.02485846,0.02515412,0.02473000,0.02495766,4268.97575461,106.54364543179982
1591228800,2020-06-04 00:00:00,ETH/BTC,0.02532613,0.02547760,0.02450000,0.02483692,4865.59330776,120.8463517373705
1591142400,2020-06-03 00:00:00,ETH/BTC,0.02497674,0.02536448,0.02479311,0.02532615,3521.66301122,89.19016567160939
1591056000,2020-06-02 00:00:00,ETH/BTC,0.02435313,0.02531189,0.02385000,0.02499019,15471.23360437,386.62906730759113
1590969600,2020-06-01 00:00:00,ETH/BTC,0.02453073,0.02527286,0.02420392,0.02435000,10092.37456948,245.749320766838
1590883200,2020-05-31 00:00:00,ETH/BTC,0.02509000,0.02536885,0.02447034,0.02452528,6195.39486798,151.94379384777253
1590796800,2020-05-30 00:00:00,ETH/BTC,0.02342493,0.02560000,0.02334861,0.02509093,12191.28637235,305.89071297858777
1590710400,2020-05-29 00:00:00,ETH/BTC,0.02302946,0.02354110,0.02302438,0.02342493,7028.05209304,164.63162831581548
1590624000,2020-05-28 00:00:00,ETH/BTC,0.02262700,0.02301316,0.02214483,0.02301316,8773.31266684,201.90164813201562
1590537600,2020-05-27 00:00:00,ETH/BTC,0.02275165,0.02303797,0.02245111,0.02262700,5703.06084811,129.04315781018497
1590451200,2020-05-26 00:00:00,ETH/BTC,0.02295916,0.02300464,0.02260538,0.02274233,4349.59753020,98.91998239899337
1590364800,2020-05-25 00:00:00,ETH/BTC,0.02292358,0.02323118,0.02282174,0.02295000,7119.00817637,163.3812376476915
1590278400,2020-05-24 00:00:00,ETH/BTC,0.02253892,0.02316700,0.02248450,0.02291000,6102.54583767,139.80932514101968
1590192000,2020-05-23 00:00:00,ETH/BTC,0.02268104,0.02277330,0.02245976,0.02253947,2447.72563153,55.17043844010149
1590105600,2020-05-22 00:00:00,ETH/BTC,0.02192849,0.02272547,0.02185163,0.02262046,4103.64773622,92.82639947125506
1590019200,2020-05-21 00:00:00,ETH/BTC,0.02205498,0.02223794,0.02176000,0.02193228,8451.68217966,185.3646600353134
1589932800,2020-05-20 00:00:00,ETH/BTC,0.02195702,0.02219999,0.02167332,0.02206068,8796.65999801,194.06030128489923
1589846400,2020-05-19 00:00:00,ETH/BTC,0.02213712,0.02229998,0.02180259,0.02195117,8053.88298388,176.79215453925713
1589760000,2020-05-18 00:00:00,ETH/BTC,0.02132325,0.02227553,0.02132325,0.02205874,7760.13454619,171.1787903194232
1589673600,2020-05-17 00:00:00,ETH/BTC,0.02135239,0.02152225,0.02093621,0.02136800,3261.61438178,69.69417610987504
1589587200,2020-05-16 00:00:00,ETH/BTC,0.02091459,0.02175000,0.02088624,0.02139012,4983.60379444,106.59988319552691
1589500800,2020-05-15 00:00:00,ETH/BTC,0.02073397,0.02130740,0.02068164,0.02093927,5442.41545650,113.96020669582676
1589414400,2020-05-14 00:00:00,ETH/BTC,0.02140611,0.02140611,0.02049092,0.02077352,9445.72941257,196.22104886661114
1589328000,2020-05-13 00:00:00,ETH/BTC,0.02152342,0.02173300,0.02111052,0.02144120,5115.26111656,109.67733665238627
1589241600,2020-05-12 00:00:00,ETH/BTC,0.02172877,0.02180530,0.02133520,0.02156698,5194.64854457,112.03288126777029
1589155200,2020-05-11 00:00:00,ETH/BTC,0.02149475,0.02176288,0.02098540,0.02167560,11096.73892627,240.52847427025802
1589068800,2020-05-10 00:00:00,ETH/BTC,0.02195391,0.02290000,0.02131648,0.02145670,9588.34129954,205.73416276183988
1588982400,2020-05-09 00:00:00,ETH/BTC,0.02154822,0.02205545,0.02150949,0.02203110,8941.68231997,196.99509735949107
1588896000,2020-05-08 00:00:00,ETH/BTC,0.02122092,0.02161533,0.02119932,0.02153667,9166.62132346,197.4184984583213
1588809600,2020-05-07 00:00:00,ETH/BTC,0.02173914,0.02223838,0.02105000,0.02126302,21719.50524247,461.8222743607445
1588723200,2020-05-06 00:00:00,ETH/BTC,0.02277326,0.02311949,0.02171803,0.02176326,8224.59501014,178.99399960037945
1588636800,2020-05-05 00:00:00,ETH/BTC,0.02325455,0.02346319,0.02275918,0.02277000,3237.77691457,73.72418034475889
1588550400,2020-05-04 00:00:00,ETH/BTC,0.02354957,0.02364735,0.02275185,0.02330106,6980.13709914,162.64459335528707
1588464000,2020-05-03 00:00:00,ETH/BTC,0.02387322,0.02399146,0.02344017,0.02357351,8370.24658547,197.3160915850429
1588377600,2020-05-02 00:00:00,ETH/BTC,0.02403925,0.02419232,0.02377885,0.02387504,4164.25716746,99.4218064433942
1588291200,2020-05-01 00:00:00,ETH/BTC,0.02393722,0.02438639,0.02386560,0.02405522,4957.85436224,119.2622774116429
1588204800,2020-04-30 00:00:00,ETH/BTC,0.02456276,0.02466000,0.02360399,0.02393644,11861.48618603,283.92175240273593
1588118400,2020-04-29 00:00:00,ETH/BTC,0.02541801,0.02600000,0.02422684,0.02453919,13737.39779144,337.1046145097265
1588032000,2020-04-28 00:00:00,ETH/BTC,0.02530724,0.02548947,0.02511919,0.02536177,6778.37795048,171.91166255314516
1587945600,2020-04-27 00:00:00,ETH/BTC,0.02564146,0.02567890,0.02485000,0.02528972,3383.70603421,85.57297816748132
1587859200,2020-04-26 00:00:00,ETH/BTC,0.02587389,0.02595194,0.02551170,0.02570207,5029.18977294,129.260587587388
1587772800,2020-04-25 00:00:00,ETH/BTC,0.02498814,0.02590000,0.02492333,0.02568663,4736.22551964,121.6576725195504
1587686400,2020-04-24 00:00:00,ETH/BTC,0.02481451,0.02516000,0.02478432,0.02497343,8662.19946298,216.3248319347686
1587600000,2020-04-23 00:00:00,ETH/BTC,0.02567905,0.02600000,0.02462054,0.02475013,5107.26843513,126.40555771436406
1587513600,2020-04-22 00:00:00,ETH/BTC,0.02497033,0.02572780,0.02493644,0.02562170,2190.04301752,56.112625181992186
1587427200,2020-04-21 00:00:00,ETH/BTC,0.02493841,0.02528007,0.02485580,0.02498542,5547.96208826,138.6181629192532
1587340800,2020-04-20 00:00:00,ETH/BTC,0.02521000,0.02586793,0.02469037,0.02492781,5210.58571954,129.88849080540643
1587254400,2020-04-19 00:00:00,ETH/BTC,0.02592168,0.02600060,0.02486973,0.02524671,3582.11115112,90.43652142009282
1587168000,2020-04-18 00:00:00,ETH/BTC,0.02428957,0.02600000,0.02428000,0.02587000,5330.88325607,137.90994983453092
1587081600,2020-04-17 00:00:00,ETH/BTC,0.02430840,0.02443700,0.02388827,0.02427039,1140.52434412,27.680970636286606
1586995200,2020-04-16 00:00:00,ETH/BTC,0.02306222,0.02474132,0.02292408,0.02422000,10063.17203035,243.730026575077
1586908800,2020-04-15 00:00:00,ETH/BTC,0.02296691,0.02340080,0.02286182,0.02307536,3468.14715406,80.02874411290996
1586822400,2020-04-14 00:00:00,ETH/BTC,0.02288199,0.02326748,0.02285683,0.02307902,2390.29225798,55.16560282776558
1586736000,2020-04-13 00:00:00,ETH/BTC,0.02299895,0.02311405,0.02260884,0.02290340,2719.72883592,62.29103742061013
1586649600,2020-04-12 00:00:00,ETH/BTC,0.02306500,0.02319510,0.02284048,0.02303515,3872.92529732,89.2134151625608
1586563200,2020-04-11 00:00:00,ETH/BTC,0.02305403,0.02326806,0.02273572,0.02305099,1385.61661638,31.93983476800922
1586476800,2020-04-10 00:00:00,ETH/BTC,0.02325546,0.02334107,0.02246624,0.02299193,8090.47799449,186.01570371585447
1586390400,2020-04-09 00:00:00,ETH/BTC,0.02346208,0.02359553,0.02322558,0.02331026,3573.28141080,83.2941187389148
1586304000,2020-04-08 00:00:00,ETH/BTC,0.02283225,0.02357688,0.02276457,0.02353169,2293.44235518,53.968574534965654
1586217600,2020-04-07 00:00:00,ETH/BTC,0.02336732,0.02371560,0.02274522,0.02286000,14516.22269567,331.8408508230162
1586131200,2020-04-06 00:00:00,ETH/BTC,0.02104233,0.02342936,0.02101950,0.02333253,7383.40294257,172.27347065960282
1586044800,2020-04-05 00:00:00,ETH/BTC,0.02104203,0.02120636,0.02095958,0.02107684,3246.82733727,68.43286029526583
1585958400,2020-04-04 00:00:00,ETH/BTC,0.02096899,0.02122938,0.02081572,0.02105847,3308.31110720,69.66797020163798
1585872000,2020-04-03 00:00:00,ETH/BTC,0.02074087,0.02106549,0.02074087,0.02103805,3871.62621718,81.45146593834369
1585785600,2020-04-02 00:00:00,ETH/BTC,0.02045710,0.02108890,0.02043245,0.02071036,2833.71818868,58.68732382611073
1585699200,2020-04-01 00:00:00,ETH/BTC,0.02076529,0.02115000,0.02037347,0.02043028,4154.19435911,84.87135393103785
1585612800,2020-03-31 00:00:00,ETH/BTC,0.02062155,0.02087988,0.02040092,0.02076613,2290.52223506,47.56528250114653
1585526400,2020-03-30 00:00:00,ETH/BTC,0.02116545,0.02131233,0.02043930,0.02067473,3635.90879391,75.17143261871489
1585440000,2020-03-29 00:00:00,ETH/BTC,0.02097062,0.02126866,0.02085196,0.02117366,2388.69975443,50.57751644238432
1585353600,2020-03-28 00:00:00,ETH/BTC,0.02062856,0.02120688,0.02050000,0.02103719,4927.40254813,103.65870361149494
1585267200,2020-03-27 00:00:00,ETH/BTC,0.02057258,0.02081128,0.02035575,0.02063523,5548.23925036,114.4891930262062
1585180800,2020-03-26 00:00:00,ETH/BTC,0.02035500,0.02062613,0.02019410,0.02054242,2063.66169766,42.39260533124473
1585094400,2020-03-25 00:00:00,ETH/BTC,0.02056143,0.02100009,0.02026447,0.02035283,3612.22730059,73.51904817026717
1585008000,2020-03-24 00:00:00,ETH/BTC,0.02092399,0.02113162,0.02047241,0.02053709,10216.49703169,209.81711902455038
1584921600,2020-03-23 00:00:00,ETH/BTC,0.02103037,0.02133981,0.02047928,0.02099235,4255.50804377,89.33311428263515
1584835200,2020-03-22 00:00:00,ETH/BTC,0.02138638,0.02148307,0.02080898,0.02099686,3014.98657514,63.305251020094055
1584748800,2020-03-21 00:00:00,ETH/BTC,0.02144000,0.02164866,0.02112872,0.02144200,4799.31611889,102.90693622123938
1584662400,2020-03-20 00:00:00,ETH/BTC,0.02210647,0.02281000,0.02028762,0.02147008,10687.75230055,229.46689691299255
1584576000,2020-03-19 00:00:00,ETH/BTC,0.02188766,0.02240856,0.02157036,0.02217751,13820.85807995,306.51221827667194
1584489600,2020-03-18 00:00:00,ETH/BTC,0.02173371,0.02202626,0.02161280,0.02189670,4240.92318728,92.86222275491399
1584403200,2020-03-17 00:00:00,ETH/BTC,0.02206816,0.02259217,0.02156237,0.02179472,8148.58015746,177.5960229293966
1584316800,2020-03-16 00:00:00,ETH/BTC,0.02318932,0.02328000,0.02178738,0.02206964,15660.58174579,345.6234013201568
1584230400,2020-03-15 00:00:00,ETH/BTC,0.02367187,0.02378420,0.02224594,0.02305298,7256.90146370,167.29320430464682
1584144000,2020-03-14 00:00:00,ETH/BTC,0.02401818,0.02452359,0.02346708,0.02368289,7277.05058390,172.3415885029395
1584057600,2020-03-13 00:00:00,ETH/BTC,0.02263259,0.02567214,0.02187000,0.02400448,37548.38327923,901.329415458611
1583971200,2020-03-12 00:00:00,ETH/BTC,0.02451083,0.02500000,0.02100001,0.02251252,43058.72103236,969.3603184154252
1583884800,2020-03-11 00:00:00,ETH/BTC,0.02542532,0.02555000,0.02389014,0.02452023,7696.09202586,188.70994657525316
1583798400,2020-03-10 00:00:00,ETH/BTC,0.02556327,0.02572188,0.02506731,0.02537664,9422.44691918,239.11004338713994
1583712000,2020-03-09 00:00:00,ETH/BTC,0.02484432,0.02616737,0.02469031,0.02556737,9985.33793946,255.2988296732114
1583625600,2020-03-08 00:00:00,ETH/BTC,0.02665000,0.02667506,0.02450000,0.02477701,8409.82611611,208.37034577711862
1583539200,2020-03-07 00:00:00,ETH/BTC,0.02686848,0.02745240,0.02663029,0.02665938,5736.09982423,152.92086493208078
1583452800,2020-03-06 00:00:00,ETH/BTC,0.02526775,0.02684980,0.02525001,0.02684980,10159.77047188,272.7878052158836
1583366400,2020-03-05 00:00:00,ETH/BTC,0.02565000,0.02573615,0.02504171,0.02525244,2738.64688614,69.15751617343719
1583280000,2020-03-04 00:00:00,ETH/BTC,0.02554932,0.02591657,0.02541471,0.02560000,2693.58142850,68.95568456960001
1583193600,2020-03-03 00:00:00,ETH/BTC,0.02602789,0.02616039,0.02541564,0.02554510,4328.50915687,110.57219926315985
1583107200,2020-03-02 00:00:00,ETH/BTC,0.02552066,0.02627443,0.02541000,0.02598973,3435.12066365,89.27785856568431
1583020800,2020-03-01 00:00:00,ETH/BTC,0.02551117,0.02601678,0.02518009,0.02559453,3548.25505467,90.81592044440296
1582934400,2020-02-29 00:00:00,ETH/BTC,0.02607621,0.02656164,0.02549453,0.02558902,2842.83672627,72.74540584525755
1582848000,2020-02-28 00:00:00,ETH/BTC,0.02583076,0.02635998,0.02523486,0.02613960,3966.07354439,103.67157602093684
1582761600,2020-02-27 00:00:00,ETH/BTC,0.02542000,0.02666737,0.02459437,0.02580876,7403.03361497,191.06311784069314
1582675200,2020-02-26 00:00:00,ETH/BTC,0.02646587,0.02666921,0.02480041,0.02552177,14652.59925862,373.96026818067014
1582588800,2020-02-25 00:00:00,ETH/BTC,0.02749191,0.02750070,0.02638149,0.02644780,2115.65858946,55.954515242320184
1582502400,2020-02-24 00:00:00,ETH/BTC,0.02762281,0.02779298,0.02704175,0.02750516,7461.38356878,205.22654888066492
1582416000,2020-02-23 00:00:00,ETH/BTC,0.02714267,0.02764300,0.02701280,0.02762182,2632.32806408,72.70969196696622
1582329600,2020-02-22 00:00:00,ETH/BTC,0.02733719,0.02747247,0.02673231,0.02713543,1010.60661816,27.423245144617407
1582243200,2020-02-21 00:00:00,ETH/BTC,0.02678997,0.02753699,0.02650799,0.02740660,5917.06492001,162.16663143674606
1582156800,2020-02-20 00:00:00,ETH/BTC,0.02690473,0.02740753,0.02595159,0.02688039,2874.90328113,77.27852140905404
1582070400,2020-02-19 00:00:00,ETH/BTC,0.02778057,0.02798262,0.02665304,0.02699000,7631.85170266,205.9836774547934
1581984000,2020-02-18 00:00:00,ETH/BTC,0.02760608,0.02850000,0.02701139,0.02778057,13914.42037353,386.55052919627633
1581897600,2020-02-17 00:00:00,ETH/BTC,0.02611640,0.02764537,0.02491006,0.02757002,9026.58202353,248.86304692036256
1581811200,2020-02-16 00:00:00,ETH/BTC,0.02674308,0.02730000,0.02456001,0.02618725,12435.69046471,325.65653512197696
1581724800,2020-02-15 00:00:00,ETH/BTC,0.02760161,0.02782341,0.02659463,0.02673000,8154.23003640,217.962568872972
1581638400,2020-02-14 00:00:00,ETH/BTC,0.02626000,0.02773341,0.02576999,0.02754641,18072.01961146,497.8192617453179
1581552000,2020-02-13 00:00:00,ETH/BTC,0.02571924,0.02677432,0.02510001,0.02622857,9989.14060275,262.00087353907054
1581465600,2020-02-12 00:00:00,ETH/BTC,0.02316596,0.02646000,0.02316596,0.02566812,18670.12820621,479.227091212383
1581379200,2020-02-11 00:00:00,ETH/BTC,0.02262442,0.02331962,0.02237824,0.02313638,6418.91178538,148.51038225303014
1581292800,2020-02-10 00:00:00,ETH/BTC,0.02249414,0.02280179,0.02208450,0.02265182,6097.28116043,138.1145153354515
1581206400,2020-02-09 00:00:00,ETH/BTC,0.02253795,0.02285279,0.02228619,0.02252278,4894.05751846,110.22778079562052
1581120000,2020-02-08 00:00:00,ETH/BTC,0.02276887,0.02313873,0.02205130,0.02254538,6112.37844955,137.80589484891559
1581033600,2020-02-07 00:00:00,ETH/BTC,0.02182532,0.02281500,0.02182258,0.02278281,7387.77257878,168.3142189855548
1580947200,2020-02-06 00:00:00,ETH/BTC,0.02120426,0.02197709,0.02106961,0.02182988,6254.27132255,136.5299924587078
1580860800,2020-02-05 00:00:00,ETH/BTC,0.02054158,0.02141860,0.02045351,0.02121562,5088.99348110,107.9661518774948
1580774400,2020-02-04 00:00:00,ETH/BTC,0.02041283,0.02058310,0.02014566,0.02054981,2573.11800957,52.87708620424169
1580688000,2020-02-03 00:00:00,ETH/BTC,0.02015000,0.02054000,0.02013961,0.02041502,6146.48446702,125.48060332390263
1580601600,2020-02-02 00:00:00,ETH/BTC,0.01958313,0.02043099,0.01943747,0.02016463,4926.01055263,99.33118016987947
1580515200,2020-02-01 00:00:00,ETH/BTC,0.01921630,0.01960260,0.01918898,0.01959667,1663.61164254,32.60124836701434
1580428800,2020-01-31 00:00:00,ETH/BTC,0.01941895,0.01952276,0.01902589,0.01924489,7034.19893297,135.37238470312502
1580342400,2020-01-30 00:00:00,ETH/BTC,0.01863510,0.01951959,0.01852272,0.01938965,3437.48393558,66.65161039151874
1580256000,2020-01-29 00:00:00,ETH/BTC,0.01866950,0.01905756,0.01866950,0.01867387,2374.44933924,44.34015828255365
1580169600,2020-01-28 00:00:00,ETH/BTC,0.01908677,0.01916472,0.01873001,0.01874072,6668.25195625,124.9678428015335
1580083200,2020-01-27 00:00:00,ETH/BTC,0.01946001,0.01952390,0.01902304,0.01906300,3651.29876629,69.60470838178627
1579996800,2020-01-26 00:00:00,ETH/BTC,0.01919000,0.01953794,0.01915924,0.01946000,1192.75519735,23.211016140431
1579910400,2020-01-25 00:00:00,ETH/BTC,0.01911955,0.01934137,0.01901485,0.01922076,639.55439586,12.292721549770054
1579824000,2020-01-24 00:00:00,ETH/BTC,0.01935864,0.01944419,0.01885148,0.01922536,1737.51284663,33.404309981086534
1579737600,2020-01-23 00:00:00,ETH/BTC,0.01935900,0.01955903,0.01910000,0.01943000,2940.32326460,57.130481031178
1579651200,2020-01-22 00:00:00,ETH/BTC,0.01943859,0.01950475,0.01923999,0.01937800,2130.90663150,41.292708705207
1579564800,2020-01-21 00:00:00,ETH/BTC,0.01925824,0.01950099,0.01918976,0.01937000,1135.97189804,22.003775665034798
1579478400,2020-01-20 00:00:00,ETH/BTC,0.01918427,0.01940353,0.01887497,0.01930800,2239.05853109,43.231742118285716
1579392000,2020-01-19 00:00:00,ETH/BTC,0.01950999,0.01966518,0.01888900,0.01920002,4034.91803851,77.47050703775277
1579305600,2020-01-18 00:00:00,ETH/BTC,0.01909800,0.02000000,0.01873571,0.01966579,5355.83249034,105.32667703020346
1579219200,2020-01-17 00:00:00,ETH/BTC,0.01883333,0.01940000,0.01873365,0.01914258,4918.14347229,94.14595486978911
1579132800,2020-01-16 00:00:00,ETH/BTC,0.01886145,0.01893497,0.01840636,0.01883509,1233.72379594,23.237298731671533
1579046400,2020-01-15 00:00:00,ETH/BTC,0.01877805,0.01944000,0.01845000,0.01883310,7309.11032290,137.653205622208
1578960000,2020-01-14 00:00:00,ETH/BTC,0.01770909,0.01929901,0.01735749,0.01880773,9434.44305053,177.44045759474463
1578873600,2020-01-13 00:00:00,ETH/BTC,0.01791905,0.01791906,0.01758414,0.01769500,1516.45883685,26.83373911806075
1578787200,2020-01-12 00:00:00,ETH/BTC,0.01779000,0.01790689,0.01764023,0.01789998,2739.23529151,49.03225693332317
1578700800,2020-01-11 00:00:00,ETH/BTC,0.01766001,0.01804000,0.01755224,0.01778001,916.32279643,16.292228483753362
1578614400,2020-01-10 00:00:00,ETH/BTC,0.01756783,0.01791772,0.01748998,0.01769999,2837.93027173,50.231337430318284
1578528000,2020-01-09 00:00:00,ETH/BTC,0.01752529,0.01770000,0.01731939,0.01761589,2070.58096849,36.475126577013306
1578441600,2020-01-08 00:00:00,ETH/BTC,0.01755559,0.01755560,0.01668727,0.01750437,18571.05668802,325.07464755807666
1578355200,2020-01-07 00:00:00,ETH/BTC,0.01849999,0.01849999,0.01751660,0.01751660,5819.46440026,101.93723011359431
1578268800,2020-01-06 00:00:00,ETH/BTC,0.01840311,0.01890450,0.01838735,0.01857000,5327.71988863,98.9357583318591
1578182400,2020-01-05 00:00:00,ETH/BTC,0.01826267,0.01857821,0.01814815,0.01839508,2698.63468534,49.64160092760413
1578096000,2020-01-04 00:00:00,ETH/BTC,0.01831485,0.01837374,0.01814913,0.01823011,1166.04599454,21.257146745523603
1578009600,2020-01-03 00:00:00,ETH/BTC,0.01826220,0.01840199,0.01780000,0.01829115,3812.93254472,69.74292111535522
1577923200,2020-01-02 00:00:00,ETH/BTC,0.01815206,0.01831647,0.01797441,0.01825823,1871.99967724,34.179400666973685
1577836800,2020-01-01 00:00:00,ETH/BTC,0.01796999,0.01835441,0.01792166,0.01814345,749.64021584,13.601059774082247
1577750400,2019-12-31 00:00:00,ETH/BTC,0.01820816,0.01828699,0.01789100,0.01797308,1155.98421298,20.776596738626576
1577664000,2019-12-30 00:00:00,ETH/BTC,0.01815782,0.01841762,0.01792707,0.01818739,6162.35661681,112.07718310900403
1577577600,2019-12-29 00:00:00,ETH/BTC,0.01751621,0.01835549,0.01748351,0.01818996,3839.66502711,69.84335325652982
1577491200,2019-12-28 00:00:00,ETH/BTC,0.01740281,0.01766712,0.01739225,0.01750231,1144.21476094,20.02640145254777
1577404800,2019-12-27 00:00:00,ETH/BTC,0.01739870,0.01750061,0.01726044,0.01746509,1720.88026600,30.055328724913938
1577318400,2019-12-26 00:00:00,ETH/BTC,0.01738080,0.01780155,0.01728969,0.01743000,3269.57799019,56.988744369011705
1577232000,2019-12-25 00:00:00,ETH/BTC,0.01760798,0.01763690,0.01719510,0.01739000,2362.54944728,41.0847348881992
1577145600,2019-12-24 00:00:00,ETH/BTC,0.01751359,0.01773643,0.01738560,0.01762190,1566.06415841,27.597025993085175
1577059200,2019-12-23 00:00:00,ETH/BTC,0.01754548,0.01776615,0.01721399,0.01742279,2336.80762661,40.71370854882445
1576972800,2019-12-22 00:00:00,ETH/BTC,0.01781698,0.01815898,0.01760742,0.01760742,895.54294492,15.768200759243305
1576886400,2019-12-21 00:00:00,ETH/BTC,0.01787275,0.01789000,0.01775013,0.01780989,346.20460308,6.1658658983484615
1576800000,2019-12-20 00:00:00,ETH/BTC,0.01796926,0.01797754,0.01748920,0.01786924,15830.65325565,282.8817423819912
1576713600,2019-12-19 00:00:00,ETH/BTC,0.01829000,0.01833999,0.01757306,0.01790000,4631.44940142,82.902944285418
1576627200,2019-12-18 00:00:00,ETH/BTC,0.01843330,0.01878999,0.01797437,0.01827113,5225.85163928,95.48221466199799
1576540800,2019-12-17 00:00:00,ETH/BTC,0.01923211,0.01931812,0.01820855,0.01838143,4786.64127501,87.98531153170707
1576454400,2019-12-16 00:00:00,ETH/BTC,0.02001575,0.02008880,0.01884015,0.01925374,16050.25236395,309.02738594987864
1576368000,2019-12-15 00:00:00,ETH/BTC,0.02005055,0.02013000,0.01984966,0.02000372,1983.60822677,39.67954355800359
1576281600,2019-12-14 00:00:00,ETH/BTC,0.01997009,0.02017000,0.01983900,0.02002286,880.80420736,17.63621933138025
1576195200,2019-12-13 00:00:00,ETH/BTC,0.02012409,0.02015064,0.01983600,0.01996999,754.73809782,15.072112266084423
1576108800,2019-12-12 00:00:00,ETH/BTC,0.01985950,0.02017741,0.01960954,0.02010003,1987.38867227,39.94657193428717
1576022400,2019-12-11 00:00:00,ETH/BTC,0.02012001,0.02019888,0.01975621,0.01986500,997.62899069,19.81789990005685
1575936000,2019-12-10 00:00:00,ETH/BTC,0.02007366,0.02019979,0.01993503,0.02014999,2332.60256247,47.00191830774487
1575849600,2019-12-09 00:00:00,ETH/BTC,0.02002945,0.02011657,0.01975620,0.02007568,3379.13786716,67.83849049698667
1575763200,2019-12-08 00:00:00,ETH/BTC,0.01966627,0.02008935,0.01966627,0.02002460,1471.87443952,29.47369690161219
1575676800,2019-12-07 00:00:00,ETH/BTC,0.01971001,0.01977196,0.01960028,0.01965687,516.18661789,10.146613243603404
1575590400,2019-12-06 00:00:00,ETH/BTC,0.02008288,0.02009683,0.01968214,0.01969808,669.85767193,13.194910010290895
1575504000,2019-12-05 00:00:00,ETH/BTC,0.02018972,0.02022212,0.01978527,0.02003000,1991.54279507,39.8906021852521
1575417600,2019-12-04 00:00:00,ETH/BTC,0.02017000,0.02034601,0.01949121,0.02020991,4458.85368387,90.11303165418116
1575331200,2019-12-03 00:00:00,ETH/BTC,0.02028685,0.02039319,0.02011222,0.02019787,1303.26577966,26.32319279302132
1575244800,2019-12-02 00:00:00,ETH/BTC,0.02042338,0.02051980,0.02024614,0.02034851,940.55923235,19.1389789450663
1575158400,2019-12-01 00:00:00,ETH/BTC,0.02002949,0.02059000,0.01996090,0.02043484,1312.40316093,26.8187486090988
1575072000,2019-11-30 00:00:00,ETH/BTC,0.01993984,0.02016506,0.01981823,0.02011225,1741.88721995,35.03327123943939
1574985600,2019-11-29 00:00:00,ETH/BTC,0.02030321,0.02050000,0.01975801,0.01997062,2484.45892080,49.616185012906904
1574899200,2019-11-28 00:00:00,ETH/BTC,0.02040399,0.02049999,0.02004315,0.02029188,4287.39577308,86.99932053984661
1574812800,2019-11-27 00:00:00,ETH/BTC,0.02062675,0.02075757,0.02025463,0.02033220,4334.13607450,88.12252149394891
1574726400,2019-11-26 00:00:00,ETH/BTC,0.02046734,0.02082204,0.02035352,0.02063139,2157.69151901,44.51617522838772
1574640000,2019-11-25 00:00:00,ETH/BTC,0.02034000,0.02112329,0.02015000,0.02049585,9458.14187334,193.85265711469563
1574553600,2019-11-24 00:00:00,ETH/BTC,0.02079998,0.02093890,0.02022193,0.02027853,896.54010758,18.18051546776426
1574467200,2019-11-23 00:00:00,ETH/BTC,0.02061228,0.02106750,0.02041999,0.02078740,1128.74982283,23.463774067096345
1574380800,2019-11-22 00:00:00,ETH/BTC,0.02110151,0.02120717,0.02026176,0.02057000,10460.54239755,215.1733571176035
1574294400,2019-11-21 00:00:00,ETH/BTC,0.02158395,0.02171228,0.02083836,0.02112542,6364.40871265,134.45080710639056
1574208000,2019-11-20 00:00:00,ETH/BTC,0.02160413,0.02180003,0.02147509,0.02159607,1119.82975754,24.183921831916866
1574121600,2019-11-19 00:00:00,ETH/BTC,0.02171111,0.02178662,0.02142411,0.02163645,893.56421108,19.333557374821865
1574035200,2019-11-18 00:00:00,ETH/BTC,0.02163986,0.02179363,0.02144457,0.02174130,1793.17601811,38.98597776253495
1573948800,2019-11-17 00:00:00,ETH/BTC,0.02149458,0.02171000,0.02136500,0.02164663,1393.79374619,30.17093752008884
1573862400,2019-11-16 00:00:00,ETH/BTC,0.02122077,0.02160441,0.02121959,0.02150609,368.23657944,7.9193290187287895
