https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume AMP,Volume EUR
1660654800,2022-08-16 13:00:00,AMP/EUR,0.00815,0.00815,0.00815,0.00815,0.00000000,0.0
1660651200,2022-08-16 12:00:00,AMP/EUR,0.00815,0.00815,0.00815,0.00815,0.00000000,0.0
1660647600,2022-08-16 11:00:00,AMP/EUR,0.00815,0.00815,0.00815,0.00815,0.00000000,0.0
1660644000,2022-08-16 10:00:00,AMP/EUR,0.00815,0.00815,0.00815,0.00815,0.00000000,0.0
1660640400,2022-08-16 09:00:00,AMP/EUR,0.00815,0.00815,0.00815,0.00815,0.00000000,0.0
1660636800,2022-08-16 08:00:00,AMP/EUR,0.00815,0.00815,0.00815,0.00815,0.00000000,0.0
1660633200,2022-08-16 07:00:00,AMP/EUR,0.00815,0.00815,0.00815,0.00815,165000.00000000,1344.7499999999998
1660629600,2022-08-16 06:00:00,AMP/EUR,0.00815,0.00815,0.00815,0.00815,0.00000000,0.0
1660626000,2022-08-16 05:00:00,AMP/EUR,0.00815,0.00815,0.00815,0.00815,0.00000000,0.0
1660622400,2022-08-16 04:00:00,AMP/EUR,0.00815,0.00815,0.00815,0.00815,10911.37187700,88.92768079754998
1660618800,2022-08-16 03:00:00,AMP/EUR,0.00815,0.00815,0.00815,0.00815,0.00000000,0.0
1660615200,2022-08-16 02:00:00,AMP/EUR,0.00815,0.00815,0.00815,0.00815,0.00000000,0.0
1660611600,2022-08-16 01:00:00,AMP/EUR,0.00815,0.00815,0.00815,0.00815,0.00000000,0.0
1660608000,2022-08-16 00:00:00,AMP/EUR,0.00815,0.00815,0.00815,0.00815,0.00000000,0.0
1660604400,2022-08-15 23:00:00,AMP/EUR,0.00815,0.00815,0.00815,0.00815,0.00000000,0.0
1660600800,2022-08-15 22:00:00,AMP/EUR,0.00815,0.00815,0.00815,0.00815,0.00000000,0.0
1660597200,2022-08-15 21:00:00,AMP/EUR,0.00815,0.00815,0.00815,0.00815,0.00000000,0.0
1660593600,2022-08-15 20:00:00,AMP/EUR,0.00815,0.00815,0.00815,0.00815,0.00000000,0.0
1660590000,2022-08-15 19:00:00,AMP/EUR,0.00815,0.00815,0.00815,0.00815,0.00000000,0.0
1660586400,2022-08-15 18:00:00,AMP/EUR,0.00815,0.00815,0.00815,0.00815,0.00000000,0.0
1660582800,2022-08-15 17:00:00,AMP/EUR,0.00815,0.00815,0.00815,0.00815,0.00000000,0.0
1660579200,2022-08-15 16:00:00,AMP/EUR,0.00815,0.00815,0.00815,0.00815,58504.04663190,476.8079800499849
1660575600,2022-08-15 15:00:00,AMP/EUR,0.00815,0.00815,0.00815,0.00815,0.00000000,0.0
1660572000,2022-08-15 14:00:00,AMP/EUR,0.00815,0.00815,0.00815,0.00815,0.00000000,0.0
1660568400,2022-08-15 13:00:00,AMP/EUR,0.00815,0.00815,0.00815,0.00815,0.00000000,0.0
1660564800,2022-08-15 12:00:00,AMP/EUR,0.00815,0.00815,0.00815,0.00815,171600.00000000,1398.54
1660561200,2022-08-15 11:00:00,AMP/EUR,0.00814,0.00814,0.00814,0.00814,54455.25095368,443.2657427629552
1660557600,2022-08-15 10:00:00,AMP/EUR,0.00801,0.00801,0.00801,0.00801,0.00000000,0.0
1660554000,2022-08-15 09:00:00,AMP/EUR,0.00801,0.00801,0.00801,0.00801,0.00000000,0.0
1660550400,2022-08-15 08:00:00,AMP/EUR,0.00801,0.00801,0.00801,0.00801,0.00000000,0.0
1660546800,2022-08-15 07:00:00,AMP/EUR,0.00801,0.00801,0.00801,0.00801,10717.24897160,85.845164262516
1660543200,2022-08-15 06:00:00,AMP/EUR,0.00802,0.00802,0.00802,0.00802,1708.00000000,13.69816
1660539600,2022-08-15 05:00:00,AMP/EUR,0.00808,0.00814,0.00808,0.00814,16153.87436282,131.4925373133548
1660536000,2022-08-15 04:00:00,AMP/EUR,0.00814,0.00814,0.00814,0.00814,0.00000000,0.0
1660532400,2022-08-15 03:00:00,AMP/EUR,0.00814,0.00814,0.00814,0.00814,0.00000000,0.0
1660528800,2022-08-15 02:00:00,AMP/EUR,0.00814,0.00814,0.00814,0.00814,0.00000000,0.0
1660525200,2022-08-15 01:00:00,AMP/EUR,0.00814,0.00814,0.00814,0.00814,0.00000000,0.0
1660521600,2022-08-15 00:00:00,AMP/EUR,0.00814,0.00814,0.00814,0.00814,0.00000000,0.0
1660518000,2022-08-14 23:00:00,AMP/EUR,0.00814,0.00814,0.00814,0.00814,0.00000000,0.0
1660514400,2022-08-14 22:00:00,AMP/EUR,0.00814,0.00814,0.00814,0.00814,0.00000000,0.0
1660510800,2022-08-14 21:00:00,AMP/EUR,0.00814,0.00814,0.00814,0.00814,0.00000000,0.0
1660507200,2022-08-14 20:00:00,AMP/EUR,0.00814,0.00814,0.00814,0.00814,1210.00000000,9.8494
1660503600,2022-08-14 19:00:00,AMP/EUR,0.00815,0.00815,0.00815,0.00815,0.00000000,0.0
1660500000,2022-08-14 18:00:00,AMP/EUR,0.00815,0.00815,0.00815,0.00815,0.00000000,0.0
1660496400,2022-08-14 17:00:00,AMP/EUR,0.00815,0.00815,0.00815,0.00815,61202.80651590,498.802873104585
1660492800,2022-08-14 16:00:00,AMP/EUR,0.00815,0.00815,0.00815,0.00815,0.00000000,0.0
1660489200,2022-08-14 15:00:00,AMP/EUR,0.00815,0.00815,0.00815,0.00815,0.00000000,0.0
1660485600,2022-08-14 14:00:00,AMP/EUR,0.00815,0.00815,0.00815,0.00815,0.00000000,0.0
1660482000,2022-08-14 13:00:00,AMP/EUR,0.00815,0.00815,0.00815,0.00815,0.00000000,0.0
1660478400,2022-08-14 12:00:00,AMP/EUR,0.00815,0.00815,0.00815,0.00815,0.00000000,0.0
1660474800,2022-08-14 11:00:00,AMP/EUR,0.00815,0.00815,0.00815,0.00815,0.00000000,0.0
1660471200,2022-08-14 10:00:00,AMP/EUR,0.00815,0.00815,0.00815,0.00815,0.00000000,0.0
1660467600,2022-08-14 09:00:00,AMP/EUR,0.00870,0.00870,0.00815,0.00815,33743.09202454,275.00620000000094
1660464000,2022-08-14 08:00:00,AMP/EUR,0.00815,0.00815,0.00815,0.00815,0.00000000,0.0
1660460400,2022-08-14 07:00:00,AMP/EUR,0.00815,0.00815,0.00815,0.00815,0.00000000,0.0
1660456800,2022-08-14 06:00:00,AMP/EUR,0.00815,0.00815,0.00815,0.00815,0.00000000,0.0
1660453200,2022-08-14 05:00:00,AMP/EUR,0.00815,0.00815,0.00815,0.00815,0.00000000,0.0
1660449600,2022-08-14 04:00:00,AMP/EUR,0.00815,0.00815,0.00815,0.00815,0.00000000,0.0
1660446000,2022-08-14 03:00:00,AMP/EUR,0.00815,0.00815,0.00815,0.00815,0.00000000,0.0
1660442400,2022-08-14 02:00:00,AMP/EUR,0.00815,0.00815,0.00815,0.00815,0.00000000,0.0
1660438800,2022-08-14 01:00:00,AMP/EUR,0.00815,0.00815,0.00815,0.00815,0.00000000,0.0
1660435200,2022-08-14 00:00:00,AMP/EUR,0.00815,0.00815,0.00815,0.00815,0.00000000,0.0
1660431600,2022-08-13 23:00:00,AMP/EUR,0.00815,0.00815,0.00815,0.00815,0.00000000,0.0
1660428000,2022-08-13 22:00:00,AMP/EUR,0.00815,0.00815,0.00815,0.00815,0.00000000,0.0
1660424400,2022-08-13 21:00:00,AMP/EUR,0.00821,0.00821,0.00801,0.00815,3596.41291450,29.310765253175
1660420800,2022-08-13 20:00:00,AMP/EUR,0.00833,0.00833,0.00833,0.00833,0.00000000,0.0
1660417200,2022-08-13 19:00:00,AMP/EUR,0.00833,0.00833,0.00833,0.00833,0.00000000,0.0
1660413600,2022-08-13 18:00:00,AMP/EUR,0.00833,0.00833,0.00833,0.00833,0.00000000,0.0
1660410000,2022-08-13 17:00:00,AMP/EUR,0.00833,0.00833,0.00833,0.00833,0.00000000,0.0
1660406400,2022-08-13 16:00:00,AMP/EUR,0.00833,0.00833,0.00833,0.00833,0.00000000,0.0
1660402800,2022-08-13 15:00:00,AMP/EUR,0.00833,0.00833,0.00833,0.00833,0.00000000,0.0
1660399200,2022-08-13 14:00:00,AMP/EUR,0.00833,0.00833,0.00833,0.00833,0.00000000,0.0
1660395600,2022-08-13 13:00:00,AMP/EUR,0.00833,0.00833,0.00833,0.00833,0.00000000,0.0
1660392000,2022-08-13 12:00:00,AMP/EUR,0.00833,0.00833,0.00833,0.00833,0.00000000,0.0
1660388400,2022-08-13 11:00:00,AMP/EUR,0.00833,0.00833,0.00833,0.00833,0.00000000,0.0
1660384800,2022-08-13 10:00:00,AMP/EUR,0.00850,0.00850,0.00833,0.00833,5692.67707082,47.4199999999306
1660381200,2022-08-13 09:00:00,AMP/EUR,0.00834,0.00834,0.00834,0.00834,0.00000000,0.0
1660377600,2022-08-13 08:00:00,AMP/EUR,0.00834,0.00834,0.00834,0.00834,9027.97995129,75.29335279375861
1660374000,2022-08-13 07:00:00,AMP/EUR,0.00833,0.00833,0.00833,0.00833,0.00000000,0.0
1660370400,2022-08-13 06:00:00,AMP/EUR,0.00833,0.00833,0.00833,0.00833,7168.24042977,59.71144277998411
1660366800,2022-08-13 05:00:00,AMP/EUR,0.00834,0.00834,0.00834,0.00834,2982.68847608,24.8756218905072
1660363200,2022-08-13 04:00:00,AMP/EUR,0.00834,0.00834,0.00834,0.00834,0.00000000,0.0
1660359600,2022-08-13 03:00:00,AMP/EUR,0.00834,0.00834,0.00834,0.00834,0.00000000,0.0
1660356000,2022-08-13 02:00:00,AMP/EUR,0.00834,0.00834,0.00834,0.00834,0.00000000,0.0
1660352400,2022-08-13 01:00:00,AMP/EUR,0.00834,0.00834,0.00834,0.00834,0.00000000,0.0
1660348800,2022-08-13 00:00:00,AMP/EUR,0.00834,0.00834,0.00834,0.00834,0.00000000,0.0
1660345200,2022-08-12 23:00:00,AMP/EUR,0.00834,0.00834,0.00834,0.00834,0.00000000,0.0
1660341600,2022-08-12 22:00:00,AMP/EUR,0.00834,0.00834,0.00834,0.00834,0.00000000,0.0
1660338000,2022-08-12 21:00:00,AMP/EUR,0.00834,0.00834,0.00834,0.00834,0.00000000,0.0
1660334400,2022-08-12 20:00:00,AMP/EUR,0.00834,0.00834,0.00834,0.00834,0.00000000,0.0
1660330800,2022-08-12 19:00:00,AMP/EUR,0.00834,0.00834,0.00834,0.00834,0.00000000,0.0
1660327200,2022-08-12 18:00:00,AMP/EUR,0.00834,0.00834,0.00834,0.00834,0.00000000,0.0
1660323600,2022-08-12 17:00:00,AMP/EUR,0.00834,0.00834,0.00834,0.00834,0.00000000,0.0
1660320000,2022-08-12 16:00:00,AMP/EUR,0.00834,0.00834,0.00834,0.00834,0.00000000,0.0
1660316400,2022-08-12 15:00:00,AMP/EUR,0.00834,0.00834,0.00834,0.00834,0.00000000,0.0
1660312800,2022-08-12 14:00:00,AMP/EUR,0.00834,0.00834,0.00834,0.00834,0.00000000,0.0
1660309200,2022-08-12 13:00:00,AMP/EUR,0.00834,0.00834,0.00834,0.00834,0.00000000,0.0
1660305600,2022-08-12 12:00:00,AMP/EUR,0.00834,0.00834,0.00834,0.00834,0.00000000,0.0
1660302000,2022-08-12 11:00:00,AMP/EUR,0.00834,0.00834,0.00834,0.00834,0.00000000,0.0
1660298400,2022-08-12 10:00:00,AMP/EUR,0.00834,0.00834,0.00834,0.00834,0.00000000,0.0
1660294800,2022-08-12 09:00:00,AMP/EUR,0.00834,0.00834,0.00834,0.00834,0.00000000,0.0
1660291200,2022-08-12 08:00:00,AMP/EUR,0.00834,0.00834,0.00834,0.00834,0.00000000,0.0
1660287600,2022-08-12 07:00:00,AMP/EUR,0.00834,0.00834,0.00834,0.00834,0.00000000,0.0
1660284000,2022-08-12 06:00:00,AMP/EUR,0.00834,0.00834,0.00834,0.00834,0.00000000,0.0
1660280400,2022-08-12 05:00:00,AMP/EUR,0.00834,0.00834,0.00834,0.00834,0.00000000,0.0
1660276800,2022-08-12 04:00:00,AMP/EUR,0.00834,0.00834,0.00834,0.00834,0.00000000,0.0
1660273200,2022-08-12 03:00:00,AMP/EUR,0.00834,0.00834,0.00834,0.00834,0.00000000,0.0
1660269600,2022-08-12 02:00:00,AMP/EUR,0.00834,0.00834,0.00834,0.00834,0.00000000,0.0
1660266000,2022-08-12 01:00:00,AMP/EUR,0.00834,0.00834,0.00834,0.00834,0.00000000,0.0
1660262400,2022-08-12 00:00:00,AMP/EUR,0.00834,0.00834,0.00834,0.00834,0.00000000,0.0
1660258800,2022-08-11 23:00:00,AMP/EUR,0.00834,0.00834,0.00834,0.00834,0.00000000,0.0
1660255200,2022-08-11 22:00:00,AMP/EUR,0.00834,0.00834,0.00834,0.00834,0.00000000,0.0
1660251600,2022-08-11 21:00:00,AMP/EUR,0.00834,0.00834,0.00834,0.00834,0.00000000,0.0
1660248000,2022-08-11 20:00:00,AMP/EUR,0.00834,0.00834,0.00834,0.00834,2386.15078087,19.9004975124558
1660244400,2022-08-11 19:00:00,AMP/EUR,0.00834,0.00834,0.00834,0.00834,0.00000000,0.0
1660240800,2022-08-11 18:00:00,AMP/EUR,0.00834,0.00834,0.00834,0.00834,0.00000000,0.0
1660237200,2022-08-11 17:00:00,AMP/EUR,0.00834,0.00834,0.00834,0.00834,0.00000000,0.0
1660233600,2022-08-11 16:00:00,AMP/EUR,0.00834,0.00834,0.00834,0.00834,0.00000000,0.0
1660230000,2022-08-11 15:00:00,AMP/EUR,0.00834,0.00834,0.00834,0.00834,0.00000000,0.0
1660226400,2022-08-11 14:00:00,AMP/EUR,0.00834,0.00834,0.00834,0.00834,0.00000000,0.0
1660222800,2022-08-11 13:00:00,AMP/EUR,0.00833,0.00834,0.00833,0.00834,92200.00000000,768.948
1660219200,2022-08-11 12:00:00,AMP/EUR,0.00821,0.00821,0.00821,0.00821,0.00000000,0.0
1660215600,2022-08-11 11:00:00,AMP/EUR,0.00821,0.00821,0.00821,0.00821,0.00000000,0.0
1660212000,2022-08-11 10:00:00,AMP/EUR,0.00821,0.00821,0.00821,0.00821,0.00000000,0.0
1660208400,2022-08-11 09:00:00,AMP/EUR,0.00821,0.00821,0.00821,0.00821,0.00000000,0.0
1660204800,2022-08-11 08:00:00,AMP/EUR,0.00821,0.00821,0.00821,0.00821,0.00000000,0.0
1660201200,2022-08-11 07:00:00,AMP/EUR,0.00822,0.00822,0.00821,0.00821,10476.81301521,86.0146348548741
1660197600,2022-08-11 06:00:00,AMP/EUR,0.00800,0.00800,0.00800,0.00800,0.00000000,0.0
1660194000,2022-08-11 05:00:00,AMP/EUR,0.00800,0.00800,0.00800,0.00800,0.00000000,0.0
1660190400,2022-08-11 04:00:00,AMP/EUR,0.00800,0.00800,0.00800,0.00800,0.00000000,0.0
1660186800,2022-08-11 03:00:00,AMP/EUR,0.00800,0.00800,0.00800,0.00800,0.00000000,0.0
1660183200,2022-08-11 02:00:00,AMP/EUR,0.00800,0.00800,0.00800,0.00800,0.00000000,0.0
1660179600,2022-08-11 01:00:00,AMP/EUR,0.00800,0.00800,0.00800,0.00800,0.00000000,0.0
1660176000,2022-08-11 00:00:00,AMP/EUR,0.00800,0.00800,0.00800,0.00800,0.00000000,0.0
1660172400,2022-08-10 23:00:00,AMP/EUR,0.00800,0.00800,0.00800,0.00800,0.00000000,0.0
1660168800,2022-08-10 22:00:00,AMP/EUR,0.00800,0.00800,0.00800,0.00800,0.00000000,0.0
1660165200,2022-08-10 21:00:00,AMP/EUR,0.00800,0.00800,0.00800,0.00800,0.00000000,0.0
1660161600,2022-08-10 20:00:00,AMP/EUR,0.00800,0.00800,0.00800,0.00800,0.00000000,0.0
1660158000,2022-08-10 19:00:00,AMP/EUR,0.00800,0.00800,0.00800,0.00800,0.00000000,0.0
1660154400,2022-08-10 18:00:00,AMP/EUR,0.00800,0.00800,0.00800,0.00800,0.00000000,0.0
1660150800,2022-08-10 17:00:00,AMP/EUR,0.00800,0.00800,0.00800,0.00800,0.00000000,0.0
1660147200,2022-08-10 16:00:00,AMP/EUR,0.00800,0.00800,0.00800,0.00800,0.00000000,0.0
1660143600,2022-08-10 15:00:00,AMP/EUR,0.00800,0.00800,0.00800,0.00800,0.00000000,0.0
1660140000,2022-08-10 14:00:00,AMP/EUR,0.00800,0.00800,0.00800,0.00800,0.00000000,0.0
1660136400,2022-08-10 13:00:00,AMP/EUR,0.00800,0.00800,0.00800,0.00800,0.00000000,0.0
1660132800,2022-08-10 12:00:00,AMP/EUR,0.00800,0.00800,0.00800,0.00800,0.00000000,0.0
1660129200,2022-08-10 11:00:00,AMP/EUR,0.00800,0.00800,0.00800,0.00800,0.00000000,0.0
1660125600,2022-08-10 10:00:00,AMP/EUR,0.00800,0.00800,0.00800,0.00800,0.00000000,0.0
1660122000,2022-08-10 09:00:00,AMP/EUR,0.00800,0.00800,0.00800,0.00800,0.00000000,0.0
1660118400,2022-08-10 08:00:00,AMP/EUR,0.00800,0.00800,0.00800,0.00800,0.00000000,0.0
1660114800,2022-08-10 07:00:00,AMP/EUR,0.00800,0.00800,0.00800,0.00800,0.00000000,0.0
1660111200,2022-08-10 06:00:00,AMP/EUR,0.00800,0.00800,0.00800,0.00800,0.00000000,0.0
1660107600,2022-08-10 05:00:00,AMP/EUR,0.00800,0.00800,0.00800,0.00800,0.00000000,0.0
1660104000,2022-08-10 04:00:00,AMP/EUR,0.00800,0.00800,0.00800,0.00800,0.00000000,0.0
1660100400,2022-08-10 03:00:00,AMP/EUR,0.00800,0.00800,0.00800,0.00800,0.00000000,0.0
1660096800,2022-08-10 02:00:00,AMP/EUR,0.00800,0.00800,0.00800,0.00800,0.00000000,0.0
1660093200,2022-08-10 01:00:00,AMP/EUR,0.00800,0.00800,0.00800,0.00800,0.00000000,0.0
1660089600,2022-08-10 00:00:00,AMP/EUR,0.00800,0.00800,0.00800,0.00800,55438.34771886,443.50678175088
1660086000,2022-08-09 23:00:00,AMP/EUR,0.00810,0.00810,0.00810,0.00810,0.00000000,0.0
1660082400,2022-08-09 22:00:00,AMP/EUR,0.00810,0.00810,0.00810,0.00810,0.00000000,0.0
1660078800,2022-08-09 21:00:00,AMP/EUR,0.00810,0.00810,0.00810,0.00810,0.00000000,0.0
1660075200,2022-08-09 20:00:00,AMP/EUR,0.00810,0.00810,0.00810,0.00810,15919.18308336,128.94538297521598
1660071600,2022-08-09 19:00:00,AMP/EUR,0.00800,0.00800,0.00800,0.00800,0.00000000,0.0
1660068000,2022-08-09 18:00:00,AMP/EUR,0.00800,0.00800,0.00800,0.00800,0.00000000,0.0
1660064400,2022-08-09 17:00:00,AMP/EUR,0.00800,0.00800,0.00800,0.00800,0.00000000,0.0
1660060800,2022-08-09 16:00:00,AMP/EUR,0.00800,0.00800,0.00800,0.00800,1210.31707318,9.682536585440001
1660057200,2022-08-09 15:00:00,AMP/EUR,0.00800,0.00800,0.00800,0.00800,0.00000000,0.0
1660053600,2022-08-09 14:00:00,AMP/EUR,0.00801,0.00801,0.00800,0.00800,1692.68292682,13.541463414559999
1660050000,2022-08-09 13:00:00,AMP/EUR,0.00811,0.00811,0.00810,0.00810,82444.44443958,667.7999999605979
1660046400,2022-08-09 12:00:00,AMP/EUR,0.00810,0.00810,0.00810,0.00810,242705.72798655,1965.9163966910548
1660042800,2022-08-09 11:00:00,AMP/EUR,0.00810,0.00810,0.00810,0.00810,0.00000000,0.0
1660039200,2022-08-09 10:00:00,AMP/EUR,0.00810,0.00810,0.00810,0.00810,1670152.85536185,13528.238128430985
1660035600,2022-08-09 09:00:00,AMP/EUR,0.00811,0.00811,0.00810,0.00810,995684.55151887,8065.044867302847
1660032000,2022-08-09 08:00:00,AMP/EUR,0.00821,0.00821,0.00821,0.00821,0.00000000,0.0
1660028400,2022-08-09 07:00:00,AMP/EUR,0.00821,0.00821,0.00821,0.00821,0.00000000,0.0
1660024800,2022-08-09 06:00:00,AMP/EUR,0.00821,0.00821,0.00821,0.00821,0.00000000,0.0
1660021200,2022-08-09 05:00:00,AMP/EUR,0.00821,0.00821,0.00821,0.00821,5192.06646427,42.6268656716567
1660017600,2022-08-09 04:00:00,AMP/EUR,0.00821,0.00821,0.00821,0.00821,0.00000000,0.0
1660014000,2022-08-09 03:00:00,AMP/EUR,0.00821,0.00821,0.00821,0.00821,0.00000000,0.0
1660010400,2022-08-09 02:00:00,AMP/EUR,0.00821,0.00821,0.00821,0.00821,0.00000000,0.0
1660006800,2022-08-09 01:00:00,AMP/EUR,0.00821,0.00821,0.00821,0.00821,0.00000000,0.0
1660003200,2022-08-09 00:00:00,AMP/EUR,0.00821,0.00821,0.00821,0.00821,0.00000000,0.0
1659999600,2022-08-08 23:00:00,AMP/EUR,0.00821,0.00821,0.00821,0.00821,0.00000000,0.0
1659996000,2022-08-08 22:00:00,AMP/EUR,0.00821,0.00821,0.00821,0.00821,0.00000000,0.0
1659992400,2022-08-08 21:00:00,AMP/EUR,0.00821,0.00821,0.00821,0.00821,0.00000000,0.0
1659988800,2022-08-08 20:00:00,AMP/EUR,0.00821,0.00821,0.00821,0.00821,0.00000000,0.0
1659985200,2022-08-08 19:00:00,AMP/EUR,0.00821,0.00821,0.00821,0.00821,0.00000000,0.0
1659981600,2022-08-08 18:00:00,AMP/EUR,0.00821,0.00821,0.00821,0.00821,0.00000000,0.0
1659978000,2022-08-08 17:00:00,AMP/EUR,0.00818,0.00821,0.00817,0.00821,103932.19449679,853.283316818646
1659974400,2022-08-08 16:00:00,AMP/EUR,0.00821,0.00848,0.00821,0.00824,378299.84517342,3117.190724228981
1659970800,2022-08-08 15:00:00,AMP/EUR,0.00825,0.00825,0.00825,0.00825,0.00000000,0.0
1659967200,2022-08-08 14:00:00,AMP/EUR,0.00825,0.00825,0.00825,0.00825,0.00000000,0.0
1659963600,2022-08-08 13:00:00,AMP/EUR,0.00825,0.00825,0.00825,0.00825,0.00000000,0.0
1659960000,2022-08-08 12:00:00,AMP/EUR,0.00825,0.00825,0.00825,0.00825,0.00000000,0.0
1659956400,2022-08-08 11:00:00,AMP/EUR,0.00825,0.00825,0.00825,0.00825,0.00000000,0.0
1659952800,2022-08-08 10:00:00,AMP/EUR,0.00825,0.00825,0.00825,0.00825,0.00000000,0.0
1659949200,2022-08-08 09:00:00,AMP/EUR,0.00825,0.00825,0.00825,0.00825,0.00000000,0.0
1659945600,2022-08-08 08:00:00,AMP/EUR,0.00825,0.00825,0.00825,0.00825,0.00000000,0.0
1659942000,2022-08-08 07:00:00,AMP/EUR,0.00825,0.00825,0.00825,0.00825,0.00000000,0.0
1659938400,2022-08-08 06:00:00,AMP/EUR,0.00825,0.00825,0.00825,0.00825,0.00000000,0.0
1659934800,2022-08-08 05:00:00,AMP/EUR,0.00825,0.00825,0.00825,0.00825,0.00000000,0.0
1659931200,2022-08-08 04:00:00,AMP/EUR,0.00825,0.00825,0.00825,0.00825,0.00000000,0.0
1659927600,2022-08-08 03:00:00,AMP/EUR,0.00825,0.00825,0.00825,0.00825,0.00000000,0.0
1659924000,2022-08-08 02:00:00,AMP/EUR,0.00825,0.00825,0.00825,0.00825,0.00000000,0.0
1659920400,2022-08-08 01:00:00,AMP/EUR,0.00825,0.00825,0.00825,0.00825,0.00000000,0.0
1659916800,2022-08-08 00:00:00,AMP/EUR,0.00825,0.00825,0.00825,0.00825,0.00000000,0.0
1659913200,2022-08-07 23:00:00,AMP/EUR,0.00825,0.00825,0.00825,0.00825,36694.24286930,302.727503671725
1659909600,2022-08-07 22:00:00,AMP/EUR,0.00825,0.00825,0.00825,0.00825,0.00000000,0.0
1659906000,2022-08-07 21:00:00,AMP/EUR,0.00825,0.00825,0.00825,0.00825,0.00000000,0.0
1659902400,2022-08-07 20:00:00,AMP/EUR,0.00825,0.00825,0.00825,0.00825,0.00000000,0.0
1659898800,2022-08-07 19:00:00,AMP/EUR,0.00825,0.00825,0.00825,0.00825,0.00000000,0.0
1659895200,2022-08-07 18:00:00,AMP/EUR,0.00919,0.00919,0.00825,0.00825,125708.65637236,1037.0964150719701
1659891600,2022-08-07 17:00:00,AMP/EUR,0.00839,0.00920,0.00824,0.00824,625926.59014842,5157.635102822981
1659888000,2022-08-07 16:00:00,AMP/EUR,0.00820,0.00820,0.00820,0.00820,0.00000000,0.0
1659884400,2022-08-07 15:00:00,AMP/EUR,0.00820,0.00820,0.00820,0.00820,0.00000000,0.0
1659880800,2022-08-07 14:00:00,AMP/EUR,0.00820,0.00820,0.00820,0.00820,0.00000000,0.0
1659877200,2022-08-07 13:00:00,AMP/EUR,0.00820,0.00820,0.00820,0.00820,0.00000000,0.0
1659873600,2022-08-07 12:00:00,AMP/EUR,0.00820,0.00820,0.00820,0.00820,0.00000000,0.0
1659870000,2022-08-07 11:00:00,AMP/EUR,0.00820,0.00820,0.00820,0.00820,0.00000000,0.0
1659866400,2022-08-07 10:00:00,AMP/EUR,0.00820,0.00820,0.00820,0.00820,0.00000000,0.0
1659862800,2022-08-07 09:00:00,AMP/EUR,0.00820,0.00820,0.00820,0.00820,1692.68292682,13.879999999924001
1659859200,2022-08-07 08:00:00,AMP/EUR,0.00820,0.00820,0.00820,0.00820,0.00000000,0.0
1659855600,2022-08-07 07:00:00,AMP/EUR,0.00820,0.00820,0.00820,0.00820,0.00000000,0.0
1659852000,2022-08-07 06:00:00,AMP/EUR,0.00820,0.00820,0.00820,0.00820,0.00000000,0.0
1659848400,2022-08-07 05:00:00,AMP/EUR,0.00820,0.00820,0.00820,0.00820,0.00000000,0.0
1659844800,2022-08-07 04:00:00,AMP/EUR,0.00820,0.00820,0.00820,0.00820,0.00000000,0.0
1659841200,2022-08-07 03:00:00,AMP/EUR,0.00820,0.00820,0.00820,0.00820,0.00000000,0.0
1659837600,2022-08-07 02:00:00,AMP/EUR,0.00820,0.00820,0.00820,0.00820,0.00000000,0.0
1659834000,2022-08-07 01:00:00,AMP/EUR,0.00820,0.00820,0.00820,0.00820,0.00000000,0.0
1659830400,2022-08-07 00:00:00,AMP/EUR,0.00820,0.00820,0.00820,0.00820,0.00000000,0.0
1659826800,2022-08-06 23:00:00,AMP/EUR,0.00820,0.00820,0.00820,0.00820,0.00000000,0.0
1659823200,2022-08-06 22:00:00,AMP/EUR,0.00820,0.00820,0.00820,0.00820,0.00000000,0.0
1659819600,2022-08-06 21:00:00,AMP/EUR,0.00820,0.00820,0.00820,0.00820,0.00000000,0.0
1659816000,2022-08-06 20:00:00,AMP/EUR,0.00820,0.00820,0.00820,0.00820,0.00000000,0.0
1659812400,2022-08-06 19:00:00,AMP/EUR,0.00820,0.00820,0.00820,0.00820,0.00000000,0.0
1659808800,2022-08-06 18:00:00,AMP/EUR,0.00820,0.00820,0.00820,0.00820,0.00000000,0.0
1659805200,2022-08-06 17:00:00,AMP/EUR,0.00820,0.00820,0.00820,0.00820,0.00000000,0.0
1659801600,2022-08-06 16:00:00,AMP/EUR,0.00820,0.00820,0.00820,0.00820,0.00000000,0.0
1659798000,2022-08-06 15:00:00,AMP/EUR,0.00820,0.00820,0.00820,0.00820,0.00000000,0.0
1659794400,2022-08-06 14:00:00,AMP/EUR,0.00820,0.00820,0.00820,0.00820,0.00000000,0.0
1659790800,2022-08-06 13:00:00,AMP/EUR,0.00820,0.00820,0.00820,0.00820,0.00000000,0.0
1659787200,2022-08-06 12:00:00,AMP/EUR,0.00820,0.00820,0.00820,0.00820,0.00000000,0.0
1659783600,2022-08-06 11:00:00,AMP/EUR,0.00820,0.00820,0.00820,0.00820,0.00000000,0.0
1659780000,2022-08-06 10:00:00,AMP/EUR,0.00839,0.00839,0.00820,0.00820,40000.00000000,328.0
1659776400,2022-08-06 09:00:00,AMP/EUR,0.00839,0.00839,0.00839,0.00839,5224.30634115,43.8319302022485
1659772800,2022-08-06 08:00:00,AMP/EUR,0.00839,0.00839,0.00839,0.00839,0.00000000,0.0
